number_of_sources,index,delete_ratio,node,neighbors_probability,node_on_path,infected,sample_decision,correct
50,0,10,289,0.9230769230769231,1,True,True,True
50,0,10,305,0.9,1,True,True,True
50,0,10,285,0.8888888888888888,1,False,True,False
50,0,10,294,1.0,1,False,True,False
50,0,10,303,0.875,1,False,True,False
50,0,10,368,0.6666666666666666,1,True,True,True
50,0,15,47,0.8333333333333334,1,True,True,True
50,0,15,440,0.5833333333333334,1,True,False,False
50,0,15,194,0.625,1,True,True,True
50,0,15,4,1.0,1,True,True,True
50,0,15,158,0.6666666666666666,1,True,True,True
50,0,15,390,1.0,1,False,True,False
50,0,15,476,0.6153846153846154,1,True,True,True
50,0,15,11,0.8,1,False,True,False
50,0,15,52,0.6,1,False,True,False
50,0,15,122,0.8333333333333334,1,True,True,True
50,0,15,12,0.8571428571428571,1,False,True,False
50,0,15,474,0.5,1,False,False,True
50,0,15,92,0.8,1,True,True,True
50,0,15,164,0.6428571428571429,1,True,True,True
50,0,15,362,1.0,1,True,True,True
50,0,15,208,0.875,1,False,True,False
50,0,15,14,0.75,1,True,True,True
50,0,15,363,0.7777777777777778,1,False,True,False
50,0,15,473,0.5454545454545454,1,True,False,False
50,0,15,18,0.8888888888888888,1,False,True,False
50,0,15,187,0.75,1,True,True,True
50,0,15,437,0.5555555555555556,1,False,False,True
50,0,15,68,0.7272727272727273,1,True,True,True
50,0,15,21,0.8888888888888888,1,False,True,False
50,0,15,463,0.9,1,False,True,False
50,0,15,482,0.625,1,True,True,True
50,0,15,46,0.9090909090909091,1,True,True,True
50,0,15,304,0.8181818181818182,1,True,True,True
50,0,15,188,0.5,1,True,False,False
50,0,15,342,0.7,1,True,True,True
50,0,15,123,0.8888888888888888,1,True,True,True
50,0,15,29,0.8888888888888888,1,False,True,False
50,0,15,177,0.7142857142857143,1,True,True,True
50,0,15,33,0.875,1,False,True,False
50,0,15,90,0.5,1,True,False,False
50,0,15,60,0.5,1,True,False,False
50,0,15,428,0.9230769230769231,1,True,True,True
50,0,15,73,0.7272727272727273,1,True,True,True
50,0,15,243,0.9090909090909091,1,True,True,True
50,0,15,246,0.8181818181818182,1,False,True,False
50,0,15,156,0.6,1,False,True,False
50,0,15,81,0.7777777777777778,1,False,True,False
50,0,15,467,1.0,1,True,True,True
50,0,15,475,0.6666666666666666,1,True,True,True
50,0,15,193,0.7,1,True,True,True
50,0,15,159,0.8181818181818182,1,True,True,True
50,0,15,216,0.8181818181818182,1,False,True,False
50,0,15,419,0.9,1,True,True,True
50,0,15,80,0.9090909090909091,1,True,True,True
50,0,15,396,0.8181818181818182,1,True,True,True
50,0,15,53,0.8181818181818182,1,True,True,True
50,0,15,352,1.0,1,False,True,False
50,0,15,409,1.0,1,True,True,True
50,0,15,55,0.5555555555555556,1,True,False,False
50,0,15,56,0.5555555555555556,1,False,False,True
50,0,15,57,0.375,1,False,False,True
50,0,15,171,0.5833333333333334,1,False,False,True
50,0,15,481,0.6,1,True,True,True
50,0,15,369,0.75,1,True,True,True
50,0,15,59,0.6666666666666666,1,False,True,False
50,0,15,176,0.7272727272727273,1,True,True,True
50,0,15,65,0.6,1,False,True,False
50,0,15,69,0.5714285714285714,1,True,False,False
50,0,15,455,0.9,1,False,True,False
50,0,15,70,0.6428571428571429,1,True,True,True
50,0,15,444,0.7777777777777778,1,False,True,False
50,0,15,160,0.4,1,True,False,False
50,0,15,72,0.6666666666666666,0,True,False,False
50,0,15,332,0.8888888888888888,1,False,True,False
50,0,15,343,0.7777777777777778,1,True,True,True
50,0,15,253,1.0,1,True,True,True
50,0,15,86,0.7777777777777778,1,False,True,False
50,0,15,161,0.75,1,True,True,True
50,0,15,344,0.7692307692307693,1,True,True,True
50,0,15,93,0.9090909090909091,1,True,True,True
50,0,15,125,0.6363636363636364,1,True,True,True
50,0,15,380,0.8888888888888888,1,True,True,True
50,0,15,102,1.0,1,False,True,False
50,0,15,105,0.625,1,False,True,False
50,0,15,398,1.0,1,False,True,False
50,0,15,242,0.8,1,False,True,False
50,0,15,224,0.875,1,False,True,False
50,0,15,266,0.8461538461538461,1,True,True,True
50,0,15,264,0.8461538461538461,1,True,True,True
50,0,15,337,0.8333333333333334,1,False,True,False
50,0,15,279,0.9166666666666666,1,True,True,True
50,0,15,135,0.8888888888888888,1,True,True,True
50,0,15,219,0.75,1,False,True,False
50,0,15,197,0.5,1,True,False,False
50,0,15,480,0.6,1,True,True,True
50,0,15,228,0.8181818181818182,1,True,True,True
50,0,15,144,0.9090909090909091,1,True,True,True
50,0,15,441,0.6,1,False,True,False
50,0,15,372,0.75,1,True,True,True
50,0,15,217,0.7777777777777778,1,False,True,False
50,0,15,168,0.6666666666666666,1,True,True,True
50,0,15,179,1.0,1,True,True,True
50,0,15,229,0.8571428571428571,1,True,True,True
50,0,15,196,0.5555555555555556,1,False,False,True
50,0,15,195,0.7142857142857143,1,False,True,False
50,0,15,201,0.6363636363636364,1,True,True,True
50,0,15,375,0.7272727272727273,1,True,True,True
50,0,15,191,0.5,1,False,False,True
50,0,15,330,0.8461538461538461,1,True,True,True
50,0,15,456,0.7777777777777778,1,True,True,True
50,0,15,325,0.8333333333333334,1,True,True,True
50,0,15,360,0.9,1,True,True,True
50,0,15,285,1.0,1,False,True,False
50,0,15,294,1.0,1,False,True,False
50,0,15,303,0.875,1,False,True,False
50,0,15,417,1.0,1,True,True,True
50,0,20,3,0.8666666666666667,1,True,True,True
50,0,20,496,0.7272727272727273,1,True,True,True
50,0,20,371,0.6923076923076923,1,True,True,True
50,0,20,185,0.6363636363636364,1,True,True,True
50,0,20,387,0.8,1,True,True,True
50,0,20,7,0.5454545454545454,1,True,False,False
50,0,20,390,0.5555555555555556,1,False,False,True
50,0,20,486,0.8571428571428571,1,True,True,True
50,0,20,27,0.6,1,True,True,True
50,0,20,11,0.8,1,False,True,False
50,0,20,52,0.6,1,False,True,False
50,0,20,122,0.75,1,True,True,True
50,0,20,12,0.8571428571428571,1,False,True,False
50,0,20,474,0.6,1,False,True,False
50,0,20,359,0.7,1,True,True,True
50,0,20,227,0.9090909090909091,1,True,True,True
50,0,20,208,0.75,1,False,True,False
50,0,20,363,0.6666666666666666,1,False,True,False
50,0,20,326,0.8,1,True,True,True
50,0,20,377,0.8181818181818182,1,True,True,True
50,0,20,18,0.8888888888888888,1,False,True,False
50,0,20,187,0.5,1,True,False,False
50,0,20,451,0.6363636363636364,1,True,True,True
50,0,20,437,0.6666666666666666,1,False,True,False
50,0,20,21,0.7777777777777778,1,False,True,False
50,0,20,49,0.8888888888888888,1,True,True,True
50,0,20,463,0.8,1,False,True,False
50,0,20,482,0.75,1,True,True,True
50,0,20,23,0.7777777777777778,1,True,True,True
50,0,20,25,0.5555555555555556,1,True,False,False
50,0,20,46,0.7272727272727273,1,True,True,True
50,0,20,233,0.5,1,True,False,False
50,0,20,28,0.5833333333333334,1,True,False,False
50,0,20,29,0.6666666666666666,1,False,True,False
50,0,20,84,0.5833333333333334,1,True,False,False
50,0,20,370,0.7,1,True,True,True
50,0,20,31,0.6363636363636364,1,True,True,True
50,0,20,257,0.7,1,True,True,True
50,0,20,33,0.625,1,False,True,False
50,0,20,90,0.625,1,True,True,True
50,0,20,286,0.5833333333333334,1,True,False,False
50,0,20,73,0.8181818181818182,1,True,True,True
50,0,20,36,0.6666666666666666,1,True,True,True
50,0,20,246,0.5454545454545454,1,False,False,True
50,0,20,291,0.6153846153846154,1,True,True,True
50,0,20,156,0.8,1,False,True,False
50,0,20,81,0.6666666666666666,1,False,True,False
50,0,20,44,0.6666666666666666,1,True,True,True
50,0,20,467,1.0,1,True,True,True
50,0,20,45,0.8181818181818182,1,True,True,True
50,0,20,475,0.9166666666666666,1,True,True,True
50,0,20,193,0.6,1,True,True,True
50,0,20,216,0.7272727272727273,1,False,True,False
50,0,20,110,0.6666666666666666,1,True,True,True
50,0,20,151,0.7692307692307693,1,True,True,True
50,0,20,53,0.8181818181818182,1,True,True,True
50,0,20,352,0.7777777777777778,1,False,True,False
50,0,20,55,0.6666666666666666,1,True,True,True
50,0,20,495,0.8181818181818182,1,True,True,True
50,0,20,56,0.6666666666666666,1,False,True,False
50,0,20,57,0.5,1,False,False,True
50,0,20,171,0.75,1,False,True,False
50,0,20,234,0.8888888888888888,1,True,True,True
50,0,20,373,0.8888888888888888,1,True,True,True
50,0,20,59,0.8333333333333334,1,False,True,False
50,0,20,62,0.8,1,True,True,True
50,0,20,249,0.625,1,True,True,True
50,0,20,65,0.7,1,False,True,False
50,0,20,455,0.7,1,False,True,False
50,0,20,392,0.8,1,True,True,True
50,0,20,115,0.7272727272727273,1,True,True,True
50,0,20,241,0.9090909090909091,1,True,True,True
50,0,20,340,0.6,1,True,True,True
50,0,20,436,0.7692307692307693,1,True,True,True
50,0,20,349,0.75,1,True,True,True
50,0,20,444,0.7777777777777778,1,False,True,False
50,0,20,443,0.7142857142857143,1,True,True,True
50,0,20,345,0.875,1,True,True,True
50,0,20,332,0.6666666666666666,1,False,True,False
50,0,20,435,0.6,1,True,True,True
50,0,20,83,0.7,1,True,True,True
50,0,20,206,0.8181818181818182,1,True,True,True
50,0,20,253,0.6666666666666666,1,True,True,True
50,0,20,85,0.7777777777777778,1,True,True,True
50,0,20,86,0.5555555555555556,1,False,False,True
50,0,20,469,0.75,1,True,True,True
50,0,20,189,0.6666666666666666,1,True,True,True
50,0,20,102,1.0,1,False,True,False
50,0,20,484,0.8888888888888888,1,True,True,True
50,0,20,105,0.625,1,False,True,False
50,0,20,398,0.9,1,False,True,False
50,0,20,242,0.8,1,False,True,False
50,0,20,109,0.7777777777777778,1,True,True,True
50,0,20,224,0.75,1,False,True,False
50,0,20,333,0.8333333333333334,1,True,True,True
50,0,20,271,0.875,1,True,True,True
50,0,20,311,0.9166666666666666,1,True,True,True
50,0,20,250,0.6153846153846154,1,True,True,True
50,0,20,264,0.6923076923076923,1,True,True,True
50,0,20,120,0.7,1,True,True,True
50,0,20,337,0.6666666666666666,1,False,True,False
50,0,20,458,0.625,1,True,True,True
50,0,20,129,0.8888888888888888,1,True,True,True
50,0,20,214,0.7,1,True,True,True
50,0,20,219,0.75,1,False,True,False
50,0,20,197,0.8,1,True,True,True
50,0,20,144,1.0,1,True,True,True
50,0,20,441,0.7,1,False,True,False
50,0,20,150,1.0,1,True,True,True
50,0,20,163,1.0,0,True,False,False
50,0,20,367,0.8181818181818182,1,True,True,True
50,0,20,259,0.7777777777777778,1,True,True,True
50,0,20,430,0.8333333333333334,1,True,True,True
50,0,20,217,0.8888888888888888,1,False,True,False
50,0,20,179,0.8888888888888888,1,True,True,True
50,0,20,196,0.5555555555555556,1,False,False,True
50,0,20,195,0.7142857142857143,1,False,True,False
50,0,20,375,0.6363636363636364,1,True,True,True
50,0,20,183,0.625,1,True,True,True
50,0,20,191,0.6666666666666666,1,False,True,False
50,0,20,456,0.6666666666666666,1,True,True,True
50,0,20,207,0.8181818181818182,1,True,True,True
50,0,20,353,0.625,1,True,True,True
50,0,20,401,0.7777777777777778,1,True,True,True
50,0,20,325,0.9166666666666666,1,True,True,True
50,0,20,235,0.9090909090909091,1,True,True,True
50,0,20,289,0.6923076923076923,1,True,True,True
50,0,20,251,0.6,1,True,True,True
50,0,20,285,0.7777777777777778,1,False,True,False
50,0,20,294,0.875,1,False,True,False
50,0,20,303,0.875,1,False,True,False
50,0,20,413,1.0,1,True,True,True
50,0,20,379,1.0,1,True,True,True
50,0,20,442,0.6666666666666666,1,True,True,True
50,0,25,498,0.5,1,True,False,False
50,0,25,497,0.8888888888888888,1,True,True,True
50,0,25,496,0.7272727272727273,1,True,True,True
50,0,25,194,0.75,1,True,True,True
50,0,25,247,0.5384615384615384,1,True,False,False
50,0,25,245,0.7777777777777778,1,True,True,True
50,0,25,2,0.75,1,True,True,True
50,0,25,499,0.5714285714285714,1,True,False,False
50,0,25,71,0.6666666666666666,1,True,True,True
50,0,25,390,0.8888888888888888,1,False,True,False
50,0,25,78,0.8333333333333334,1,True,True,True
50,0,25,223,0.5,1,True,False,False
50,0,25,22,0.7272727272727273,1,True,True,True
50,0,25,11,0.8,1,False,True,False
50,0,25,52,0.6,1,False,True,False
50,0,25,12,1.0,1,False,True,False
50,0,25,272,0.6363636363636364,1,True,True,True
50,0,25,474,0.9,1,False,True,False
50,0,25,140,0.8333333333333334,1,True,True,True
50,0,25,457,0.75,1,True,True,True
50,0,25,227,0.45454545454545453,1,True,False,False
50,0,25,260,0.9,1,True,True,True
50,0,25,276,0.9090909090909091,1,True,True,True
50,0,25,208,0.75,1,False,True,False
50,0,25,363,0.8888888888888888,1,False,True,False
50,0,25,326,0.7,1,True,True,True
50,0,25,132,0.6923076923076923,1,True,True,True
50,0,25,190,0.5714285714285714,1,True,False,False
50,0,25,18,0.6666666666666666,1,False,True,False
50,0,25,437,0.5555555555555556,1,False,False,True
50,0,25,365,0.5555555555555556,1,True,False,False
50,0,25,472,0.8571428571428571,1,True,True,True
50,0,25,394,0.5,1,True,False,False
50,0,25,203,0.7272727272727273,1,True,True,True
50,0,25,20,0.7,1,True,True,True
50,0,25,21,0.6666666666666666,1,False,True,False
50,0,25,463,0.9,1,False,True,False
50,0,25,482,0.75,1,True,True,True
50,0,25,462,0.75,1,True,True,True
50,0,25,46,0.6363636363636364,1,True,True,True
50,0,25,153,0.6363636363636364,1,True,True,True
50,0,25,26,0.5,1,True,False,False
50,0,25,378,0.7777777777777778,1,True,True,True
50,0,25,40,0.7142857142857143,1,True,True,True
50,0,25,123,1.0,1,True,True,True
50,0,25,29,0.4444444444444444,1,False,False,True
50,0,25,424,0.2857142857142857,1,True,False,False
50,0,25,177,0.5714285714285714,1,True,False,False
50,0,25,370,0.5,1,True,False,False
50,0,25,31,0.8181818181818182,1,True,True,True
50,0,25,32,0.7,1,True,True,True
50,0,25,33,0.625,1,False,True,False
50,0,25,37,0.7,1,True,True,True
50,0,25,34,0.6,1,True,True,True
50,0,25,66,0.5384615384615384,1,True,False,False
50,0,25,131,0.8,1,True,True,True
50,0,25,39,0.6666666666666666,1,True,True,True
50,0,25,351,0.9,1,True,True,True
50,0,25,243,0.45454545454545453,1,True,False,False
50,0,25,246,0.45454545454545453,1,False,False,True
50,0,25,156,0.5,1,False,False,True
50,0,25,81,0.5555555555555556,1,False,False,True
50,0,25,450,0.6363636363636364,1,True,True,True
50,0,25,43,0.5714285714285714,1,True,False,False
50,0,25,399,0.5,1,True,False,False
50,0,25,45,0.5454545454545454,1,True,False,False
50,0,25,215,0.5,1,True,False,False
50,0,25,159,0.7272727272727273,1,True,True,True
50,0,25,169,0.8181818181818182,1,True,True,True
50,0,25,216,0.45454545454545453,1,False,False,True
50,0,25,488,0.8181818181818182,1,True,True,True
50,0,25,51,0.6666666666666666,1,True,True,True
50,0,25,352,0.7777777777777778,1,False,True,False
50,0,25,446,0.6363636363636364,1,True,True,True
50,0,25,56,0.7777777777777778,1,False,True,False
50,0,25,57,0.625,1,False,True,False
50,0,25,171,0.5833333333333334,1,False,False,True
50,0,25,339,0.8333333333333334,1,True,True,True
50,0,25,369,0.875,1,True,True,True
50,0,25,59,0.6666666666666666,1,False,True,False
50,0,25,249,0.875,1,True,True,True
50,0,25,63,0.5714285714285714,1,True,False,False
50,0,25,65,0.7,1,False,True,False
50,0,25,113,0.9090909090909091,1,True,True,True
50,0,25,111,0.9166666666666666,1,True,True,True
50,0,25,69,0.8571428571428571,1,True,True,True
50,0,25,455,0.7,1,False,True,False
50,0,25,241,0.7272727272727273,1,True,True,True
50,0,25,104,0.5454545454545454,1,True,False,False
50,0,25,444,0.6666666666666666,1,False,True,False
50,0,25,174,0.8,1,True,True,True
50,0,25,288,0.5,1,True,False,False
50,0,25,248,0.3,1,True,False,False
50,0,25,332,0.7777777777777778,1,False,True,False
50,0,25,454,0.8181818181818182,1,True,True,True
50,0,25,79,0.8333333333333334,1,True,True,True
50,0,25,429,0.6923076923076923,1,True,True,True
50,0,25,222,0.45454545454545453,1,True,False,False
50,0,25,147,0.9,1,True,True,True
50,0,25,86,0.6666666666666666,1,False,True,False
50,0,25,161,1.0,1,True,True,True
50,0,25,226,0.6363636363636364,1,True,True,True
50,0,25,423,0.4444444444444444,1,True,False,False
50,0,25,91,0.7142857142857143,1,True,True,True
50,0,25,93,0.8181818181818182,1,True,True,True
50,0,25,361,0.7,1,True,True,True
50,0,25,99,0.9,1,True,True,True
50,0,25,102,0.75,1,False,True,False
50,0,25,105,0.5,1,False,False,True
50,0,25,398,0.6,1,False,True,False
50,0,25,242,0.6,1,False,True,False
50,0,25,400,0.45454545454545453,1,True,False,False
50,0,25,224,0.5,1,False,False,True
50,0,25,336,0.875,1,True,True,True
50,0,25,328,0.6,1,True,True,True
50,0,25,494,0.5454545454545454,1,True,False,False
50,0,25,337,0.8333333333333334,1,False,True,False
50,0,25,154,0.7272727272727273,1,True,True,True
50,0,25,357,0.8,1,True,True,True
50,0,25,214,0.6,1,True,True,True
50,0,25,470,0.9166666666666666,1,True,True,True
50,0,25,199,0.5,1,True,False,False
50,0,25,314,0.7777777777777778,1,True,True,True
50,0,25,219,0.5,1,False,False,True
50,0,25,480,0.9,1,True,True,True
50,0,25,142,0.875,0,True,False,False
50,0,25,441,0.6,1,False,True,False
50,0,25,478,1.0,1,True,True,True
50,0,25,268,0.625,1,True,True,True
50,0,25,217,0.6666666666666666,1,False,True,False
50,0,25,425,0.75,1,True,True,True
50,0,25,196,0.5555555555555556,1,False,False,True
50,0,25,178,0.7142857142857143,1,True,True,True
50,0,25,195,0.5714285714285714,1,False,False,True
50,0,25,404,0.8333333333333334,1,True,True,True
50,0,25,180,0.8,1,True,True,True
50,0,25,312,0.9,1,True,True,True
50,0,25,191,0.6666666666666666,1,False,True,False
50,0,25,324,0.7777777777777778,1,True,True,True
50,0,25,330,0.6153846153846154,1,True,True,True
50,0,25,302,1.0,1,True,True,True
50,0,25,200,0.5,1,True,False,False
50,0,25,212,0.4,1,True,False,False
50,0,25,267,0.7272727272727273,1,True,True,True
50,0,25,235,0.9090909090909091,1,True,True,True
50,0,25,289,0.7692307692307693,1,True,True,True
50,0,25,263,0.75,1,True,True,True
50,0,25,285,0.7777777777777778,1,False,True,False
50,0,25,348,0.75,1,True,True,True
50,0,25,492,0.6,1,True,True,True
50,0,25,294,1.0,1,False,True,False
50,0,25,303,1.0,1,False,True,False
50,0,25,413,1.0,1,True,True,True
50,0,25,321,0.6666666666666666,1,True,True,True
50,0,25,393,0.5714285714285714,1,True,False,False
50,0,25,368,0.5555555555555556,1,True,False,False
50,0,25,421,0.8,1,True,True,True
50,0,30,0,0.7272727272727273,1,True,True,True
50,0,30,498,0.6,1,True,True,True
50,0,30,3,0.4,1,True,False,False
50,0,30,496,0.7272727272727273,1,True,True,True
50,0,30,4,0.625,1,True,True,True
50,0,30,185,0.7272727272727273,1,True,True,True
50,0,30,5,0.5,1,True,False,False
50,0,30,499,0.7142857142857143,1,True,True,True
50,0,30,6,0.4444444444444444,1,True,False,False
50,0,30,158,0.75,1,True,True,True
50,0,30,7,0.36363636363636365,1,True,False,False
50,0,30,8,0.5454545454545454,1,True,False,False
50,0,30,390,0.5555555555555556,1,False,False,True
50,0,30,78,0.25,1,True,False,False
50,0,30,252,0.5555555555555556,1,True,False,False
50,0,30,11,0.5,1,False,False,True
50,0,30,52,0.3,1,False,False,True
50,0,30,12,0.7142857142857143,1,False,True,False
50,0,30,474,0.7,1,False,True,False
50,0,30,140,0.5833333333333334,1,True,False,False
50,0,30,92,0.6,1,True,True,True
50,0,30,208,0.625,1,False,True,False
50,0,30,14,0.75,1,True,True,True
50,0,30,449,0.6,1,True,True,True
50,0,30,363,0.7777777777777778,1,False,True,False
50,0,30,190,0.5714285714285714,1,True,False,False
50,0,30,473,0.6363636363636364,1,True,True,True
50,0,30,18,0.7777777777777778,1,False,True,False
50,0,30,437,0.4444444444444444,1,False,False,True
50,0,30,68,0.5454545454545454,1,True,False,False
50,0,30,472,0.7142857142857143,1,True,True,True
50,0,30,203,0.7272727272727273,1,True,True,True
50,0,30,21,0.8888888888888888,1,False,True,False
50,0,30,463,0.9,1,False,True,False
50,0,30,231,0.5833333333333334,1,True,False,False
50,0,30,46,0.45454545454545453,1,True,False,False
50,0,30,233,0.5,1,True,False,False
50,0,30,172,0.75,1,True,True,True
50,0,30,236,0.5,1,True,False,False
50,0,30,342,0.7,1,True,True,True
50,0,30,329,0.9090909090909091,1,True,True,True
50,0,30,29,0.7777777777777778,1,False,True,False
50,0,30,177,0.7142857142857143,1,True,True,True
50,0,30,370,1.0,1,True,True,True
50,0,30,61,0.4444444444444444,1,True,False,False
50,0,30,257,0.6,1,True,True,True
50,0,30,33,0.5,1,False,False,True
50,0,30,37,0.5,1,True,False,False
50,0,30,66,0.38461538461538464,1,True,False,False
50,0,30,256,0.6666666666666666,1,True,True,True
50,0,30,60,0.3,1,True,False,False
50,0,30,428,0.46153846153846156,1,True,False,False
50,0,30,73,0.36363636363636365,1,True,False,False
50,0,30,36,0.4444444444444444,1,True,False,False
50,0,30,38,0.5,1,True,False,False
50,0,30,136,0.75,1,True,True,True
50,0,30,155,0.7272727272727273,1,True,True,True
50,0,30,143,0.75,1,True,True,True
