index,number_of_sources,delete_ratio,deleted_nodes,reconstructed_nodes,m1,m2,threshold,ALL,TP,TN,FP,FN,accuracy,precision,recall,f1
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.1,0.9,0.35,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.1,0.9,0.4,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,22|31|46|49|56,0.1,0.9,0.45,5,0,39,5,0,0.8863636363636364,0.0,0.0,0.0
0,2,5,36,46|49|56,0.1,0.9,0.5,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,46|49|56,0.1,0.9,0.55,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,46|49|56,0.1,0.9,0.6,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,46|49|56,0.1,0.9,0.65,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,,0.1,0.9,0.7,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.1,0.9,0.75,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.1,0.9,0.8,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.1,0.9,0.85,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.1,0.9,0.9,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.1,0.9,0.95,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.1,0.9,1,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.15,0.85,0.05,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.15,0.85,0.1,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.15,0.85,0.15,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.15,0.85,0.2,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.15,0.85,0.25,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.15,0.85,0.3,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.15,0.85,0.35,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.15,0.85,0.4,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,18|22|23|25|26|31|32|39|41|46|47|49|50|54|55|56|57|8,0.15,0.85,0.45,18,0,26,18,0,0.5909090909090909,0.0,0.0,0.0
0,2,5,36,46|49|56,0.15,0.85,0.5,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,46|49|56,0.15,0.85,0.55,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,46|49|56,0.15,0.85,0.6,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,56,0.15,0.85,0.65,1,0,43,1,0,0.9772727272727273,0.0,0.0,0.0
0,2,5,36,,0.15,0.85,0.7,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.15,0.85,0.75,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.15,0.85,0.8,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.15,0.85,0.85,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.15,0.85,0.9,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.15,0.85,0.95,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.15,0.85,1,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.2,0.8,0.05,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.2,0.8,0.1,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.2,0.8,0.15,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.2,0.8,0.2,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.2,0.8,0.25,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.2,0.8,0.3,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.2,0.8,0.35,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.2,0.8,0.4,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,18|21|22|23|25|26|31|32|39|41|46|47|48|49|50|53|54|55|56|57|60|61|8,0.2,0.8,0.45,23,0,21,23,0,0.4772727272727273,0.0,0.0,0.0
0,2,5,36,46|49|56,0.2,0.8,0.5,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,46|49|56,0.2,0.8,0.55,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,46|49|56,0.2,0.8,0.6,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,56,0.2,0.8,0.65,1,0,43,1,0,0.9772727272727273,0.0,0.0,0.0
0,2,5,36,,0.2,0.8,0.7,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.2,0.8,0.75,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.2,0.8,0.8,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.2,0.8,0.85,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.2,0.8,0.9,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.2,0.8,0.95,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,,0.2,0.8,1,0,0,44,0,0,1.0,0.0,0.0,0.0
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.25,0.75,0.05,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.25,0.75,0.1,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.25,0.75,0.15,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.25,0.75,0.2,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.25,0.75,0.25,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.25,0.75,0.3,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.25,0.75,0.35,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,0|10|11|12|14|16|18|2|20|21|22|23|25|26|29|31|32|33|34|35|36|37|38|39|4|40|41|43|44|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61|8,0.25,0.75,0.4,45,1,0,44,1,0.021739130434782608,0.022222222222222223,0.5,0.022222222222222223
0,2,5,36,16|18|2|21|22|23|25|26|31|32|39|41|46|47|48|49|50|53|54|55|56|57|60|61|8,0.25,0.75,0.45,25,0,19,25,0,0.4318181818181818,0.0,0.0,0.0
0,2,5,36,46|49|56,0.25,0.75,0.5,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,46|49|56,0.25,0.75,0.55,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
0,2,5,36,46|49|56,0.25,0.75,0.6,3,0,41,3,0,0.9318181818181818,0.0,0.0,0.0
