method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
leiden,0.55,0.8768052697706618,0.49300569241668524,0.32842025846449546,0.3942243527959249,605,107916,2182,6061,"[43, 16, 18, 8, 2, 2, 2, 1, 2, 3, 3, 2, 2, 17, 24, 33, 2, 2, 1, 6, 4, 5, 20, 20, 18, 18, 8, 14, 2, 2, 2, 4, 5, 5, 21, 14, 21, 4, 7, 1, 2, 2, 9, 9, 9, 22, 18, 14, 11, 0, 0, 1, 0, 1, 0, 4, 5, 2, 8, 4, 37, 4, 1, 2, 2, 3, 1, 1, 15, 13, 12, 9, 5421, 6947, 3357, 3658, 15, 17, 16, 8, 18, 13, 14, 19, 17, 3335, 3336, 6145, 139, 148, 99, 494, 429, 426, 694, 695, 694, 7067, 3689, 6931, 371, 340, 348, 393, 390, 415, 406, 399, 401, 3628, 6610, 711, 731, 723, 841, 816, 813, 824, 779, 824, 7053, 74, 53, 36, 56, 71, 83, 71, 71, 77, 7048, 3577, 6103, 3585, 66, 139, 139, 133, 144, 149, 318, 312, 305, 3649, 5, 5, 46, 63, 2, 0, 5, 0, 2, 1, 1, 4, 0, 70, 69, 5, 34, 33, 23, 107, 71, 72, 124, 87, 113, 16, 69, 16, 17, 11, 20, 11, 11, 16, 0, 0, 1, 81, 24, 20, 21, 33, 5, 9, 8, 1, 1, 2, 14, 13, 14, 13, 15, 11, 13, 16, 24, 13, 17, 89, 6, 81, 22, 36, 33, 24, 40, 40, 90, 78, 89, 56, 1222, 111, 386, 33, 0, 0, 0, 2, 1, 0, 1, 2, 2, 387, 380, 1232, 0, 0, 1, 4, 6, 5, 80, 80, 82, 109, 33, 113, 0, 0, 0, 1, 0, 0, 29, 36, 29, 1, 6, 1, 0, 0, 1, 1, 1, 78, 82, 86, 2, 2, 2, 1, 6, 5, 6, 8, 7, 10, 5, 1, 1228, 1, 1, 0, 0, 2, 4, 4, 35, 37, 38, 32]"
louvain,0.55,0.883572552549958,0.46654035430061114,0.3295621992241664,0.38626698158265815,519,108368,1730,6147,"[24, 16, 14, 8, 2, 2, 2, 1, 2, 3, 2, 2, 2, 18, 13, 26, 2, 2, 1, 4, 2, 4, 20, 20, 14, 16, 8, 17, 2, 2, 2, 4, 5, 5, 17, 15, 16, 4, 8, 2, 2, 2, 8, 7, 7, 17, 13, 18, 10, 0, 0, 1, 0, 0, 0, 2, 5, 1, 8, 4, 28, 4, 1, 1, 2, 2, 3, 1, 10, 13, 12, 8, 5425, 6949, 3384, 3670, 16, 16, 18, 8, 18, 13, 15, 19, 17, 3361, 3369, 6146, 138, 149, 102, 522, 410, 429, 729, 693, 727, 7076, 3715, 6935, 376, 334, 353, 392, 387, 413, 402, 395, 398, 3653, 6622, 712, 737, 727, 837, 814, 807, 823, 777, 821, 7057, 70, 53, 32, 57, 73, 86, 73, 69, 80, 7059, 3622, 6103, 3623, 72, 148, 146, 136, 153, 159, 336, 324, 324, 3664, 1, 3, 19, 51, 1, 1, 3, 0, 2, 1, 0, 4, 0, 44, 36, 4, 35, 32, 20, 79, 90, 69, 89, 89, 80, 7, 43, 12, 12, 17, 15, 12, 14, 18, 4, 4, 4, 56, 12, 19, 15, 29, 9, 11, 14, 2, 3, 5, 10, 17, 14, 17, 14, 9, 10, 14, 26, 10, 6, 44, 6, 43, 16, 27, 26, 21, 31, 30, 72, 66, 70, 41, 1241, 111, 390, 33, 0, 0, 0, 2, 1, 0, 2, 2, 2, 386, 391, 1239, 0, 0, 1, 6, 8, 6, 80, 80, 86, 111, 33, 110, 0, 0, 0, 1, 0, 0, 33, 35, 34, 1, 5, 0, 0, 0, 2, 3, 3, 83, 87, 82, 3, 2, 2, 1, 6, 6, 6, 10, 7, 11, 5, 1, 1237, 1, 1, 1, 0, 3, 2, 4, 40, 37, 38, 33]"
df_node_similarity,0.55,0.8642232741751688,0.5082160425354062,0.41403574762411777,0.45631705217795365,469,107981,2117,6197,"[26, 1, 6, 6, 2, 2, 2, 1, 3, 3, 3, 2, 2, 6, 7, 28, 2, 2, 2, 4, 6, 7, 33, 41, 35, 1, 7, 1, 2, 2, 2, 5, 5, 5, 7, 5, 7, 4, 1, 2, 2, 7, 5, 5, 2, 10, 8, 8, 1, 0, 0, 1, 1, 1, 1, 2, 4, 1, 1, 4, 28, 4, 2, 2, 2, 4, 3, 2, 23, 20, 20, 7, 5415, 6932, 3403, 3721, 16, 17, 20, 8, 20, 14, 15, 23, 17, 3405, 3405, 6135, 122, 133, 97, 471, 381, 372, 658, 599, 619, 7058, 3758, 6930, 382, 334, 364, 395, 400, 424, 406, 395, 398, 3707, 6615, 715, 721, 838, 803, 797, 743, 806, 770, 804, 7052, 65, 42, 35, 58, 61, 70, 66, 63, 71, 7047, 3664, 6093, 3664, 61, 134, 132, 118, 129, 143, 326, 284, 317, 3705, 11, 20, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 15, 51, 48, 25, 130, 119, 126, 160, 183, 188, 25, 0, 17, 6, 17, 4, 9, 1, 7, 0, 4, 4, 2, 19, 16, 31, 8, 22, 24, 13, 19, 10, 22, 15, 22, 25, 14, 13, 21, 26, 21, 32, 19, 18, 2, 16, 2, 27, 41, 40, 39, 55, 46, 82, 106, 77, 0, 1239, 126, 398, 35, 0, 0, 0, 2, 0, 0, 1, 2, 2, 398, 397, 1237, 0, 0, 0, 6, 4, 3, 67, 59, 65, 126, 34, 126, 0, 0, 0, 0, 0, 0, 43, 45, 43, 1, 12, 0, 0, 3, 5, 5, 0, 90, 92, 92, 12, 2, 2, 1, 5, 5, 5, 10, 8, 11, 12, 1, 1237, 1, 0, 0, 0, 1, 2, 3, 27, 30, 30, 34]"
eigenvector,0.55,0.9246577265804324,0.3809626524454059,0.3831131420198727,0.38203487095864697,299,91790,623,2572,"[18, 13, 8, 2, 2, 1, 1, 2, 2, 2, 2, 2, 13, 13, 2, 1, 2, 3, 5, 4, 7, 6, 8, 18, 8, 3, 2, 2, 2, 3, 4, 3, 9, 7, 5, 4, 2, 2, 1, 2, 3, 6, 6, 12, 9, 15, 6, 0, 0, 1, 0, 0, 0, 1, 1, 1, 8, 4, 4, 0, 0, 1, 2, 1, 1, 5, 3, 5, 8, 6930, 3395, 3708, 17, 17, 18, 8, 18, 14, 15, 23, 17, 3397, 3397, 157, 166, 113, 582, 485, 482, 807, 773, 799, 7057, 3745, 6943, 381, 341, 364, 397, 399, 424, 404, 399, 402, 3692, 6625, 725, 737, 745, 842, 817, 813, 825, 779, 822, 7044, 80, 61, 41, 64, 72, 81, 78, 83, 79, 7038, 3649, 3650, 82, 159, 162, 148, 170, 179, 400, 378, 384, 3692, 22, 8, 13, 0, 0, 3, 0, 2, 0, 0, 0, 0, 8, 8, 16, 15, 9, 19, 15, 16, 11, 9, 8, 26, 13, 4, 7, 10, 4, 7, 2, 7, 2, 0, 0, 17, 9, 6, 15, 11, 4, 8, 8, 0, 1, 4, 23, 7, 6, 8, 7, 10, 15, 9, 12, 11, 27, 17, 16, 6, 16, 10, 9, 14, 10, 8, 12, 10, 13, 109, 391, 33, 0, 0, 1, 2, 1, 1, 2, 2, 2, 391, 391, 0, 1, 0, 7, 5, 6, 93, 94, 92, 109, 33, 124, 0, 0, 0, 2, 1, 2, 41, 43, 45, 1, 11, 0, 1, 0, 7, 4, 4, 88, 91, 85, 7, 2, 2, 1, 6, 6, 6, 11, 11, 11, 5, 1, 1, 2, 2, 1, 3, 4, 4, 45, 47, 45, 33]"
infomap,0.55,0.8460124388066844,0.5287832703473899,0.44614601311023944,0.4839623793598663,1021,100479,4193,4380,"[43, 8, 6, 2, 2, 2, 2, 3, 3, 3, 3, 2, 6, 6, 258, 2, 1, 2, 5, 5, 5, 37, 29, 25, 42, 6, 36, 2, 2, 2, 5, 5, 5, 7, 5, 7, 4, 6, 2, 2, 2, 8, 7, 7, 6, 7, 7, 9, 0, 1, 1, 3, 1, 0, 2, 4, 3, 8, 4, 273, 4, 1, 1, 2, 3, 3, 3, 17, 16, 14, 6, 6682, 3403, 3721, 15, 17, 16, 8, 18, 14, 15, 20, 17, 3405, 3405, 6012, 115, 121, 88, 423, 352, 351, 561, 580, 552, 6809, 3758, 6654, 384, 345, 363, 402, 400, 429, 406, 399, 402, 3707, 6389, 725, 748, 753, 846, 825, 821, 825, 780, 826, 6745, 68, 55, 30, 55, 55, 70, 64, 72, 65, 6750, 3665, 6013, 3663, 56, 116, 117, 113, 124, 126, 282, 278, 285, 3705, 270, 0, 0, 2, 0, 5, 0, 2, 0, 0, 3, 0, 0, 0, 138, 58, 60, 34, 178, 148, 147, 257, 202, 255, 274, 0, 293, 4, 6, 5, 2, 1, 2, 0, 0, 0, 2, 245, 6, 4, 3, 0, 0, 0, 0, 0, 0, 322, 19, 12, 19, 16, 27, 26, 23, 23, 25, 315, 1, 96, 3, 32, 59, 55, 44, 60, 63, 126, 112, 109, 0, 84, 396, 35, 0, 0, 0, 1, 0, 0, 1, 1, 2, 398, 398, 1007, 0, 1, 0, 5, 5, 5, 63, 71, 75, 85, 35, 91, 0, 0, 0, 0, 0, 0, 43, 45, 43, 1, 7, 0, 0, 0, 2, 3, 3, 94, 93, 93, 4, 2, 1, 1, 3, 5, 6, 10, 8, 9, 5, 1, 992, 1, 1, 1, 0, 2, 2, 2, 33, 34, 36, 35]"
surprise_communities,0.55,0.7891974713928352,0.44773505064549746,0.13057644083334954,0.20218740319382708,760,82981,9432,2111,"[19, 54, 14, 1, 2, 2, 0, 2, 3, 3, 3, 4, 62, 55, 1, 1, 2, 1, 4, 5, 31, 28, 25, 20, 15, 18, 2, 1, 1, 3, 4, 3, 29, 25, 32, 4, 3, 2, 1, 1, 3, 8, 6, 52, 60, 56, 2, 0, 0, 0, 1, 2, 2, 2, 4, 3, 2, 4, 4, 0, 1, 1, 3, 1, 1, 14, 15, 12, 15, 6596, 3141, 3414, 16, 17, 17, 8, 18, 12, 12, 21, 15, 3134, 3139, 126, 125, 80, 440, 363, 366, 636, 605, 617, 6710, 3450, 6618, 281, 244, 279, 279, 292, 307, 306, 295, 304, 3408, 6276, 543, 534, 548, 611, 596, 576, 609, 591, 627, 6696, 76, 58, 39, 56, 73, 75, 73, 78, 75, 6739, 3375, 3342, 63, 131, 126, 118, 138, 143, 317, 295, 295, 3398, 356, 262, 307, 1, 0, 4, 0, 2, 2, 3, 2, 2, 271, 266, 47, 56, 42, 161, 137, 132, 182, 177, 190, 373, 308, 329, 107, 107, 89, 125, 109, 124, 100, 104, 98, 301, 358, 188, 218, 208, 235, 229, 245, 216, 189, 199, 371, 11, 9, 10, 15, 9, 21, 14, 17, 15, 326, 291, 324, 25, 44, 46, 39, 46, 46, 91, 95, 99, 307, 108, 350, 27, 1, 0, 0, 3, 1, 0, 1, 1, 0, 342, 349, 1, 1, 0, 9, 6, 5, 69, 72, 75, 107, 26, 109, 0, 1, 1, 2, 1, 2, 21, 25, 18, 1, 10, 0, 1, 1, 7, 2, 4, 48, 40, 44, 11, 2, 2, 2, 5, 4, 4, 10, 8, 9, 11, 1, 1, 2, 1, 1, 2, 4, 4, 36, 35, 38, 26]"
greedy_modularity,0.55,0.9049397709746869,0.41435409134743395,0.2813676650054015,0.3351507757326358,279,77335,1043,2338,"[12, 6, 2, 2, 1, 1, 2, 2, 2, 2, 2, 9, 8, 2, 1, 2, 1, 3, 3, 12, 10, 5, 7, 13, 1, 2, 2, 4, 4, 5, 6, 11, 8, 4, 8, 2, 2, 2, 5, 6, 7, 9, 10, 9, 7, 0, 0, 0, 0, 1, 1, 2, 1, 0, 6, 3, 3, 1, 1, 2, 1, 1, 1, 6, 12, 5, 8, 3368, 3706, 16, 17, 18, 8, 20, 13, 14, 20, 17, 3362, 3383, 150, 155, 107, 551, 458, 460, 795, 767, 791, 3739, 6928, 378, 337, 355, 392, 393, 424, 400, 395, 397, 3687, 6606, 720, 733, 746, 821, 815, 807, 819, 773, 814, 7041, 76, 53, 40, 62, 66, 82, 79, 86, 80, 7026, 3639, 3639, 74, 157, 161, 140, 162, 163, 387, 374, 382, 3691, 35, 15, 1, 0, 3, 0, 0, 1, 1, 3, 0, 43, 22, 23, 26, 15, 50, 42, 38, 23, 15, 16, 19, 19, 10, 14, 13, 12, 8, 7, 6, 4, 5, 22, 28, 11, 19, 10, 25, 10, 14, 6, 7, 12, 26, 11, 14, 9, 9, 16, 14, 8, 9, 10, 39, 27, 27, 14, 18, 11, 17, 22, 26, 21, 16, 12, 14, 392, 35, 0, 0, 1, 2, 1, 1, 2, 2, 2, 395, 396, 0, 1, 0, 9, 7, 7, 88, 90, 95, 34, 114, 1, 0, 0, 1, 1, 0, 44, 39, 42, 1, 5, 0, 0, 0, 5, 4, 3, 91, 90, 91, 6, 2, 2, 2, 6, 5, 5, 10, 11, 12, 7, 2, 2, 1, 1, 0, 4, 4, 4, 44, 38, 45, 33]"
label_propagation,0.55,0.8690755174320065,0.5115654347943095,0.3663552727500817,0.42695130159942596,365,62015,2349,2112,"[11, 8, 2, 2, 2, 0, 3, 2, 3, 2, 3, 10, 11, 0, 2, 2, 4, 6, 7, 30, 23, 25, 8, 2, 2, 2, 5, 5, 5, 7, 5, 7, 4, 1, 2, 2, 2, 8, 7, 7, 6, 7, 7, 0, 1, 1, 2, 1, 2, 3, 5, 2, 1, 4, 4, 1, 1, 2, 2, 3, 1, 33, 12, 17, 8, 3320, 3630, 16, 17, 20, 7, 20, 13, 15, 23, 17, 3304, 3324, 135, 142, 98, 478, 374, 392, 680, 607, 651, 3665, 384, 345, 364, 402, 400, 429, 406, 399, 402, 3623, 6618, 725, 748, 753, 846, 825, 821, 825, 780, 826, 62, 56, 39, 53, 56, 73, 66, 73, 70, 7040, 3590, 3592, 65, 138, 144, 131, 140, 131, 398, 299, 317, 3613, 83, 91, 1, 0, 1, 1, 0, 1, 0, 0, 0, 101, 81, 38, 39, 24, 123, 126, 106, 138, 175, 156, 93, 4, 6, 4, 2, 1, 2, 0, 0, 0, 86, 16, 6, 4, 3, 0, 0, 0, 0, 0, 0, 25, 11, 10, 18, 26, 23, 21, 22, 20, 25, 76, 74, 23, 37, 28, 26, 44, 58, 10, 91, 77, 92, 393, 33, 0, 0, 0, 3, 0, 1, 1, 2, 1, 394, 393, 2, 0, 0, 6, 4, 3, 70, 77, 75, 33, 0, 0, 0, 0, 0, 0, 43, 45, 43, 1, 12, 0, 0, 0, 2, 3, 3, 94, 93, 93, 2, 1, 1, 4, 5, 4, 9, 7, 10, 12, 1, 1, 1, 1, 0, 3, 2, 4, 17, 38, 33, 33]"
walktrap,0.55,0.7942508834491141,0.518792543088232,0.1500456605529052,0.2327695080628542,496,71401,6977,2121,"[38, 10, 2, 2, 2, 2, 3, 3, 3, 3, 2, 42, 40, 2, 1, 2, 4, 3, 3, 23, 24, 34, 11, 20, 1, 2, 2, 4, 2, 4, 9, 12, 9, 4, 6, 2, 2, 2, 5, 7, 5, 10, 13, 13, 5, 1, 1, 2, 3, 1, 1, 2, 3, 2, 5, 4, 4, 1, 2, 1, 4, 1, 2, 19, 16, 12, 11, 3144, 3418, 16, 15, 17, 8, 18, 14, 14, 21, 17, 3122, 3152, 124, 143, 90, 459, 382, 385, 602, 587, 563, 3441, 6826, 327, 296, 294, 330, 337, 343, 329, 331, 323, 3433, 6510, 554, 571, 610, 657, 681, 694, 607, 679, 670, 6988, 56, 51, 29, 52, 61, 69, 63, 73, 67, 7001, 3397, 3382, 58, 121, 125, 121, 132, 138, 286, 269, 288, 3420, 259, 303, 1, 2, 4, 0, 2, 0, 1, 2, 0, 283, 253, 49, 38, 32, 142, 118, 113, 216, 195, 244, 317, 121, 61, 55, 74, 74, 64, 88, 77, 68, 79, 276, 124, 177, 181, 146, 189, 144, 127, 218, 101, 156, 79, 31, 16, 20, 19, 21, 27, 24, 22, 23, 64, 269, 284, 30, 54, 47, 36, 52, 51, 122, 121, 106, 285, 366, 31, 0, 0, 0, 1, 0, 0, 1, 1, 2, 362, 364, 0, 1, 0, 6, 7, 7, 77, 76, 66, 30, 107, 1, 0, 0, 1, 3, 1, 41, 38, 41, 1, 7, 0, 0, 0, 5, 3, 5, 90, 87, 87, 8, 1, 1, 0, 3, 5, 5, 10, 9, 10, 8, 1, 1, 1, 0, 1, 1, 4, 3, 31, 34, 38, 30]"
