method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
eigenvector,0.1,0.8372459000627888,0.9074074074074073,0.5278659611992945,0.6674540109044901,24,125,27,3,"[2, 2, 2, 2, 3, 3, 4, 4, 2, 16, 14, 14, 7, 16, 11, 14, 17, 16, 1, 3, 7, 1, 4, 3, 1, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2]"
louvain,0.1,0.7781442923603525,0.9074074074074073,0.4513227513227513,0.6028181608399678,24,114,38,3,"[2, 2, 2, 2, 3, 3, 4, 4, 2, 11, 12, 15, 7, 16, 10, 14, 13, 16, 6, 5, 6, 1, 4, 4, 1, 10, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2]"
greedy_modularity,0.1,0.7869774326453107,0.9074074074074073,0.44705387205387204,0.5989982898192455,24,116,36,3,"[2, 2, 2, 2, 3, 3, 4, 4, 2, 13, 14, 12, 7, 15, 10, 12, 17, 16, 4, 3, 9, 1, 5, 4, 3, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2]"
label_propagation,0.1,0.7722181399661545,0.9166666666666666,0.44320987654320987,0.5975185353306098,24,115,37,3,"[2, 2, 2, 3, 3, 3, 3, 2, 4, 16, 14, 19, 3, 13, 13, 10, 16, 11, 1, 3, 2, 5, 7, 1, 5, 7, 6, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
infomap,0.1,0.8208569063028314,0.9444444444444444,0.4935786435786436,0.6483311870397316,25,120,32,2,"[2, 2, 2, 3, 3, 3, 4, 4, 2, 13, 14, 13, 7, 16, 11, 14, 16, 16, 4, 3, 8, 1, 4, 3, 1, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
surprise_communities,0.1,0.7946366356500815,0.8333333333333334,0.39206349206349206,0.5332469775474957,23,119,33,4,"[1, 2, 2, 0, 3, 3, 4, 4, 4, 16, 11, 15, 8, 16, 12, 11, 15, 15, 1, 6, 6, 0, 4, 2, 4, 8, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0]"
walktrap,0.1,0.7663037714039045,0.9722222222222222,0.41931216931216936,0.5859209970426701,26,112,40,1,"[2, 2, 2, 3, 3, 3, 4, 4, 3, 13, 11, 15, 4, 16, 11, 11, 15, 16, 4, 6, 6, 4, 4, 3, 4, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
df_node_similarity,0.1,0.8143141746139009,0.9537037037037037,0.5035934744268077,0.6591366111584559,25,120,32,2,"[2, 2, 2, 2, 3, 3, 4, 4, 3, 13, 14, 14, 7, 15, 11, 13, 17, 16, 4, 3, 7, 1, 5, 3, 2, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
leiden,0.15,0.8073286643604167,0.8425925925925927,0.517989417989418,0.641569627181138,22,121,31,5,"[2, 2, 2, 1, 3, 3, 3, 4, 2, 13, 15, 13, 8, 16, 12, 13, 15, 16, 4, 2, 8, 0, 4, 2, 2, 8, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2]"
eigenvector,0.15,0.8561657487039996,0.7870370370370371,0.6186067019400352,0.692730842511269,20,132,20,7,"[2, 2, 2, 1, 3, 3, 3, 2, 2, 16, 15, 14, 8, 16, 13, 15, 19, 16, 1, 2, 7, 0, 4, 1, 0, 4, 1, 0, 0, 0, 2, 0, 0, 1, 2, 2]"
louvain,0.15,0.8169905001092093,0.8425925925925927,0.5494708994708994,0.6651709672424231,22,123,29,5,"[2, 2, 2, 1, 3, 3, 3, 4, 2, 13, 13, 15, 8, 16, 12, 15, 15, 16, 4, 4, 6, 0, 4, 2, 0, 8, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2]"
