method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
eigenvector,0.1,0.2942691606636208,0.9351851851851851,0.17613490740425725,0.2964380057497587,25,25,127,2,"[2, 2, 2, 2, 3, 3, 4, 3, 4, 3, 2, 4, 3, 3, 4, 2, 2, 2, 14, 15, 17, 5, 17, 10, 13, 21, 15, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
louvain,0.1,0.30040793280948225,0.9259259259259258,0.1748888665364638,0.29420777553267397,25,27,125,2,"[2, 2, 2, 2, 3, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 4, 2, 14, 14, 18, 5, 17, 11, 12, 19, 15, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
greedy_modularity,0.1,0.30384568952643015,0.9629629629629629,0.18315682998345537,0.3077745359136597,26,26,126,1,"[2, 2, 2, 2, 3, 3, 4, 4, 4, 3, 2, 3, 3, 2, 3, 5, 3, 2, 14, 15, 18, 5, 18, 11, 10, 20, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
label_propagation,0.1,0.2790044509432493,1.0,0.1811764705882353,0.30677290836653387,27,21,131,0,"[2, 2, 2, 3, 3, 3, 4, 4, 4, 2, 2, 3, 2, 5, 2, 2, 2, 1, 15, 15, 18, 6, 15, 12, 13, 21, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
infomap,0.1,0.2928272527141823,0.9722222222222222,0.1802000917325995,0.3040457157197744,26,25,127,1,"[2, 2, 2, 3, 3, 3, 4, 3, 4, 3, 2, 3, 2, 3, 2, 2, 6, 2, 14, 15, 18, 6, 17, 12, 13, 17, 15, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
surprise_communities,0.1,0.4232455897552142,0.7685185185185186,0.1967282535909987,0.3132656028884099,21,51,101,6,"[1, 2, 1, 3, 3, 2, 3, 3, 3, 7, 7, 4, 5, 6, 4, 4, 6, 8, 10, 10, 17, 3, 14, 10, 11, 17, 9, 1, 0, 1, 0, 0, 1, 1, 1, 1]"
walktrap,0.1,0.29788760280377213,0.9351851851851851,0.1742740461006715,0.29379809817209207,25,27,125,2,"[2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 2, 3, 2, 3, 2, 5, 3, 2, 12, 15, 18, 6, 17, 12, 10, 20, 15, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
df_node_similarity,0.1,0.27702664481952854,0.9675925925925926,0.1846230763942322,0.31008070094689555,25,22,130,2,"[2, 2, 2, 2, 3, 3, 3, 4, 4, 2, 2, 3, 3, 2, 4, 2, 2, 2, 15, 15, 18, 5, 18, 10, 13, 21, 15, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
leiden,0.15,0.32173797795011955,0.9259259259259258,0.1812201701520587,0.3031152879261558,25,31,121,2,"[2, 2, 2, 2, 3, 2, 4, 4, 4, 3, 2, 3, 3, 4, 4, 5, 5, 2, 14, 15, 18, 5, 16, 10, 10, 18, 15, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
eigenvector,0.15,0.30975125258788383,0.9351851851851851,0.17975271725776504,0.3015451852662167,25,28,124,2,"[2, 2, 2, 2, 3, 3, 4, 3, 4, 3, 2, 4, 3, 4, 5, 2, 3, 2, 14, 15, 17, 5, 16, 9, 13, 20, 15, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
louvain,0.15,0.3158900247337453,0.9259259259259258,0.17806890964785702,0.29869454952408203,25,30,122,2,"[2, 2, 2, 2, 3, 2, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 5, 2, 14, 14, 18, 5, 16, 10, 12, 18, 15, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
greedy_modularity,0.15,0.3103816372388485,0.9259259259259258,0.17954932637595178,0.30077448758415243,25,28,124,2,"[2, 2, 2, 2, 3, 2, 4, 4, 4, 3, 2, 3, 3, 2, 5, 5, 3, 2, 14, 15, 18, 5, 18, 9, 10, 20, 15, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
label_propagation,0.15,0.28485240415962365,1.0,0.18199346405228758,0.30794326633304764,27,22,130,0,"[2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 2, 3, 2, 5, 2, 2, 2, 1, 14, 15, 18, 6, 15, 12, 13, 21, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
infomap,0.15,0.3124245709758939,0.9722222222222222,0.18451643815420907,0.31016682969761916,26,29,123,1,"[2, 2, 2, 3, 3, 3, 4, 3, 4, 3, 2, 3, 2, 4, 3, 2, 8, 2, 14, 15, 18, 6, 16, 11, 13, 15, 15, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
