method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
louvain,0.1,0.5497105759954102,0.7296857123628777,0.07644376430522407,0.13838948761260336,2094,32869,26564,2121,"[596, 98, 557, 94, 93, 13, 12, 13, 618, 3409, 3915, 3543, 3940, 3711, 3729, 3695, 3560, 3367, 2017, 3037, 2607, 3143, 3236, 2905, 3372, 3505, 2742, 669, 29, 708, 33, 34, 0, 1, 0, 647]"
greedy_modularity,0.1,0.5485598056531517,0.7348649638618828,0.06084039248031631,0.11237695577900009,1472,29343,23940,1478,"[623, 82, 84, 102, 13, 12, 12, 544, 3382, 3676, 3789, 3853, 3655, 4007, 3726, 3255, 2044, 3276, 3294, 3094, 2979, 3060, 3339, 2854, 642, 45, 43, 25, 0, 1, 1, 721]"
label_propagation,0.1,0.897801039381372,0.5841257757040023,0.24416677567303513,0.34438099679646766,1223,55909,3524,2992,"[399, 84, 274, 83, 84, 11, 11, 11, 266, 5101, 6574, 5898, 6729, 6486, 6043, 6602, 6598, 5878, 325, 378, 252, 354, 461, 591, 465, 467, 231, 866, 43, 991, 44, 43, 2, 2, 2, 999]"
infomap,0.1,0.38814761958933136,0.7621371059234805,0.07341463314278597,0.1339283096900824,2927,21798,37635,1288,"[905, 109, 823, 111, 110, 11, 9, 9, 840, 2056, 2294, 2535, 2447, 2523, 2463, 2601, 2434, 2445, 3370, 4658, 3615, 4636, 4424, 4171, 4466, 4631, 3664, 360, 18, 442, 16, 17, 2, 4, 4, 425]"
df_node_similarity,0.1,0.9131587564504766,0.7878080837341364,0.30949130457175555,0.44439968560172666,1153,56959,2474,3062,"[374, 83, 244, 82, 83, 11, 11, 11, 254, 5209, 6656, 6046, 6833, 6654, 6116, 6733, 6722, 5990, 217, 296, 104, 250, 293, 518, 334, 343, 119, 891, 44, 1021, 45, 44, 2, 2, 2, 1011]"
walktrap,0.1,0.6293553182175625,0.7668770234672323,0.041533559722516156,0.07879939554558178,651,26101,14850,907,"[93, 425, 97, 12, 12, 12, 4608, 3948, 4423, 3981, 4547, 4594, 2344, 2202, 2660, 2653, 2520, 2471, 34, 840, 30, 1, 1, 1]"
eigenvector,0.1,0.5423164996256322,0.6836559309684951,0.07074274360211497,0.12821787170847612,1220,21902,18070,1476,"[542, 99, 13, 9, 10, 547, 3781, 4233, 4295, 2961, 2810, 3822, 2369, 2714, 2339, 4106, 4255, 2287, 723, 28, 0, 4, 3, 718]"
surprise_communities,0.1,0.5670197122063052,1.0,0.004321697123119135,0.008606200852771861,39,11773,8993,0,"[13, 13, 13, 3523, 4172, 4078, 3111, 2895, 2987, 0, 0, 0]"
leiden,0.15,0.5167809682952426,0.7345670647964383,0.07350187978208629,0.13363231058634276,2219,30647,28786,1996,"[635, 94, 627, 98, 96, 12, 12, 13, 632, 3189, 3554, 3103, 3694, 3511, 3438, 3455, 3536, 3167, 2237, 3398, 3047, 3389, 3436, 3196, 3612, 3529, 2942, 630, 33, 638, 29, 31, 1, 1, 0, 633]"
louvain,0.15,0.5496041657730204,0.7087407932324058,0.0761370092989277,0.13750268943989113,2084,32872,26561,2131,"[595, 97, 557, 92, 92, 12, 12, 12, 615, 3410, 3915, 3543, 3940, 3711, 3731, 3695, 3560, 3367, 2016, 3037, 2607, 3143, 3236, 2903, 3372, 3505, 2742, 670, 30, 708, 35, 35, 1, 1, 1, 650]"
greedy_modularity,0.15,0.54880969073812,0.7251507650172491,0.06079556400019742,0.11218564962193409,1470,29359,23924,1480,"[623, 82, 84, 102, 13, 11, 12, 543, 3383, 3684, 3791, 3853, 3657, 4009, 3726, 3256, 2043, 3268, 3292, 3094, 2977, 3058, 3339, 2853, 642, 45, 43, 25, 0, 2, 1, 722]"
label_propagation,0.15,0.8979114582464247,0.5840379408335588,0.24448208993106224,0.3446792137113403,1222,55917,3516,2993,"[399, 84, 274, 83, 84, 11, 11, 11, 265, 5101, 6575, 5901, 6729, 6487, 6045, 6602, 6599, 5878, 325, 377, 249, 354, 460, 589, 465, 466, 231, 866, 43, 991, 44, 43, 2, 2, 2, 1000]"
