method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
df_node_similarity,0.1,0.9321585023478681,0.503678291353745,0.3952047235743571,0.44289643168034043,154,59137,296,4061,"[39, 5, 40, 5, 6, 7, 6, 6, 40, 5402, 6912, 6116, 7044, 6914, 6597, 7046, 7026, 6080, 24, 40, 34, 39, 33, 37, 21, 39, 29, 1226, 122, 1225, 122, 121, 6, 7, 7, 1225]"
eigenvector,0.1,0.9702644050561938,0.7727437916414295,0.14878054291669854,0.24951970673904764,175,33867,934,118,"[80, 59, 12, 13, 11, 6785, 6845, 6542, 6872, 6823, 167, 238, 92, 195, 242, 47, 68, 1, 0, 2]"
surprise_communities,0.1,0.864924333233577,0.38077932566121536,0.019216843790536505,0.0365872344724043,106,36367,5381,314,"[25, 36, 24, 7, 7, 7, 6001, 6211, 6074, 5732, 6170, 6179, 951, 872, 873, 902, 897, 886, 102, 91, 103, 6, 6, 6]"
walktrap,0.1,0.9733832446994355,0.7197153240460328,0.10553173518419992,0.18407289340984315,85,27055,658,81,"[53, 11, 10, 11, 6753, 6413, 6937, 6952, 194, 221, 130, 113, 74, 2, 3, 2]"
greedy_modularity,0.1,0.9871778870878911,0.8205128205128206,0.11027067013256471,0.19441362997870462,32,20507,259,7,"[11, 11, 10, 6539, 6981, 6987, 95, 86, 78, 2, 2, 3]"
label_propagation,0.1,0.993332466938214,0.4871794871794872,0.1401009636168403,0.21761977603974725,19,20647,119,20,"[7, 6, 6, 6600, 7020, 7027, 34, 47, 38, 6, 7, 7]"
leiden,0.15,0.9352386736087822,0.4852882444118323,0.4935332041249928,0.4893759991605937,510,58982,451,3705,"[114, 54, 87, 54, 54, 12, 13, 12, 110, 5405, 6911, 6130, 7041, 6884, 6545, 7005, 6985, 6076, 21, 41, 20, 42, 63, 89, 62, 80, 33, 1151, 73, 1178, 73, 73, 1, 0, 1, 1155]"
louvain,0.15,0.9363897578165391,0.4790041941017635,0.5352960327688268,0.5055880655245423,481,59084,349,3734,"[93, 52, 80, 60, 56, 13, 13, 10, 104, 5416, 6913, 6138, 7048, 6886, 6566, 7004, 7025, 6088, 10, 39, 12, 35, 61, 68, 63, 40, 21, 1172, 75, 1185, 67, 71, 0, 0, 3, 1161]"
infomap,0.15,0.8948351935033878,0.5214240208420284,0.2371306553679312,0.3260031838565274,1329,55604,3829,2886,"[364, 63, 360, 63, 55, 7, 12, 12, 393, 5182, 6420, 5868, 6591, 6438, 6214, 6512, 6534, 5845, 244, 532, 282, 492, 509, 420, 555, 531, 264, 901, 64, 905, 64, 72, 6, 1, 1, 872]"
df_node_similarity,0.15,0.9320515562731112,0.4528627597439648,0.39394001643802334,0.4213513890969239,131,59153,280,4084,"[38, 3, 35, 3, 2, 5, 3, 3, 39, 5404, 6915, 6119, 7046, 6914, 6599, 7046, 7030, 6080, 22, 37, 31, 37, 33, 35, 21, 35, 29, 1227, 124, 1230, 124, 125, 8, 10, 10, 1226]"
eigenvector,0.15,0.9756692060517661,0.6457904300423986,0.159564948360583,0.25590073496699833,147,34086,715,146,"[63, 54, 8, 12, 10, 6829, 6905, 6566, 6909, 6877, 123, 178, 68, 158, 188, 64, 73, 5, 1, 3]"
surprise_communities,0.15,0.8736289857415995,0.3124369069250959,0.017412360349406228,0.03298636407341933,89,36751,4997,331,"[22, 29, 21, 6, 5, 6, 6078, 6264, 6143, 5787, 6232, 6247, 874, 819, 804, 847, 835, 818, 105, 98, 106, 7, 8, 7]"
walktrap,0.15,0.9756370859720119,0.5264990914597214,0.08554942352843553,0.14718341000629917,57,27145,568,109,"[33, 9, 8, 7, 6774, 6443, 6958, 6970, 173, 191, 109, 95, 94, 4, 5, 6]"
greedy_modularity,0.15,0.9900110297356103,0.7948717948717948,0.13654090767273863,0.23304925101140014,31,20567,199,8,"[10, 11, 10, 6558, 7010, 6999, 76, 57, 66, 3, 2, 3]"
label_propagation,0.15,0.993765423230097,0.2820512820512821,0.1000531995744034,0.14770898835433224,11,20664,102,28,"[5, 3, 3, 6605, 7027, 7032, 29, 40, 33, 8, 10, 10]"
leiden,0.2,0.935608723784518,0.43072885120129223,0.5125468947208077,0.4680894979104345,413,59101,332,3802,"[94, 44, 73, 41, 40, 11, 12, 12, 86, 5409, 6919, 6139, 7050, 6903, 6570, 7019, 7008, 6084, 17, 33, 11, 33, 44, 64, 48, 57, 25, 1171, 83, 1192, 86, 87, 2, 1, 1, 1179]"
louvain,0.2,0.936624778908345,0.437018381215574,0.5627524191227865,0.4919790638953553,395,59183,250,3820,"[76, 41, 66, 47, 47, 13, 12, 10, 83, 5418, 6924, 6140, 7058, 6903, 6590, 7021, 7037, 6092, 8, 28, 10, 25, 44, 44, 46, 28, 17, 1189, 86, 1199, 80, 80, 0, 1, 3, 1182]"
infomap,0.2,0.8994895366352025,0.4824916800267707,0.24111025869616295,0.3215405807102045,1224,56004,3429,2991,"[339, 52, 338, 55, 47, 7, 12, 11, 363, 5210, 6474, 5892, 6641, 6492, 6258, 6559, 6586, 5892, 216, 478, 258, 442, 455, 376, 508, 479, 217, 926, 75, 927, 72, 80, 6, 1, 2, 902]"
df_node_similarity,0.2,0.9323315530433596,0.37911870927961305,0.40739469181826254,0.39274842491917106,122,59180,253,4093,"[37, 2, 35, 2, 2, 3, 3, 3, 35, 5405, 6919, 6123, 7051, 6918, 6603, 7046, 7030, 6085, 21, 33, 27, 32, 29, 31, 21, 35, 24, 1228, 125, 1230, 125, 125, 10, 10, 10, 1230]"
eigenvector,0.2,0.9784164786006618,0.5973349485160508,0.16157269696499293,0.2543472033728359,125,34205,596,168,"[50, 46, 7, 12, 10, 6845, 6932, 6576, 6942, 6910, 107, 151, 58, 125, 155, 77, 81, 6, 1, 3]"
surprise_communities,0.2,0.8838492090403114,0.285483545326065,0.018392948406820223,0.034559330704888876,86,37185,4563,334,"[21, 29, 21, 5, 5, 5, 6158, 6326, 6221, 5852, 6286, 6342, 794, 757, 726, 782, 781, 723, 106, 98, 106, 8, 8, 8]"
