method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
eigenvector,0.2,0.272663454428609,0.7962962962962963,0.14225645813881108,0.24138928835884968,21,27,125,6,"[2, 2, 2, 1, 3, 1, 3, 4, 3, 4, 2, 3, 2, 3, 5, 3, 2, 3, 13, 15, 18, 6, 17, 9, 12, 21, 14, 0, 0, 0, 2, 0, 2, 1, 0, 1]"
louvain,0.2,0.3094456786893334,0.6851851851851852,0.1375043391039263,0.2290437237160702,18,37,115,9,"[2, 2, 1, 1, 3, 1, 3, 2, 3, 5, 5, 4, 2, 3, 4, 5, 6, 3, 12, 12, 17, 6, 17, 10, 10, 17, 14, 0, 0, 1, 2, 0, 2, 1, 2, 1]"
greedy_modularity,0.2,0.2902073140777318,0.8055555555555557,0.1517255414751713,0.25535519970906934,21,30,122,6,"[2, 2, 2, 1, 3, 2, 3, 3, 3, 4, 2, 4, 2, 2, 4, 6, 3, 3, 13, 15, 17, 6, 18, 10, 9, 20, 14, 0, 0, 0, 2, 0, 1, 1, 1, 1]"
label_propagation,0.2,0.2629176570786777,0.898148148148148,0.1602162404922983,0.27192509734055664,24,23,129,3,"[2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 2, 4, 1, 5, 2, 2, 3, 1, 14, 15, 17, 7, 15, 12, 13, 20, 16, 0, 0, 0, 1, 1, 0, 1, 0, 0]"
infomap,0.2,0.3070711861935445,0.9074074074074076,0.17582105144024648,0.2945663459114796,24,29,123,3,"[2, 2, 2, 3, 3, 2, 3, 4, 3, 4, 2, 4, 3, 3, 2, 3, 5, 3, 13, 15, 17, 5, 17, 12, 12, 18, 14, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
surprise_communities,0.2,0.4084455644408382,0.4351851851851852,0.124354657687991,0.19343503567753895,12,61,91,15,"[0, 2, 0, 1, 2, 2, 2, 1, 2, 7, 8, 7, 3, 7, 5, 5, 9, 10, 10, 9, 14, 5, 13, 9, 10, 14, 7, 2, 0, 2, 2, 1, 1, 2, 3, 2]"
walktrap,0.2,0.3345938796201281,0.8425925925925926,0.17212848879515547,0.2858602078801873,23,37,115,4,"[2, 2, 1, 2, 3, 2, 3, 4, 4, 6, 5, 4, 1, 3, 2, 6, 5, 5, 11, 12, 17, 7, 17, 12, 9, 18, 12, 0, 0, 1, 1, 0, 1, 1, 0, 0]"
df_node_similarity,0.2,0.25638972352302997,0.8657407407407408,0.16050226948833762,0.2708000976228548,22,24,128,5,"[2, 2, 2, 1, 3, 1, 3, 4, 4, 3, 2, 2, 1, 2, 4, 3, 2, 5, 14, 15, 19, 7, 18, 10, 12, 21, 12, 0, 0, 0, 2, 0, 2, 1, 0, 0]"
leiden,0.25,0.30566170896109124,0.6759259259259259,0.13254619763907688,0.22163141747447151,17,37,115,10,"[2, 2, 2, 1, 2, 1, 2, 2, 3, 4, 2, 4, 2, 3, 7, 6, 6, 3, 13, 15, 17, 6, 17, 7, 9, 17, 14, 0, 0, 0, 2, 1, 2, 2, 2, 1]"
eigenvector,0.25,0.2857353498534456,0.7592592592592592,0.14064827100430813,0.23733216684507583,20,30,122,7,"[2, 2, 2, 1, 2, 1, 3, 4, 3, 4, 2, 4, 2, 3, 7, 3, 2, 3, 13, 15, 17, 6, 17, 7, 12, 21, 14, 0, 0, 0, 2, 1, 2, 1, 0, 1]"
