method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
walktrap,0.4,0.9135769448507816,0.8518518518518517,0.724074074074074,0.7827827827827828,22,141,11,5,"[2, 2, 2, 2, 3, 3, 3, 3, 2, 16, 15, 18, 8, 18, 14, 14, 21, 17, 1, 2, 3, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2]"
df_node_similarity,0.4,0.936905709179531,0.787037037037037,0.9629629629629629,0.8661571624534586,18,151,1,9,"[2, 2, 2, 1, 3, 2, 2, 2, 2, 16, 17, 21, 8, 20, 14, 15, 23, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 2, 2]"
leiden,0.45,0.8807804254925896,0.7870370370370371,0.6910052910052911,0.7359014643782855,20,137,15,7,"[2, 2, 2, 1, 3, 3, 3, 2, 2, 15, 17, 16, 8, 18, 13, 14, 19, 17, 2, 0, 5, 0, 2, 1, 1, 4, 0, 0, 0, 0, 2, 0, 0, 1, 2, 2]"
eigenvector,0.45,0.9137681551495285,0.6666666666666666,0.8722222222222222,0.7557160048134778,17,147,5,10,"[2, 2, 1, 1, 3, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 2]"
louvain,0.45,0.8845943080250076,0.7592592592592593,0.6944444444444443,0.7254069355980184,19,139,13,8,"[2, 2, 2, 1, 3, 3, 2, 2, 2, 16, 15, 18, 8, 18, 13, 15, 19, 17, 1, 2, 3, 0, 2, 1, 0, 4, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2]"
greedy_modularity,0.45,0.8897265697044343,0.7314814814814815,0.7296296296296297,0.7305543820119232,19,140,12,8,"[2, 2, 1, 1, 3, 3, 3, 2, 2, 15, 17, 16, 8, 20, 13, 14, 20, 17, 2, 0, 5, 0, 0, 1, 1, 3, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2]"
label_propagation,0.45,0.917492817240054,0.7037037037037037,0.8148148148148148,0.7551942186088527,18,149,3,9,"[2, 2, 2, 0, 2, 2, 3, 2, 3, 17, 17, 20, 7, 20, 13, 15, 23, 17, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 2, 1]"
infomap,0.45,0.9138782886558121,0.824074074074074,0.7928571428571429,0.8081642670157069,21,142,10,6,"[2, 2, 2, 2, 3, 3, 2, 3, 2, 15, 17, 16, 8, 18, 14, 15, 22, 17, 2, 0, 5, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2]"
surprise_communities,0.45,0.858945287042384,0.7407407407407407,0.48518518518518516,0.5863265077766587,20,135,17,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 16, 17, 8, 18, 12, 12, 21, 15, 1, 1, 4, 0, 2, 2, 3, 2, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.45,0.9135769448507816,0.8518518518518517,0.724074074074074,0.7827827827827828,22,141,11,5,"[2, 2, 2, 2, 3, 3, 3, 3, 2, 16, 15, 18, 8, 18, 14, 14, 21, 17, 1, 2, 3, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2]"
df_node_similarity,0.45,0.936905709179531,0.787037037037037,0.9629629629629629,0.8661571624534586,18,151,1,9,"[2, 2, 2, 1, 3, 2, 2, 2, 2, 16, 17, 21, 8, 20, 14, 15, 23, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 2, 2]"
leiden,0.5,0.8759495076181935,0.75,0.6798941798941799,0.7132284921369102,19,137,15,8,"[2, 2, 2, 1, 2, 3, 3, 2, 2, 15, 17, 16, 8, 18, 13, 14, 19, 17, 2, 0, 5, 0, 2, 1, 1, 4, 0, 0, 0, 0, 2, 1, 0, 1, 2, 2]"
eigenvector,0.5,0.9089372372751323,0.6296296296296297,0.8611111111111112,0.7273982056590751,16,147,5,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
louvain,0.5,0.8797633901506114,0.7222222222222222,0.6833333333333332,0.7022397891963109,18,139,13,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 15, 18, 8, 18, 13, 15, 19, 17, 1, 2, 3, 0, 2, 1, 0, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
greedy_modularity,0.5,0.8848956518300382,0.6944444444444444,0.7296296296296297,0.711602369599769,18,140,12,9,"[2, 2, 1, 1, 2, 3, 3, 2, 2, 15, 17, 16, 8, 20, 13, 14, 20, 17, 2, 0, 5, 0, 0, 1, 1, 3, 0, 0, 0, 1, 2, 1, 0, 1, 2, 2]"
label_propagation,0.5,0.9164757818980758,0.6759259259259259,0.8518518518518519,0.7537598204264873,17,150,2,10,"[2, 2, 2, 0, 2, 2, 2, 2, 3, 17, 17, 21, 7, 20, 13, 15, 23, 17, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 2, 1]"
infomap,0.5,0.9025114230689977,0.75,0.7817460317460317,0.7655440414507773,19,142,10,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 15, 17, 16, 8, 18, 14, 15, 22, 17, 2, 0, 5, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
surprise_communities,0.5,0.8647932402587583,0.7407407407407407,0.5222222222222223,0.6125773867709351,20,136,16,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 17, 17, 8, 18, 12, 12, 21, 15, 1, 0, 4, 0, 2, 2, 3, 2, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.5,0.9080580324803414,0.7777777777777778,0.7314814814814814,0.7539195637355146,20,142,10,7,"[2, 2, 2, 2, 2, 2, 3, 3, 2, 16, 16, 18, 8, 18, 14, 14, 21, 17, 1, 1, 3, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2]"
df_node_similarity,0.5,0.9320747913051348,0.7314814814814815,0.9629629629629629,0.8314106456182959,17,151,1,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 16, 17, 21, 8, 20, 14, 15, 23, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
leiden,0.55,0.8701015544018191,0.7222222222222222,0.6706349206349206,0.6954732510288065,18,137,15,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 15, 17, 16, 8, 18, 13, 14, 19, 17, 2, 0, 5, 0, 2, 1, 1, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
eigenvector,0.55,0.9089372372751323,0.6296296296296297,0.8611111111111112,0.7273982056590751,16,147,5,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
louvain,0.55,0.8856113433669858,0.7222222222222222,0.7018518518518518,0.7118913451813321,18,140,12,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 16, 18, 8, 18, 13, 15, 19, 17, 1, 1, 3, 0, 2, 1, 0, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
greedy_modularity,0.55,0.8790476986136639,0.6666666666666666,0.7203703703703704,0.6924788607031598,17,140,12,10,"[2, 2, 1, 1, 2, 3, 2, 2, 2, 15, 17, 16, 8, 20, 13, 14, 20, 17, 2, 0, 5, 0, 0, 1, 1, 3, 0, 0, 0, 1, 2, 1, 0, 2, 2, 2]"
label_propagation,0.55,0.907069550269622,0.6203703703703703,0.8518518518518519,0.717912881434894,15,150,2,12,"[2, 2, 2, 0, 2, 2, 2, 1, 2, 17, 17, 21, 7, 20, 13, 15, 23, 17, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 3, 2]"
infomap,0.55,0.9025114230689977,0.75,0.7817460317460317,0.7655440414507773,19,142,10,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 15, 17, 16, 8, 18, 14, 15, 22, 17, 2, 0, 5, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
surprise_communities,0.55,0.8647932402587583,0.7407407407407407,0.5222222222222223,0.6125773867709351,20,136,16,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 17, 17, 8, 18, 12, 12, 21, 15, 1, 0, 4, 0, 2, 2, 3, 2, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.55,0.9080580324803414,0.75,0.7592592592592592,0.7546012269938651,19,143,9,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 18, 8, 18, 14, 14, 21, 17, 1, 0, 3, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
df_node_similarity,0.55,0.9320747913051348,0.7175925925925926,0.9629629629629629,0.8223650647893073,17,151,1,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 16, 17, 21, 8, 20, 14, 15, 23, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
leiden,0.6,0.8759495076181935,0.7222222222222222,0.6891534391534392,0.7053004269499115,18,138,14,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 17, 16, 8, 18, 13, 14, 19, 17, 1, 0, 5, 0, 2, 1, 1, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
eigenvector,0.6,0.9089372372751323,0.6296296296296297,0.8611111111111112,0.7273982056590751,16,147,5,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
louvain,0.6,0.8856113433669858,0.7222222222222222,0.7018518518518518,0.7118913451813321,18,140,12,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 16, 18, 8, 18, 13, 15, 19, 17, 1, 1, 3, 0, 2, 1, 0, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
greedy_modularity,0.6,0.8831906219920159,0.6296296296296297,0.7333333333333334,0.677536231884058,16,142,10,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 16, 17, 17, 8, 20, 13, 14, 20, 17, 1, 0, 4, 0, 0, 1, 1, 3, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
label_propagation,0.6,0.907069550269622,0.6203703703703703,0.8518518518518519,0.717912881434894,15,150,2,12,"[2, 2, 2, 0, 2, 2, 2, 1, 2, 17, 17, 21, 7, 20, 13, 15, 23, 17, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 3, 2]"
infomap,0.6,0.9083593762853719,0.75,0.8002645502645502,0.7743174061433447,19,143,9,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 16, 8, 18, 14, 15, 22, 17, 1, 0, 5, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
surprise_communities,0.6,0.8647932402587583,0.7407407407407407,0.5222222222222223,0.6125773867709351,20,136,16,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 17, 17, 8, 18, 12, 12, 21, 15, 1, 0, 4, 0, 2, 2, 3, 2, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.6,0.9080580324803414,0.75,0.7592592592592592,0.7546012269938651,19,143,9,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 18, 8, 18, 14, 14, 21, 17, 1, 0, 3, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
df_node_similarity,0.6,0.9379227445215091,0.7175925925925926,1.0,0.8355795148247979,17,152,0,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 17, 17, 21, 8, 20, 14, 15, 23, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
leiden,0.65,0.8807804254925896,0.7222222222222222,0.6944444444444444,0.7080610021786493,18,139,13,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 17, 17, 8, 18, 13, 14, 19, 17, 1, 0, 4, 0, 2, 1, 1, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
eigenvector,0.65,0.9089372372751323,0.6296296296296297,0.8611111111111112,0.7273982056590751,16,147,5,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
louvain,0.65,0.8856113433669858,0.7222222222222222,0.7018518518518518,0.7118913451813321,18,140,12,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 16, 18, 8, 18, 13, 15, 19, 17, 1, 1, 3, 0, 2, 1, 0, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
greedy_modularity,0.65,0.8880215398664122,0.6296296296296297,0.7388888888888889,0.6798977597353781,16,143,9,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 16, 17, 18, 8, 20, 13, 14, 20, 17, 1, 0, 3, 0, 0, 1, 1, 3, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
label_propagation,0.65,0.907069550269622,0.6203703703703703,0.8518518518518519,0.717912881434894,15,150,2,12,"[2, 2, 2, 0, 2, 2, 2, 1, 2, 17, 17, 21, 7, 20, 13, 15, 23, 17, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 3, 2]"
infomap,0.65,0.9131902941597682,0.75,0.8055555555555556,0.7767857142857144,19,144,8,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 17, 8, 18, 14, 15, 22, 17, 1, 0, 4, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
surprise_communities,0.65,0.8647932402587583,0.7407407407407407,0.5222222222222223,0.6125773867709351,20,136,16,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 17, 17, 8, 18, 12, 12, 21, 15, 1, 0, 4, 0, 2, 2, 3, 2, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.65,0.9080580324803414,0.75,0.7592592592592592,0.7546012269938651,19,143,9,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 18, 8, 18, 14, 14, 21, 17, 1, 0, 3, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
df_node_similarity,0.65,0.9379227445215091,0.7175925925925926,1.0,0.8355795148247979,17,152,0,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 17, 17, 21, 8, 20, 14, 15, 23, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
leiden,0.7,0.8807804254925896,0.7222222222222222,0.6944444444444444,0.7080610021786493,18,139,13,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 17, 17, 8, 18, 13, 14, 19, 17, 1, 0, 4, 0, 2, 1, 1, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
eigenvector,0.7,0.9089372372751323,0.6296296296296297,0.8611111111111112,0.7273982056590751,16,147,5,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
louvain,0.7,0.8856113433669858,0.7222222222222222,0.7018518518518518,0.7118913451813321,18,140,12,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 16, 18, 8, 18, 13, 15, 19, 17, 1, 1, 3, 0, 2, 1, 0, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
greedy_modularity,0.7,0.8880215398664122,0.6296296296296297,0.7388888888888889,0.6798977597353781,16,143,9,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 16, 17, 18, 8, 20, 13, 14, 20, 17, 1, 0, 3, 0, 0, 1, 1, 3, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
label_propagation,0.7,0.907069550269622,0.6203703703703703,0.8518518518518519,0.717912881434894,15,150,2,12,"[2, 2, 2, 0, 2, 2, 2, 1, 2, 17, 17, 21, 7, 20, 13, 15, 23, 17, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 3, 2]"
infomap,0.7,0.9131902941597682,0.75,0.8055555555555556,0.7767857142857144,19,144,8,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 17, 8, 18, 14, 15, 22, 17, 1, 0, 4, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
surprise_communities,0.7,0.8647932402587583,0.7407407407407407,0.5222222222222223,0.6125773867709351,20,136,16,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 17, 17, 8, 18, 12, 12, 21, 15, 1, 0, 4, 0, 2, 2, 3, 2, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.7,0.9080580324803414,0.75,0.7592592592592592,0.7546012269938651,19,143,9,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 18, 8, 18, 14, 14, 21, 17, 1, 0, 3, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
df_node_similarity,0.7,0.9379227445215091,0.7175925925925926,1.0,0.8355795148247979,17,152,0,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 17, 17, 21, 8, 20, 14, 15, 23, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
leiden,0.75,0.8807804254925896,0.7222222222222222,0.6944444444444444,0.7080610021786493,18,139,13,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 17, 17, 8, 18, 13, 14, 19, 17, 1, 0, 4, 0, 2, 1, 1, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
eigenvector,0.75,0.9089372372751323,0.6296296296296297,0.8611111111111112,0.7273982056590751,16,147,5,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
louvain,0.75,0.8856113433669858,0.7222222222222222,0.7018518518518518,0.7118913451813321,18,140,12,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 16, 18, 8, 18, 13, 15, 19, 17, 1, 1, 3, 0, 2, 1, 0, 4, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
greedy_modularity,0.75,0.8880215398664122,0.6296296296296297,0.7388888888888889,0.6798977597353781,16,143,9,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 16, 17, 18, 8, 20, 13, 14, 20, 17, 1, 0, 3, 0, 0, 1, 1, 3, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
label_propagation,0.75,0.907069550269622,0.6203703703703703,0.8518518518518519,0.717912881434894,15,150,2,12,"[2, 2, 2, 0, 2, 2, 2, 1, 2, 17, 17, 21, 7, 20, 13, 15, 23, 17, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 3, 2]"
infomap,0.75,0.9131902941597682,0.75,0.8055555555555556,0.7767857142857144,19,144,8,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 17, 8, 18, 14, 15, 22, 17, 1, 0, 4, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
surprise_communities,0.75,0.8647932402587583,0.7407407407407407,0.5222222222222223,0.6125773867709351,20,136,16,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 17, 17, 8, 18, 12, 12, 21, 15, 1, 0, 4, 0, 2, 2, 3, 2, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.75,0.9080580324803414,0.75,0.7592592592592592,0.7546012269938651,19,143,9,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 18, 8, 18, 14, 14, 21, 17, 1, 0, 3, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
df_node_similarity,0.75,0.9379227445215091,0.7175925925925926,1.0,0.8355795148247979,17,152,0,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 17, 17, 21, 8, 20, 14, 15, 23, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
leiden,0.8,0.8890108781674867,0.6666666666666666,0.7037037037037037,0.6846846846846847,17,142,10,10,"[2, 2, 1, 1, 2, 3, 2, 2, 2, 16, 17, 18, 8, 18, 13, 14, 21, 17, 1, 0, 3, 0, 2, 1, 1, 2, 0, 0, 0, 1, 2, 1, 0, 2, 2, 2]"
eigenvector,0.8,0.9089372372751323,0.6296296296296297,0.8611111111111112,0.7273982056590751,16,147,5,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
louvain,0.8,0.8938417960418827,0.7222222222222222,0.7203703703703703,0.7212951076879189,18,142,10,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 16, 18, 8, 18, 13, 15, 21, 17, 1, 1, 3, 0, 2, 1, 0, 2, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
greedy_modularity,0.8,0.8880215398664122,0.6296296296296297,0.7388888888888889,0.6798977597353781,16,143,9,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 16, 17, 18, 8, 20, 13, 14, 20, 17, 1, 0, 3, 0, 0, 1, 1, 3, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
label_propagation,0.8,0.907069550269622,0.6203703703703703,0.8518518518518519,0.717912881434894,15,150,2,12,"[2, 2, 2, 0, 2, 2, 2, 1, 2, 17, 17, 21, 7, 20, 13, 15, 23, 17, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 3, 2]"
infomap,0.8,0.9131902941597682,0.6944444444444444,0.7962962962962963,0.7418909592822636,18,145,7,9,"[2, 2, 1, 2, 2, 2, 2, 3, 2, 16, 17, 18, 8, 18, 14, 15, 22, 17, 1, 0, 3, 0, 2, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 2, 1, 2]"
surprise_communities,0.8,0.8647932402587583,0.7407407407407407,0.5222222222222223,0.6125773867709351,20,136,16,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 17, 17, 8, 18, 12, 12, 21, 15, 1, 0, 4, 0, 2, 2, 3, 2, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.8,0.9080580324803414,0.75,0.7592592592592592,0.7546012269938651,19,143,9,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 18, 8, 18, 14, 14, 21, 17, 1, 0, 3, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
df_node_similarity,0.8,0.9379227445215091,0.7175925925925926,1.0,0.8355795148247979,17,152,0,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 17, 17, 21, 8, 20, 14, 15, 23, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
leiden,0.85,0.8890108781674867,0.6666666666666666,0.7037037037037037,0.6846846846846847,17,142,10,10,"[2, 2, 1, 1, 2, 3, 2, 2, 2, 16, 17, 18, 8, 18, 13, 14, 21, 17, 1, 0, 3, 0, 2, 1, 1, 2, 0, 0, 0, 1, 2, 1, 0, 2, 2, 2]"
eigenvector,0.85,0.9089372372751323,0.6296296296296297,0.8611111111111112,0.7273982056590751,16,147,5,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
louvain,0.85,0.8938417960418827,0.7222222222222222,0.7203703703703703,0.7212951076879189,18,142,10,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 16, 18, 8, 18, 13, 15, 21, 17, 1, 1, 3, 0, 2, 1, 0, 2, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
greedy_modularity,0.85,0.8880215398664122,0.6296296296296297,0.7388888888888889,0.6798977597353781,16,143,9,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 16, 17, 18, 8, 20, 13, 14, 20, 17, 1, 0, 3, 0, 0, 1, 1, 3, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
label_propagation,0.85,0.907069550269622,0.6203703703703703,0.8518518518518519,0.717912881434894,15,150,2,12,"[2, 2, 2, 0, 2, 2, 2, 1, 2, 17, 17, 21, 7, 20, 13, 15, 23, 17, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 3, 2]"
infomap,0.85,0.9131902941597682,0.6944444444444444,0.7962962962962963,0.7418909592822636,18,145,7,9,"[2, 2, 1, 2, 2, 2, 2, 3, 2, 16, 17, 18, 8, 18, 14, 15, 22, 17, 1, 0, 3, 0, 2, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 2, 1, 2]"
surprise_communities,0.85,0.8647932402587583,0.7407407407407407,0.5222222222222223,0.6125773867709351,20,136,16,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 17, 17, 8, 18, 12, 12, 21, 15, 1, 0, 4, 0, 2, 2, 3, 2, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.85,0.91217325881779,0.75,0.7759259259259259,0.7627427184466019,19,144,8,8,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 16, 17, 18, 8, 18, 14, 14, 22, 17, 1, 0, 3, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2]"
df_node_similarity,0.85,0.9379227445215091,0.7175925925925926,1.0,0.8355795148247979,17,152,0,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 17, 17, 21, 8, 20, 14, 15, 23, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
leiden,0.9,0.8890108781674867,0.6666666666666666,0.7037037037037037,0.6846846846846847,17,142,10,10,"[2, 2, 1, 1, 2, 3, 2, 2, 2, 16, 17, 18, 8, 18, 13, 14, 21, 17, 1, 0, 3, 0, 2, 1, 1, 2, 0, 0, 0, 1, 2, 1, 0, 2, 2, 2]"
eigenvector,0.9,0.9089372372751323,0.6296296296296297,0.8611111111111112,0.7273982056590751,16,147,5,11,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2]"
