graph,community,nodes,sources,detected,difference,sources_ratio,nmi,sizes,avg_sizes,time
barabasi_2,markov_clustering,856,10,434,-424,10,0.3925103915046674,30|29|28|18|15|14|12|11|10|10|10|7|6|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1.9723502304147464,0.26526927947998047
barabasi_2,paris,856,10,416,-406,0,0.36985428705007467,4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2.0576923076923075,0.08432602882385254
barabasi_2,surprise_communities,856,10,140,-130,3,0.2295687982212566,25|15|13|10|10|10|10|9|9|9|9|9|8|8|8|8|8|8|8|8|8|8|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3,6.114285714285714,0.01384425163269043
barabasi_2,walktrap,856,10,87,-77,1,0.16332779645879986,182|31|28|24|23|20|20|18|17|16|16|14|14|13|13|12|11|11|11|10|10|9|9|9|9|8|8|8|8|8|8|8|8|8|7|7|7|7|7|7|7|7|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|2|2|2|2|2|2|2|1,9.839080459770114,0.0429537296295166
barabasi_2,df_node_similarity,856,10,3,7,1,0.01248922495866152,685|76|95,285.3333333333333,9.488060474395752
barabasi_2,louvain,835,10,11,-1,6,0.07187718678299114,142|132|124|85|79|59|57|49|44|40|24,75.9090909090909,0.13666391372680664
barabasi_2,leiden,835,10,11,-1,8,0.08564517359045719,108|108|99|83|75|72|68|67|64|52|39,75.9090909090909,0.010937690734863281
barabasi_2,label_propagation,835,10,1,9,1,0.0,835,835.0,0.02004098892211914
barabasi_2,greedy_modularity,835,10,11,-1,4,0.07821266272988531,205|168|149|120|65|64|22|12|11|10|9,75.9090909090909,0.8574049472808838
barabasi_2,eigenvector,835,10,25,-15,7,0.16116597412962372,137|114|97|91|87|70|66|55|49|46|4|3|2|2|2|1|1|1|1|1|1|1|1|1|1,33.4,0.23333382606506348
barabasi_2,infomap,835,10,1,9,1,0.0,835,835.0,0.03275251388549805
barabasi_2,markov_clustering,835,10,433,-423,10,0.4065356243009899,32|31|23|21|17|16|15|11|10|9|7|6|6|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1.928406466512702,0.27844953536987305
barabasi_2,paris,835,10,19,-9,0,0.0400014545206081,86|70|61|54|54|53|53|50|43|39|39|37|35|33|32|29|29|20|18,43.94736842105263,0.08065962791442871
barabasi_2,surprise_communities,835,10,141,-131,5,0.2529081654010757,26|14|11|11|11|10|9|9|9|9|9|9|8|8|8|8|8|8|8|7|7|7|7|7|7|7|7|7|7|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3,5.921985815602837,0.013805866241455078
barabasi_2,walktrap,835,10,51,-41,1,0.12096247341234716,279|32|29|27|23|22|21|20|19|18|15|13|13|13|12|12|12|12|12|12|11|11|11|10|10|10|10|10|9|9|9|8|8|8|8|7|7|6|6|5|5|5|5|4|4|4|4|4|4|4|3,16.372549019607842,0.04051566123962402
barabasi_2,df_node_similarity,835,10,4,6,2,0.0749987863753558,539|197|47|52,208.75,9.806562423706055
barabasi_2,louvain,831,10,13,-3,7,0.0703034623291969,138|133|84|66|65|65|62|51|45|40|39|31|12,63.92307692307692,0.16011261940002441
