graph,community,nodes,sources,detected,difference,sources_ratio,nmi,sizes,avg_sizes,time
karate_graph,greedy_modularity,11,3,3,0,2,0.6039574921779599,5|3|3,3.6666666666666665,0.0010454654693603516
karate_graph,eigenvector,11,3,3,0,2,0.6039574921779599,5|3|3,3.6666666666666665,0.006974458694458008
karate_graph,infomap,11,3,2,1,2,0.7987549665579845,6|5,5.5,0.0386354923248291
karate_graph,markov_clustering,11,3,1,2,1,0.0,11,11.0,0.03313302993774414
karate_graph,paris,11,3,2,1,1,0.022528026904519702,7|4,5.5,0.0009620189666748047
karate_graph,surprise_communities,11,3,5,-2,2,0.5255826604045997,4|3|2|1|1,2.2,0.0011167526245117188
karate_graph,walktrap,11,3,2,1,2,0.652654602543865,6|5,5.5,0.0008962154388427734
karate_graph,spectral,11,3,2,1,2,0.7987549665579845,6|5,5.5,1.2941889762878418
karate_graph,df_node_similarity,11,3,3,0,2,0.5831483683198329,4|2|5,3.6666666666666665,0.003850698471069336
karate_graph,louvain,23,3,3,0,2,0.5750884374893125,12|6|5,7.666666666666667,0.001416921615600586
karate_graph,leiden,23,3,3,0,2,0.5750884374893125,12|6|5,7.666666666666667,0.0012149810791015625
karate_graph,label_propagation,23,3,3,0,2,0.4114323997169868,10|10|3,7.666666666666667,0.0005006790161132812
karate_graph,greedy_modularity,23,3,2,1,2,0.6504686618407521,12|11,11.5,0.002461671829223633
karate_graph,eigenvector,23,3,3,0,2,0.5750884374893125,12|6|5,7.666666666666667,0.005024909973144531
karate_graph,infomap,23,3,3,0,2,0.5750884374893125,12|6|5,7.666666666666667,0.03854942321777344
karate_graph,markov_clustering,23,3,2,1,1,0.6504686618407521,12|11,11.5,0.022127628326416016
karate_graph,paris,23,3,2,1,1,0.6504686618407521,12|11,11.5,0.001726388931274414
karate_graph,surprise_communities,23,3,4,-1,2,0.5625634038003089,10|6|5|2,5.75,0.0011358261108398438
karate_graph,walktrap,23,3,3,0,2,0.5750884374893125,12|6|5,7.666666666666667,0.0009634494781494141
karate_graph,spectral,23,3,2,1,2,0.6504686618407521,12|11,11.5,7.0406835079193115
karate_graph,df_node_similarity,23,3,2,1,2,0.6504686618407521,12|11,11.5,0.003945112228393555
karate_graph,louvain,17,3,4,-1,2,0.38287753303497085,7|5|3|2,4.25,0.0010457038879394531
karate_graph,leiden,17,3,4,-1,2,0.38287753303497085,7|5|3|2,4.25,0.0009407997131347656
karate_graph,label_propagation,17,3,2,1,2,0.3964754012127429,13|4,8.5,0.0004413127899169922
karate_graph,greedy_modularity,17,3,3,0,2,0.2919071744923205,9|5|3,5.666666666666667,0.0018284320831298828
karate_graph,eigenvector,17,3,4,-1,2,0.439556998061489,9|5|2|1,4.25,0.006134986877441406
karate_graph,infomap,17,3,2,1,2,0.252830397275269,12|5,8.5,0.04309582710266113
karate_graph,markov_clustering,17,3,2,1,1,0.3964754012127429,13|4,8.5,0.03166079521179199
karate_graph,paris,17,3,2,1,1,0.252830397275269,12|5,8.5,0.0008339881896972656
karate_graph,surprise_communities,17,3,3,0,2,0.31514545558196416,8|5|4,5.666666666666667,0.0007157325744628906
karate_graph,walktrap,17,3,2,1,2,0.252830397275269,12|5,8.5,0.000591278076171875
karate_graph,spectral,17,3,2,1,2,0.252830397275269,12|5,8.5,8.219966411590576
karate_graph,df_node_similarity,17,3,2,1,2,0.532135445068006,12|5,8.5,0.003511667251586914
karate_graph,louvain,19,4,3,1,2,0.505787883523269,9|7|3,6.333333333333333,0.001155853271484375
karate_graph,leiden,19,4,3,1,2,0.4400129180200995,8|8|3,6.333333333333333,0.0007748603820800781
karate_graph,label_propagation,19,4,2,2,2,0.7060680175424365,12|7,9.5,0.0005030632019042969
karate_graph,greedy_modularity,19,4,3,1,2,0.4400129180200995,8|8|3,6.333333333333333,0.002312183380126953
karate_graph,eigenvector,19,4,2,2,2,0.15951755425243608,11|8,9.5,0.0041921138763427734
karate_graph,infomap,19,4,2,2,2,0.15951755425243608,11|8,9.5,0.06924581527709961
karate_graph,markov_clustering,19,4,2,2,1,0.2211103541487448,12|7,9.5,0.024831056594848633
karate_graph,paris,19,4,2,2,1,0.15951755425243608,11|8,9.5,0.0016753673553466797
karate_graph,surprise_communities,19,4,4,0,2,0.4461629898926572,8|6|3|2,4.75,0.0012049674987792969
karate_graph,walktrap,19,4,4,0,2,0.4461629898926572,8|6|3|2,4.75,0.0008797645568847656
karate_graph,spectral,19,4,2,2,2,0.15951755425243608,11|8,9.5,5.901249885559082
karate_graph,df_node_similarity,19,4,2,2,2,0.47051770582510505,8|11,9.5,0.00575709342956543
karate_graph,louvain,27,4,3,1,3,0.44813544297994246,14|7|6,9.0,0.001779794692993164
karate_graph,leiden,27,4,4,0,2,0.43725904194628845,11|9|4|3,6.75,0.0008225440979003906
karate_graph,label_propagation,27,4,2,2,1,0.18056809936065585,24|3,13.5,0.0007143020629882812
karate_graph,greedy_modularity,27,4,3,1,3,0.47562039498628506,14|8|5,9.0,0.0025098323822021484
karate_graph,eigenvector,27,4,2,2,2,0.4361279586989063,15|12,13.5,0.001894235610961914
karate_graph,infomap,27,4,3,1,2,0.4521750768815829,14|9|4,9.0,0.035036563873291016
karate_graph,markov_clustering,27,4,2,2,2,0.44675445806985054,16|11,13.5,0.02556014060974121
karate_graph,paris,27,4,2,2,1,0.4279905034417516,14|13,13.5,0.0015187263488769531
karate_graph,surprise_communities,27,4,7,-3,2,0.49330788226036165,8|8|4|3|2|1|1,3.857142857142857,0.0014200210571289062
karate_graph,walktrap,27,4,3,1,2,0.3768527429680262,12|11|4,9.0,0.0011637210845947266
karate_graph,spectral,27,4,3,1,2,0.3616558292475611,13|10|4,9.0,3.409684896469116
karate_graph,df_node_similarity,27,4,2,2,2,0.4361279586989063,15|12,13.5,0.0045888423919677734
karate_graph,louvain,21,4,2,2,2,0.3521359533801766,11|10,10.5,0.0014317035675048828
karate_graph,leiden,21,4,2,2,2,0.3521359533801766,11|10,10.5,0.0012586116790771484
karate_graph,label_propagation,21,4,1,3,1,0.0,21,21.0,0.0007143020629882812
karate_graph,greedy_modularity,21,4,2,2,2,0.3521359533801766,11|10,10.5,0.0033807754516601562
karate_graph,eigenvector,21,4,2,2,2,0.3521359533801766,11|10,10.5,0.004736423492431641
karate_graph,infomap,21,4,2,2,2,0.3521359533801766,11|10,10.5,0.055475473403930664
karate_graph,markov_clustering,21,4,2,2,1,0.3521359533801766,11|10,10.5,0.01865100860595703
karate_graph,paris,21,4,2,2,1,0.32458240592514664,11|10,10.5,0.0013086795806884766
karate_graph,surprise_communities,21,4,9,-5,2,0.4641617705657347,6|6|2|2|1|1|1|1|1,2.3333333333333335,0.0012969970703125
karate_graph,walktrap,21,4,2,2,2,0.32458240592514664,11|10,10.5,0.0012214183807373047
karate_graph,spectral,21,4,2,2,2,0.3521359533801766,11|10,10.5,7.206018924713135
karate_graph,df_node_similarity,21,4,2,2,2,0.32458240592514664,10|11,10.5,0.004676103591918945
