graph,community,nodes,sources,detected,difference,sources_ratio,nmi,sizes,avg_sizes,time
barabasi_1,louvain,390,2,11,-9,2,0.03378625502159669,63|51|39|38|38|38|36|30|26|16|15,35.45454545454545,0.05060839653015137
barabasi_1,leiden,390,2,9,-7,2,0.02467667720774361,64|61|57|51|49|36|27|25|20,43.333333333333336,0.004910469055175781
barabasi_1,label_propagation,390,2,1,1,1,0.0,390,390.0,0.007786750793457031
barabasi_1,greedy_modularity,390,2,8,-6,2,0.02891580443001557,84|75|68|49|48|28|25|13,48.75,0.2366020679473877
barabasi_1,eigenvector,390,2,9,-7,2,0.044583708241175066,87|72|66|44|39|31|27|17|7,43.333333333333336,0.02743983268737793
barabasi_1,infomap,390,2,1,1,1,0.0,390,390.0,0.03021693229675293
barabasi_1,markov_clustering,390,2,164,-162,2,0.135049456449815,35|16|15|12|10|8|8|8|6|6|6|5|5|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2.3780487804878048,0.12016749382019043
barabasi_1,paris,390,2,35,-33,0,0.016216702336904445,21|17|15|14|14|14|13|13|13|13|13|12|12|12|11|11|11|11|10|10|10|10|10|10|9|9|9|9|9|8|8|8|7|7|7,11.142857142857142,0.03490471839904785
barabasi_1,surprise_communities,390,2,75,-73,2,0.06836852441187587,13|12|12|12|8|7|7|7|7|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|2|2|2|2,5.2,0.006132364273071289
barabasi_1,walktrap,390,2,25,-23,1,0.035870248918244196,135|43|42|20|16|14|12|11|11|11|10|10|9|7|6|5|4|4|4|3|3|3|3|2|2,15.6,0.01130533218383789
barabasi_1,df_node_similarity,390,2,2,0,1,6.6287217813629645e-06,352|38,195.0,1.1470954418182373
barabasi_1,louvain,353,2,9,-7,2,0.03472182380847801,61|52|51|50|40|36|29|20|14,39.22222222222222,0.04180598258972168
barabasi_1,leiden,353,2,9,-7,2,0.013823606185054179,57|53|51|42|38|36|33|23|20,39.22222222222222,0.004675149917602539
barabasi_1,label_propagation,353,2,1,1,1,0.0,353,353.0,0.006276607513427734
barabasi_1,greedy_modularity,353,2,9,-7,1,0.009708276616093477,68|67|62|42|39|38|14|12|11,39.22222222222222,0.16988396644592285
barabasi_1,eigenvector,353,2,18,-16,2,0.08628243215832074,77|64|35|33|31|26|20|19|19|17|3|2|2|1|1|1|1|1,19.61111111111111,0.032769203186035156
barabasi_1,infomap,353,2,1,1,1,0.0,353,353.0,0.01148223876953125
barabasi_1,markov_clustering,353,2,132,-130,2,0.12218252896601564,16|16|12|11|11|10|9|8|7|7|7|6|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2.6742424242424243,0.1128687858581543
barabasi_1,paris,353,2,27,-25,0,0.018515011791367688,22|20|20|20|19|17|16|15|15|14|14|13|13|12|12|12|11|11|10|10|10|9|9|8|8|7|6,13.074074074074074,0.03156900405883789
barabasi_1,surprise_communities,353,2,74,-72,1,0.056018215751308054,18|11|10|10|9|8|8|8|7|7|7|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2,4.77027027027027,0.005467414855957031
barabasi_1,walktrap,353,2,18,-16,1,0.012569483343726167,118|45|44|32|16|13|12|12|11|9|9|7|7|7|3|3|3|2,19.61111111111111,0.009959936141967773
barabasi_1,df_node_similarity,353,2,3,-1,1,0.0011304084225970974,328|4|21,117.66666666666667,0.9851593971252441
barabasi_1,louvain,370,2,9,-7,2,0.03702332608106708,68|59|47|44|41|33|32|27|19,41.111111111111114,0.050907135009765625
barabasi_1,leiden,370,2,11,-9,2,0.02824892534583558,49|49|46|42|36|33|30|29|23|17|16,33.63636363636363,0.005130290985107422
barabasi_1,label_propagation,370,2,1,1,1,0.0,370,370.0,0.008624553680419922
barabasi_1,greedy_modularity,370,2,8,-6,2,0.027012670433180824,84|60|57|53|46|37|19|14,46.25,0.19364500045776367
barabasi_1,eigenvector,370,2,6,-4,2,0.052704662968818025,106|71|70|64|36|23,61.666666666666664,0.020900726318359375
barabasi_1,infomap,370,2,2,0,1,0.011125066160859152,362|8,185.0,0.04194068908691406
barabasi_1,markov_clustering,370,2,158,-156,2,0.1324846781651177,20|16|15|15|10|7|7|7|6|6|6|5|5|5|5|5|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2.3417721518987342,0.1430501937866211
barabasi_1,paris,370,2,6,-4,0,0.006749439623290226,88|73|57|56|51|45,61.666666666666664,0.03277015686035156
barabasi_1,surprise_communities,370,2,66,-64,1,0.05755830756899062,12|12|11|11|10|9|8|8|8|8|7|7|7|7|7|7|7|7|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|2|2,5.606060606060606,0.005896568298339844
barabasi_1,walktrap,370,2,28,-26,1,0.01957838184479798,115|24|22|19|17|16|16|15|14|13|13|11|10|9|8|7|5|5|5|4|4|4|3|3|3|2|2|1,13.214285714285714,0.011312723159790039
barabasi_1,df_node_similarity,370,2,4,-2,1,0.006768625953041669,342|5|5|18,92.5,1.2764215469360352
barabasi_1,louvain,409,5,11,-6,4,0.07344708791726134,62|51|50|48|46|34|33|28|23|20|14,37.18181818181818,0.06326436996459961
barabasi_1,leiden,409,5,11,-6,5,0.0662550975808826,56|50|48|44|40|33|33|32|26|24|23,37.18181818181818,0.0050275325775146484
barabasi_1,label_propagation,409,5,1,4,1,0.0,409,409.0,0.010025262832641602
barabasi_1,greedy_modularity,409,5,7,-2,3,0.045725979415596,107|81|75|67|65|11|3,58.42857142857143,0.2748284339904785
barabasi_1,eigenvector,409,5,10,-5,4,0.09902774900566344,63|58|49|42|39|38|34|34|28|24,40.9,0.031137704849243164
barabasi_1,infomap,409,5,1,4,1,0.0,409,409.0,0.026494264602661133
barabasi_1,markov_clustering,409,5,174,-169,5,0.2924685620779421,25|15|14|13|12|11|11|8|6|6|6|6|5|5|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2.3505747126436782,0.12914633750915527
barabasi_1,paris,409,5,15,-10,0,0.04382577330435785,39|36|33|33|33|31|30|28|27|27|26|21|17|15|13,27.266666666666666,0.038814544677734375
barabasi_1,surprise_communities,409,5,83,-78,2,0.18165328804275446,19|10|8|8|8|8|7|7|7|7|7|7|7|7|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2,4.927710843373494,0.007071495056152344
barabasi_1,walktrap,409,5,33,-28,1,0.09817462873710629,82|60|26|21|19|17|13|13|10|9|9|9|9|9|8|8|8|8|7|7|7|7|6|6|6|4|4|4|4|3|3|2|1,12.393939393939394,0.013332128524780273
barabasi_1,df_node_similarity,409,5,5,0,1,0.024880002967912065,387|6|4|7|5,81.8,1.3747751712799072
barabasi_1,louvain,406,5,12,-7,4,0.05554162011174741,56|51|45|43|42|39|34|27|22|20|15|12,33.833333333333336,0.050293922424316406
barabasi_1,leiden,406,5,10,-5,5,0.07282985324491151,66|50|44|43|41|41|38|35|25|23,40.6,0.006345510482788086
barabasi_1,label_propagation,406,5,1,4,1,0.0,406,406.0,0.012700796127319336
barabasi_1,greedy_modularity,406,5,9,-4,3,0.06282662974500311,80|78|73|60|32|30|30|17|6,45.111111111111114,0.23655319213867188
barabasi_1,eigenvector,406,5,6,-1,4,0.12988279750048837,95|88|60|57|54|52,67.66666666666667,0.02236175537109375
