method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
leiden,1.0,0.8803723509605865,0.6851851851851851,0.38888888888888906,0.49616858237547906,34,503,53,20,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 29, 29, 29, 29, 29, 29, 28, 28, 28, 28, 28, 27, 27, 27, 27, 27, 27, 27, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2]"
eigenvector,1.0,0.921370568429392,0.6851851851851851,0.5555555555555555,0.6135986733001658,34,528,28,20,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 30, 30, 30, 30, 30, 30, 29, 29, 30, 29, 30, 29, 28, 28, 29, 29, 29, 29, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2]"
louvain,1.0,0.8820558526440881,0.6851851851851851,0.3944444444444446,0.5006670478368593,34,504,52,20,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 29, 29, 29, 29, 29, 29, 28, 28, 28, 28, 28, 28, 27, 27, 27, 27, 27, 27, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2]"
greedy_modularity,1.0,0.9475143592790651,0.6851851851851851,0.7592592592592591,0.7203228869895535,34,544,12,20,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 31, 31, 31, 31, 31, 31, 29, 30, 31, 30, 31, 29, 29, 29, 30, 30, 30, 30, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2]"
label_propagation,1.0,0.9672212319271143,0.6851851851851851,1.0,0.8131868131868132,34,556,0,20,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 32, 32, 32, 32, 32, 32, 30, 31, 31, 31, 31, 30, 30, 30, 30, 30, 30, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2]"
infomap,1.0,0.9081996434937614,0.6851851851851851,0.48148148148148157,0.5655496766607878,34,520,36,20,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 30, 30, 30, 30, 30, 30, 28, 29, 29, 29, 29, 28, 28, 28, 28, 28, 28, 28, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2]"
surprise_communities,1.0,0.860913052089523,0.8796296296296297,0.3838624338624339,0.5344818226937156,46,479,77,8,"[2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 26, 26, 27, 28, 27, 27, 28, 28, 27, 27, 28, 28, 25, 25, 26, 26, 25, 25, 6, 6, 5, 4, 5, 5, 2, 3, 4, 4, 3, 2, 5, 5, 4, 4, 5, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1]"
walktrap,1.0,0.9016636957813429,0.7685185185185185,0.461111111111111,0.5763888888888888,40,510,46,14,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 3, 3, 3, 3, 3, 3, 29, 29, 29, 29, 29, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]"
df_node_similarity,1.0,0.9672212319271143,0.7824074074074074,1.0,0.877922077922078,34,556,0,20,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 32, 32, 32, 32, 32, 32, 30, 31, 31, 31, 31, 30, 30, 30, 30, 30, 30, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2]"
