method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
leiden,1.0,0.9286451369543348,0.33267075393363527,0.29156280392963996,0.3107632282195329,435,135592,1276,4594,"[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 1, 2, 2, 2, 1, 2, 7, 8, 6, 7, 7, 8, 12, 11, 11, 10, 12, 11, 2, 2, 2, 2, 2, 2, 4, 3, 4, 5, 4, 3, 10, 13, 11, 10, 10, 13, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 8, 8, 4, 8, 4, 12, 4, 4, 12, 12, 12, 4, 14, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 4, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3988, 974, 974, 977, 975, 974, 974, 970, 969, 969, 970, 966, 968, 880, 880, 882, 881, 880, 880, 987, 989, 989, 989, 987, 989, 986, 987, 984, 986, 986, 987, 900, 900, 900, 899, 900, 900, 490, 487, 489, 490, 490, 487, 488, 488, 489, 487, 488, 488, 450, 450, 450, 450, 450, 450, 29, 29, 29, 29, 29, 29, 28, 28, 28, 28, 28, 27, 27, 27, 27, 27, 27, 27, 3988, 3988, 4020, 3988, 4021, 3629, 4020, 4020, 3630, 3629, 3629, 4020, 12379, 3630, 3988, 101, 101, 101, 101, 101, 101, 97, 97, 97, 97, 97, 97, 93, 93, 93, 93, 93, 93, 4020, 3629, 3988, 484, 483, 482, 483, 484, 483, 479, 480, 481, 480, 479, 480, 436, 435, 434, 436, 436, 435, 10, 23, 22, 20, 22, 22, 22, 20, 21, 21, 20, 23, 21, 20, 20, 18, 19, 20, 20, 11, 9, 9, 9, 11, 9, 4, 3, 6, 4, 4, 3, 0, 0, 0, 1, 0, 0, 8, 11, 9, 8, 8, 11, 7, 7, 6, 8, 7, 7, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 10, 14, 10, 13, 6, 14, 14, 5, 6, 6, 14, 20, 5, 10, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 10, 10, 10, 10, 10, 10, 14, 6, 10, 14, 15, 16, 15, 14, 15, 16, 15, 14, 15, 16, 15, 14, 15, 16, 14, 14, 15, 33, 2, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 99, 100, 98, 98, 99, 100, 1, 0, 0, 0, 1, 0, 3, 2, 4, 3, 3, 2, 88, 89, 89, 90, 88, 89, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 2, 40, 37, 39, 40, 40, 37, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 33, 33, 1, 33, 1, 392, 1, 1, 392, 392, 392, 1, 113, 392, 33, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 10, 10, 10, 10, 10, 10, 1, 392, 33, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 50, 50, 50, 49, 50, 50]"
eigenvector,1.0,0.9314208102142651,0.346044706358913,0.33084020535208986,0.3382716905992024,424,116093,1106,3670,"[8, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 1, 1, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 8, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 8, 8, 4, 8, 4, 12, 4, 4, 12, 12, 4, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 3986, 988, 982, 988, 988, 984, 982, 981, 981, 981, 981, 978, 975, 895, 895, 895, 895, 895, 895, 990, 990, 990, 990, 990, 990, 985, 985, 985, 985, 985, 985, 900, 900, 900, 900, 900, 900, 491, 491, 491, 491, 491, 491, 490, 490, 490, 490, 490, 490, 449, 449, 449, 449, 449, 449, 30, 30, 30, 30, 30, 30, 29, 29, 29, 29, 29, 29, 28, 28, 28, 28, 28, 28, 3986, 3986, 4018, 3986, 4018, 3627, 4018, 4018, 3627, 3627, 4018, 3627, 3986, 99, 99, 99, 99, 99, 99, 95, 95, 95, 95, 95, 95, 90, 90, 90, 90, 90, 90, 4018, 3986, 479, 479, 479, 479, 479, 479, 476, 476, 476, 476, 476, 476, 436, 436, 436, 436, 436, 436, 12, 9, 14, 9, 9, 12, 14, 9, 9, 9, 9, 11, 14, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 12, 12, 16, 12, 16, 8, 16, 16, 8, 8, 16, 8, 12, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 13, 13, 13, 13, 13, 16, 12, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 14, 14, 14, 14, 14, 14, 33, 2, 2, 2, 2, 2, 2, 8, 8, 8, 8, 9, 9, 94, 94, 94, 94, 94, 94, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 90, 90, 90, 90, 90, 90, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 42, 42, 42, 42, 42, 42, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 33, 33, 1, 33, 1, 392, 1, 1, 392, 392, 1, 392, 33, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 1, 33, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 45, 45, 45, 45, 45, 45]"
louvain,1.0,0.9286548721838959,0.3340343269578109,0.28138565932188025,0.3054579682904454,433,135579,1289,4596,"[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 3, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 8, 8, 4, 8, 4, 13, 4, 4, 12, 13, 12, 4, 16, 13, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 4, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 3989, 973, 976, 973, 973, 975, 976, 971, 971, 969, 968, 969, 970, 880, 880, 882, 882, 880, 880, 987, 987, 987, 987, 987, 987, 982, 982, 982, 982, 982, 982, 897, 897, 897, 897, 897, 897, 489, 489, 489, 489, 489, 489, 488, 488, 488, 488, 488, 488, 449, 449, 449, 449, 449, 449, 29, 29, 29, 29, 29, 29, 28, 28, 28, 28, 28, 28, 27, 27, 27, 27, 27, 27, 3989, 3989, 4021, 3989, 4021, 3633, 4021, 4021, 3630, 3633, 3630, 4021, 12380, 3633, 3989, 101, 101, 101, 101, 101, 101, 97, 97, 97, 97, 97, 97, 93, 93, 93, 93, 93, 93, 4021, 3630, 3989, 483, 483, 483, 483, 483, 483, 480, 480, 480, 480, 480, 480, 437, 437, 437, 437, 437, 437, 9, 24, 20, 24, 24, 21, 20, 19, 19, 21, 22, 20, 19, 20, 20, 18, 18, 20, 20, 11, 11, 11, 11, 11, 11, 8, 8, 8, 8, 8, 8, 3, 3, 3, 3, 3, 3, 9, 9, 9, 9, 9, 9, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 9, 9, 13, 9, 13, 2, 13, 13, 5, 2, 5, 13, 19, 2, 9, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 10, 10, 10, 10, 10, 10, 13, 5, 9, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 13, 13, 13, 13, 13, 13, 33, 2, 2, 2, 2, 2, 2, 10, 10, 10, 9, 9, 10, 99, 97, 99, 99, 99, 97, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 90, 90, 90, 90, 90, 90, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 40, 40, 40, 40, 40, 40, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 33, 33, 1, 33, 1, 391, 1, 1, 392, 391, 392, 1, 111, 391, 33, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 10, 10, 10, 10, 10, 10, 1, 392, 33, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 48, 48, 48, 48, 48, 48]"
greedy_modularity,1.0,0.9496046242491275,0.3070469670328382,0.33180551317725016,0.3189464848985031,341,136066,802,4688,"[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 3, 7, 3, 7, 3, 3, 7, 7, 7, 3, 11, 7, 7, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3986, 987, 988, 987, 987, 986, 988, 982, 982, 982, 982, 981, 981, 896, 896, 896, 896, 896, 896, 991, 991, 991, 991, 991, 991, 985, 985, 985, 985, 985, 985, 897, 897, 897, 897, 897, 897, 492, 492, 492, 492, 492, 492, 490, 490, 490, 490, 490, 490, 448, 448, 448, 448, 448, 448, 31, 31, 31, 31, 31, 31, 29, 30, 30, 30, 30, 29, 29, 29, 29, 29, 29, 29, 3986, 3986, 4018, 3986, 4018, 3623, 4018, 4018, 3623, 3623, 3623, 4018, 12319, 3623, 3986, 108, 108, 108, 108, 108, 108, 105, 105, 105, 105, 105, 105, 99, 99, 99, 99, 99, 99, 4018, 3623, 3986, 492, 492, 492, 492, 492, 492, 489, 489, 489, 489, 489, 489, 447, 447, 447, 447, 447, 447, 12, 10, 8, 10, 10, 10, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 12, 16, 12, 16, 12, 16, 16, 12, 12, 12, 16, 80, 12, 12, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 16, 12, 12, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 34, 2, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 96, 96, 96, 96, 96, 96, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 94, 94, 94, 94, 94, 94, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 44, 44, 44, 44, 44, 44, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 34, 34, 2, 34, 2, 397, 2, 2, 397, 397, 397, 2, 116, 397, 34, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 11, 11, 11, 11, 11, 11, 2, 397, 34, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 47, 47, 47, 47, 47, 47]"
label_propagation,1.0,0.927982035785152,0.3381948237936563,0.4695067904531538,0.39317679565441466,340,133923,2945,4689,"[8, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 8, 8, 4, 8, 4, 10, 4, 4, 10, 10, 10, 4, 4, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 4, 10, 8, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 3947, 938, 938, 938, 938, 935, 938, 933, 933, 933, 933, 932, 931, 848, 848, 848, 848, 848, 848, 998, 998, 998, 998, 998, 998, 990, 990, 990, 990, 990, 990, 900, 900, 900, 900, 900, 900, 498, 498, 498, 498, 498, 498, 495, 495, 495, 495, 495, 495, 450, 450, 450, 450, 450, 450, 32, 32, 32, 32, 32, 32, 30, 31, 31, 31, 31, 30, 30, 30, 30, 30, 30, 30, 3947, 3947, 3979, 3947, 3979, 3586, 3979, 3979, 3586, 3586, 3586, 3979, 12299, 3586, 3947, 100, 100, 100, 100, 100, 100, 96, 96, 96, 96, 96, 96, 92, 92, 92, 92, 92, 92, 3979, 3586, 3947, 458, 458, 458, 458, 458, 458, 457, 457, 457, 457, 457, 457, 414, 414, 414, 414, 414, 414, 51, 59, 58, 59, 59, 61, 58, 57, 57, 57, 57, 57, 58, 52, 52, 52, 52, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 51, 55, 51, 55, 49, 55, 55, 49, 49, 49, 55, 100, 49, 51, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 11, 11, 11, 11, 11, 11, 55, 49, 51, 40, 40, 40, 40, 40, 40, 38, 38, 38, 38, 38, 38, 36, 36, 36, 36, 36, 36, 33, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 8, 8, 93, 93, 93, 93, 93, 93, 1, 1, 1, 1, 1, 1, 9, 9, 9, 9, 9, 9, 99, 99, 99, 99, 99, 99, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 49, 49, 49, 49, 49, 49, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 33, 33, 1, 33, 1, 394, 1, 1, 394, 394, 394, 1, 123, 394, 33, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 10, 10, 10, 10, 10, 10, 1, 394, 33, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 45, 45, 45, 45, 45, 45]"
infomap,1.0,0.9146796580459741,0.25650375266942266,0.5080511355263514,0.340896447913629,346,134517,2351,4683,"[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 10, 10, 10, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 6, 4, 6, 4, 6, 4, 4, 6, 6, 6, 4, 57, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 3998, 938, 930, 938, 938, 935, 930, 933, 933, 933, 933, 930, 931, 853, 853, 853, 853, 853, 853, 998, 998, 998, 998, 998, 998, 990, 990, 990, 990, 990, 990, 900, 900, 900, 900, 900, 900, 498, 498, 498, 498, 498, 498, 495, 495, 495, 495, 495, 495, 450, 450, 450, 450, 450, 450, 30, 30, 30, 30, 30, 30, 28, 29, 29, 29, 29, 28, 28, 28, 28, 28, 28, 28, 3998, 3998, 4032, 3998, 4032, 3635, 4032, 4032, 3635, 3635, 3635, 4032, 11987, 3635, 3998, 91, 91, 91, 91, 91, 91, 88, 88, 88, 88, 88, 88, 85, 85, 85, 85, 85, 85, 4032, 3635, 3998, 467, 467, 467, 467, 467, 467, 465, 465, 465, 465, 465, 465, 423, 423, 423, 423, 423, 423, 0, 59, 66, 59, 59, 61, 66, 57, 57, 57, 57, 59, 58, 47, 47, 47, 47, 47, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 2, 412, 0, 0, 22, 22, 22, 22, 22, 22, 21, 21, 21, 21, 21, 21, 18, 18, 18, 18, 18, 18, 2, 0, 0, 31, 31, 31, 31, 31, 31, 30, 30, 30, 30, 30, 30, 27, 27, 27, 27, 27, 27, 35, 2, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 9, 90, 90, 90, 90, 90, 90, 1, 1, 1, 1, 1, 1, 9, 9, 9, 9, 9, 9, 99, 99, 99, 99, 99, 99, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 49, 49, 49, 49, 49, 49, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 35, 35, 1, 35, 1, 398, 1, 1, 398, 398, 398, 1, 70, 398, 35, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 1, 398, 35, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 46, 46, 46, 46, 46, 46]"
surprise_communities,1.0,0.8490078895109713,0.4481917688539555,0.1187329340589523,0.18773259822222602,981,126370,10498,4048,"[13, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1, 1, 2, 12, 10, 11, 7, 12, 10, 1, 1, 1, 2, 1, 1, 5, 6, 5, 4, 5, 6, 45, 44, 37, 38, 45, 44, 1, 2, 2, 1, 1, 2, 4, 2, 2, 5, 4, 2, 24, 22, 25, 24, 24, 22, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 13, 13, 4, 13, 4, 34, 4, 4, 34, 31, 29, 4, 22, 32, 13, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 30, 14, 2, 2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 2, 5, 7, 5, 5, 5, 7, 3843, 907, 910, 918, 921, 919, 910, 917, 915, 908, 914, 911, 913, 828, 833, 836, 831, 828, 833, 791, 804, 812, 819, 791, 804, 808, 815, 787, 799, 808, 815, 737, 749, 750, 757, 737, 749, 397, 394, 411, 391, 397, 394, 410, 389, 395, 394, 410, 389, 372, 366, 386, 366, 372, 366, 26, 26, 27, 27, 26, 26, 27, 27, 26, 26, 27, 27, 25, 25, 26, 26, 25, 25, 3844, 3842, 3868, 3842, 3870, 3507, 3872, 3868, 3503, 3500, 3504, 3878, 12038, 3501, 3843, 92, 92, 92, 92, 92, 92, 89, 89, 89, 89, 89, 89, 86, 86, 86, 86, 86, 86, 3872, 3500, 3851, 451, 455, 454, 450, 451, 455, 452, 448, 448, 453, 452, 448, 406, 412, 410, 406, 406, 412, 155, 90, 86, 79, 76, 77, 86, 73, 75, 82, 76, 78, 76, 72, 67, 64, 69, 72, 67, 207, 194, 186, 179, 207, 194, 182, 175, 203, 191, 182, 175, 163, 151, 150, 143, 163, 151, 101, 104, 87, 107, 101, 104, 85, 106, 100, 101, 85, 106, 78, 84, 64, 84, 78, 84, 6, 6, 5, 5, 6, 6, 3, 4, 5, 5, 4, 3, 5, 5, 4, 4, 5, 5, 154, 156, 166, 156, 164, 128, 162, 166, 132, 135, 131, 156, 361, 134, 155, 21, 21, 21, 21, 21, 21, 20, 20, 20, 20, 20, 20, 17, 17, 17, 17, 17, 17, 162, 135, 147, 47, 43, 44, 48, 47, 43, 43, 47, 47, 42, 43, 47, 44, 38, 40, 44, 44, 38, 28, 2, 2, 2, 2, 2, 2, 8, 9, 8, 9, 9, 8, 88, 90, 89, 93, 88, 90, 1, 1, 1, 0, 1, 1, 5, 4, 5, 6, 5, 4, 55, 56, 63, 62, 55, 56, 1, 0, 0, 1, 1, 0, 1, 3, 3, 0, 1, 3, 26, 28, 25, 26, 26, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 28, 28, 1, 28, 1, 370, 1, 1, 370, 373, 375, 1, 105, 372, 28, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 1, 374, 27, 0, 0, 1, 1, 0, 0, 3, 3, 3, 2, 3, 3, 45, 43, 45, 45, 45, 43]"
walktrap,1.0,0.9046958041378785,0.2435365984665802,0.10996914747921459,0.15151952928914597,356,132084,4784,4673,"[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 11, 11, 4, 11, 4, 20, 4, 4, 20, 20, 20, 4, 13, 20, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 4, 20, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 3913, 967, 966, 967, 967, 968, 966, 955, 955, 955, 955, 959, 963, 869, 869, 869, 869, 869, 869, 920, 920, 920, 920, 920, 920, 912, 912, 912, 912, 912, 912, 823, 823, 823, 823, 823, 823, 470, 470, 470, 470, 470, 470, 467, 467, 467, 467, 467, 467, 422, 422, 422, 422, 422, 422, 29, 29, 29, 29, 29, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 3913, 3913, 3942, 3913, 3942, 3559, 3942, 3942, 3559, 3559, 3559, 3942, 12211, 3559, 3913, 98, 98, 98, 98, 98, 98, 94, 94, 94, 94, 94, 94, 90, 90, 90, 90, 90, 90, 3942, 3559, 3913, 480, 480, 480, 480, 480, 480, 477, 477, 477, 477, 477, 477, 434, 434, 434, 434, 434, 434, 85, 30, 30, 30, 30, 28, 30, 35, 35, 35, 35, 30, 26, 31, 31, 31, 31, 31, 31, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 77, 77, 77, 77, 77, 77, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 85, 85, 92, 85, 92, 76, 92, 92, 76, 76, 76, 92, 188, 76, 85, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 13, 13, 13, 13, 13, 13, 92, 76, 85, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 16, 16, 16, 16, 16, 16, 30, 2, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 9, 96, 96, 96, 96, 96, 96, 1, 1, 1, 1, 1, 1, 9, 9, 9, 9, 9, 9, 98, 98, 98, 98, 98, 98, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 49, 49, 49, 49, 49, 49, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 30, 30, 1, 30, 1, 384, 1, 1, 384, 384, 384, 1, 114, 384, 30, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 10, 10, 10, 10, 10, 10, 1, 384, 30, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 48, 48, 48, 48, 48, 48]"
