method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
leiden,1.0,0.86054045561337,0.09929096568193399,0.13034142994815134,0.11271690488099874,213,122389,2080,4689,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 3, 2, 3, 0, 2, 1, 0, 0, 2, 4, 4, 3, 6, 4, 4, 8, 11, 11, 8, 8, 11, 1, 0, 1, 1, 1, 0, 1, 3, 3, 0, 1, 3, 7, 7, 9, 9, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 4, 0, 0, 5, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 2, 4, 1, 2, 2, 3966, 969, 971, 974, 972, 968, 971, 967, 965, 967, 966, 962, 962, 879, 879, 879, 878, 879, 879, 986, 989, 988, 987, 986, 989, 983, 983, 981, 985, 983, 983, 896, 900, 900, 897, 896, 900, 489, 484, 488, 488, 489, 484, 485, 487, 488, 481, 485, 487, 447, 443, 448, 448, 447, 443, 20, 20, 20, 20, 20, 20, 26, 19, 19, 19, 19, 18, 18, 18, 18, 18, 18, 18, 3965, 3980, 4014, 3980, 4017, 3619, 4002, 4002, 3623, 3619, 3620, 4014, 3620, 3966, 86, 86, 86, 86, 86, 86, 82, 82, 82, 82, 82, 82, 77, 77, 77, 77, 77, 77, 4014, 3619, 3978, 480, 480, 480, 478, 480, 480, 478, 475, 478, 478, 478, 475, 434, 434, 436, 431, 434, 434, 32, 28, 25, 23, 25, 28, 25, 23, 25, 23, 24, 27, 27, 21, 21, 21, 22, 21, 21, 12, 9, 10, 11, 12, 9, 7, 7, 9, 5, 7, 7, 4, 0, 0, 3, 4, 0, 9, 14, 10, 10, 9, 14, 10, 8, 7, 14, 10, 8, 3, 7, 2, 2, 3, 7, 12, 12, 12, 12, 12, 12, 4, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 33, 18, 20, 18, 17, 16, 32, 32, 12, 16, 15, 20, 15, 32, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 26, 26, 26, 26, 26, 26, 20, 16, 20, 18, 18, 18, 20, 18, 18, 17, 20, 17, 17, 17, 20, 16, 16, 14, 19, 16, 16, 41, 2, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 98, 97, 98, 97, 98, 97, 2, 0, 1, 2, 2, 0, 6, 6, 7, 4, 6, 6, 92, 89, 89, 92, 92, 89, 1, 2, 1, 1, 1, 2, 4, 2, 2, 5, 4, 2, 43, 43, 41, 41, 43, 43, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 41, 40, 5, 40, 5, 400, 5, 5, 399, 400, 400, 5, 400, 41, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 5, 400, 41, 2, 2, 2, 2, 2, 2, 4, 5, 4, 4, 4, 5, 48, 48, 46, 49, 48, 48]"
eigenvector,1.0,0.8821997436807323,0.13633904853900025,0.15271799776821293,0.14406447984229423,216,111784,1780,3474,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 9, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 3956, 988, 980, 988, 988, 983, 980, 980, 980, 980, 980, 976, 974, 891, 891, 891, 891, 891, 891, 988, 988, 988, 988, 988, 988, 981, 981, 981, 981, 981, 981, 898, 898, 898, 898, 898, 898, 491, 491, 491, 491, 491, 491, 489, 489, 489, 489, 489, 489, 449, 449, 449, 449, 449, 449, 20, 20, 20, 20, 20, 20, 26, 19, 19, 19, 19, 26, 18, 18, 18, 18, 18, 18, 3956, 3956, 3992, 3956, 3992, 3597, 3992, 3992, 3597, 3992, 3597, 3956, 101, 101, 101, 101, 101, 101, 97, 97, 97, 97, 97, 97, 91, 91, 91, 91, 91, 91, 3992, 3956, 477, 477, 477, 477, 477, 477, 474, 474, 474, 474, 474, 474, 435, 435, 435, 435, 435, 435, 42, 9, 16, 9, 9, 13, 16, 10, 10, 10, 10, 13, 15, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 9, 9, 2, 2, 2, 2, 2, 2, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12, 4, 12, 12, 12, 12, 4, 12, 12, 12, 12, 12, 12, 42, 42, 42, 42, 42, 38, 42, 42, 38, 42, 38, 42, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 42, 42, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 15, 15, 15, 15, 15, 15, 41, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 10, 8, 98, 98, 98, 98, 98, 98, 1, 1, 1, 1, 1, 1, 8, 8, 8, 8, 8, 8, 91, 91, 91, 91, 91, 91, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 42, 42, 42, 42, 42, 42, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 41, 41, 5, 41, 5, 400, 5, 5, 400, 5, 400, 41, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 12, 12, 12, 12, 12, 12, 5, 41, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 44, 44, 44, 44, 44, 44]"
louvain,1.0,0.8651805071483237,0.10685997171145685,0.10864818205621185,0.10774665791573226,199,122518,1951,4703,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 5, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3981, 967, 974, 967, 967, 972, 974, 968, 968, 965, 963, 964, 965, 878, 875, 881, 881, 878, 875, 985, 985, 985, 985, 985, 985, 979, 979, 979, 979, 979, 979, 893, 893, 893, 893, 893, 893, 487, 487, 487, 487, 487, 487, 485, 485, 485, 485, 485, 485, 446, 446, 446, 446, 446, 446, 19, 19, 19, 19, 19, 19, 26, 18, 18, 18, 18, 26, 17, 17, 17, 17, 17, 17, 3981, 3981, 4017, 3981, 4017, 3622, 4017, 4017, 3622, 3620, 3622, 4017, 3620, 3981, 92, 92, 92, 92, 92, 92, 88, 88, 88, 88, 88, 88, 82, 82, 82, 82, 82, 82, 4017, 3622, 3981, 480, 480, 480, 480, 480, 480, 478, 478, 478, 478, 478, 478, 435, 435, 435, 435, 435, 435, 17, 30, 22, 30, 30, 24, 22, 22, 22, 25, 27, 25, 24, 22, 25, 19, 19, 22, 25, 13, 13, 13, 13, 13, 13, 11, 11, 11, 11, 11, 11, 7, 7, 7, 7, 7, 7, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13, 13, 4, 13, 13, 13, 13, 13, 13, 17, 17, 17, 17, 17, 13, 17, 17, 13, 15, 13, 17, 15, 17, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 17, 13, 17, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 15, 15, 15, 15, 15, 15, 41, 2, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 9, 97, 98, 97, 97, 97, 98, 1, 1, 1, 1, 1, 1, 7, 7, 7, 7, 7, 7, 93, 93, 93, 93, 93, 93, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 42, 42, 42, 42, 42, 42, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 41, 41, 5, 41, 5, 400, 5, 5, 400, 399, 400, 5, 399, 41, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 12, 12, 12, 12, 12, 12, 5, 400, 41, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 47, 47, 47, 47, 47, 47]"
greedy_modularity,1.0,0.9071894432803544,0.06636814204068486,0.12525375435367794,0.08676314258956994,160,122794,1675,4742,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3954, 988, 988, 988, 988, 986, 988, 981, 981, 981, 981, 982, 982, 894, 894, 894, 894, 894, 894, 988, 988, 988, 988, 988, 988, 984, 984, 984, 984, 984, 984, 896, 896, 896, 896, 896, 896, 490, 490, 490, 490, 490, 490, 489, 489, 489, 489, 489, 489, 446, 446, 446, 446, 446, 446, 28, 28, 28, 28, 28, 28, 26, 27, 27, 27, 27, 26, 26, 26, 26, 26, 26, 26, 3954, 3954, 3988, 3954, 3988, 3591, 3988, 3988, 3591, 3591, 3591, 3988, 3591, 3954, 94, 94, 94, 94, 94, 94, 90, 90, 90, 90, 90, 90, 85, 85, 85, 85, 85, 85, 3988, 3591, 3954, 492, 492, 492, 492, 492, 492, 490, 490, 490, 490, 490, 490, 445, 445, 445, 445, 445, 445, 44, 9, 8, 9, 9, 10, 8, 9, 9, 9, 9, 7, 7, 6, 6, 6, 6, 6, 6, 10, 10, 10, 10, 10, 10, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 8, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 44, 44, 46, 44, 46, 44, 46, 46, 44, 44, 44, 46, 44, 44, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 18, 18, 18, 18, 18, 18, 46, 44, 44, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 39, 2, 2, 2, 2, 2, 2, 10, 10, 10, 10, 8, 8, 97, 97, 97, 97, 97, 97, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 94, 94, 94, 94, 94, 94, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 46, 46, 46, 46, 46, 46, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 39, 39, 5, 39, 5, 402, 5, 5, 402, 402, 402, 5, 402, 39, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 5, 402, 39, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 49, 49, 49, 49, 49, 49]"
label_propagation,1.0,0.8838139436596735,0.11170517051705174,0.06566631472208252,0.08271077928187975,126,120556,3913,4776,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 3916, 927, 925, 927, 927, 926, 925, 920, 920, 920, 920, 919, 918, 835, 835, 835, 835, 835, 835, 997, 997, 997, 997, 997, 997, 989, 989, 989, 989, 989, 989, 900, 900, 900, 900, 900, 900, 497, 497, 497, 497, 497, 497, 494, 494, 494, 494, 494, 494, 449, 449, 449, 449, 449, 449, 28, 28, 28, 28, 28, 28, 24, 27, 27, 27, 27, 24, 26, 26, 26, 26, 26, 26, 3916, 3916, 3952, 3916, 3952, 3554, 3952, 3952, 3554, 3554, 3554, 3952, 3554, 3916, 90, 90, 90, 90, 90, 90, 86, 86, 86, 86, 86, 86, 81, 81, 81, 81, 81, 81, 3952, 3554, 3916, 458, 458, 458, 458, 458, 458, 456, 456, 456, 456, 456, 456, 413, 413, 413, 413, 413, 413, 82, 70, 71, 70, 70, 70, 71, 70, 70, 70, 70, 70, 71, 65, 65, 65, 65, 65, 65, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 82, 82, 82, 82, 82, 81, 82, 82, 81, 81, 81, 82, 81, 82, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 22, 22, 22, 22, 22, 22, 82, 81, 82, 40, 40, 40, 40, 40, 40, 39, 39, 39, 39, 39, 39, 37, 37, 37, 37, 37, 37, 41, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 8, 8, 93, 93, 93, 93, 93, 93, 2, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 99, 99, 99, 99, 99, 99, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 50, 50, 50, 50, 50, 50, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 41, 41, 5, 41, 5, 403, 5, 5, 403, 403, 403, 5, 403, 41, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 5, 403, 41, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 46, 46, 46, 46, 46, 46]"
infomap,1.0,0.8773591699011805,0.026118221578255392,0.06703594683230088,0.03759058221329737,113,121495,2974,4789,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 3, 3, 3, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3968, 931, 922, 931, 931, 925, 922, 921, 921, 921, 921, 922, 923, 838, 838, 838, 838, 838, 838, 997, 997, 997, 997, 997, 997, 989, 989, 989, 989, 989, 989, 900, 900, 900, 900, 900, 900, 497, 497, 497, 497, 497, 497, 494, 494, 494, 494, 494, 494, 449, 449, 449, 449, 449, 449, 28, 28, 28, 28, 28, 28, 26, 27, 27, 27, 27, 26, 26, 26, 26, 26, 26, 26, 3968, 3968, 4003, 3968, 4003, 3607, 4003, 4003, 3607, 3607, 3607, 4003, 3607, 3968, 81, 81, 81, 81, 81, 81, 77, 77, 77, 77, 77, 77, 72, 72, 72, 72, 72, 72, 4003, 3607, 3968, 465, 465, 465, 465, 465, 465, 463, 463, 463, 463, 463, 463, 420, 420, 420, 420, 420, 420, 30, 66, 74, 66, 66, 71, 74, 69, 69, 69, 69, 67, 66, 62, 62, 62, 62, 62, 62, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 30, 30, 31, 30, 31, 28, 31, 31, 28, 28, 28, 31, 28, 30, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 31, 31, 31, 31, 31, 31, 31, 28, 30, 33, 33, 33, 33, 33, 33, 32, 32, 32, 32, 32, 32, 30, 30, 30, 30, 30, 30, 40, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 10, 92, 92, 92, 92, 92, 92, 2, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 99, 99, 99, 99, 99, 99, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 50, 50, 50, 50, 50, 50, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 40, 40, 5, 40, 5, 401, 5, 5, 401, 401, 401, 5, 401, 40, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 5, 401, 40, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 47, 47, 47, 47, 47, 47]"
surprise_communities,1.0,0.77200988850114,0.07242708417183176,0.018128569869063423,0.028998729449375635,230,112292,12177,4672,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 7, 8, 7, 7, 7, 8, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 7, 10, 7, 12, 7, 10, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 5, 5, 3, 2, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 7, 9, 9, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 7, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 6, 2, 3, 2, 6, 3783, 908, 911, 911, 916, 915, 911, 908, 907, 902, 912, 908, 905, 818, 829, 824, 823, 818, 829, 802, 806, 822, 817, 802, 806, 815, 811, 795, 799, 815, 811, 711, 718, 731, 731, 711, 718, 391, 391, 405, 399, 391, 391, 403, 396, 388, 388, 403, 396, 348, 348, 359, 353, 348, 348, 20, 20, 20, 20, 20, 20, 18, 19, 19, 19, 19, 18, 18, 18, 18, 18, 18, 18, 3784, 3781, 3813, 3781, 3811, 3423, 3811, 3810, 3421, 3426, 3425, 3814, 3425, 3783, 77, 77, 77, 77, 77, 77, 73, 73, 73, 73, 73, 73, 68, 68, 68, 68, 68, 68, 3814, 3425, 3782, 446, 451, 450, 453, 446, 451, 448, 450, 443, 449, 448, 450, 399, 408, 404, 407, 399, 408, 215, 89, 85, 86, 81, 81, 85, 82, 83, 88, 78, 81, 84, 82, 71, 76, 77, 82, 71, 196, 192, 176, 181, 196, 192, 175, 179, 195, 191, 175, 179, 189, 182, 169, 169, 189, 182, 107, 107, 93, 99, 107, 107, 92, 99, 107, 107, 92, 99, 102, 102, 91, 97, 102, 102, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 214, 217, 221, 217, 223, 212, 223, 224, 214, 209, 210, 220, 210, 215, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 220, 210, 216, 52, 47, 48, 45, 52, 47, 47, 45, 52, 46, 47, 45, 51, 42, 46, 43, 51, 42, 40, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 10, 9, 93, 92, 93, 93, 93, 92, 2, 2, 2, 2, 2, 2, 9, 8, 9, 9, 9, 8, 93, 90, 93, 88, 93, 90, 2, 2, 1, 2, 2, 2, 3, 5, 5, 5, 3, 5, 45, 45, 47, 48, 45, 45, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 41, 40, 5, 40, 5, 398, 5, 5, 397, 395, 395, 5, 396, 40, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 5, 397, 40, 1, 1, 2, 1, 1, 1, 4, 4, 4, 3, 4, 4, 48, 44, 48, 47, 48, 44]"
walktrap,1.0,0.8336109006793818,0.04392267798208385,0.016462573305623358,0.023948904430792485,103,118323,6146,4799,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 5, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 3861, 965, 965, 965, 965, 965, 965, 951, 951, 951, 951, 959, 962, 863, 863, 863, 863, 863, 863, 914, 914, 914, 914, 914, 914, 906, 906, 906, 906, 906, 906, 817, 817, 817, 817, 817, 817, 469, 469, 469, 469, 469, 469, 466, 466, 466, 466, 466, 466, 423, 423, 423, 423, 423, 423, 19, 19, 19, 19, 19, 19, 25, 18, 18, 18, 18, 25, 17, 17, 17, 17, 17, 17, 3861, 3861, 3897, 3861, 3897, 3503, 3897, 3897, 3503, 3503, 3503, 3897, 3503, 3861, 86, 86, 86, 86, 86, 86, 82, 82, 82, 82, 82, 82, 77, 77, 77, 77, 77, 77, 3897, 3503, 3861, 477, 477, 477, 477, 477, 477, 474, 474, 474, 474, 474, 474, 430, 430, 430, 430, 430, 430, 137, 32, 31, 32, 32, 31, 31, 39, 39, 39, 39, 30, 27, 37, 37, 37, 37, 37, 37, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 83, 83, 83, 83, 83, 83, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 27, 27, 27, 27, 27, 27, 13, 13, 13, 13, 13, 13, 5, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 137, 137, 137, 137, 137, 132, 137, 137, 132, 132, 132, 137, 132, 137, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 26, 26, 26, 26, 26, 26, 137, 132, 137, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 20, 20, 20, 20, 20, 20, 41, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 8, 97, 97, 97, 97, 97, 97, 1, 1, 1, 1, 1, 1, 9, 9, 9, 9, 9, 9, 98, 98, 98, 98, 98, 98, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 48, 48, 48, 48, 48, 48, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 41, 41, 5, 41, 5, 399, 5, 5, 399, 399, 399, 5, 399, 41, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 5, 399, 41, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 49, 49, 49, 49, 49, 49]"
