type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
centrality-cm:betweenness:leiden,3,5,0.8,33.0,16.0,73.35321044921875,1.0,199.33333333333334,36.0,12,11038,586,3,11056,0.8,0.9997282854813876,0.020066889632107024,0.9994573082489147,0.03915171288743883
rumor:leiden,3,5,0.8,34.0,16.333333333333332,122.47451241811116,1.0,82.0,37.0,12,11038,234,3,11056,0.8,0.9997282854813876,0.04878048780487805,0.9994573082489147,0.09195402298850576
jordan:leiden,3,5,0.8,34.0,16.333333333333332,54.88428600629171,4.0,3112.0,37.0,3,11029,9333,12,11056,0.2,0.9989131419255503,0.00032133676092544985,0.9978292329956585,0.0006416426050689766
jordan:df_node_similarity,3,5,0.8,1.0,5.333333333333333,97.99525769551595,4.333333333333333,1818.6666666666667,6.0,3,11029,5453,12,11056,0.2,0.9989131419255503,0.0005498533724340176,0.9978292329956585,0.0010966916468652897
netsleuth-cm:leiden,3,5,0.8,33.0,16.0,22.567843198776245,5.333333333333333,95.66666666666667,36.0,0,11026,287,15,11056,0.0,0.9986414274069377,0.0,0.997286541244573,0
netsleuth-cm:df_node_similarity,3,5,0.8,1.0,5.333333333333333,92.25542839368184,6.0,46.666666666666664,6.0,0,11026,140,15,11056,0.0,0.9986414274069377,0.0,0.997286541244573,0
ensemble:leiden,3,5,0.8,34.0,16.333333333333332,144.3909805615743,0.0,3072.6666666666665,37.0,15,11041,9203,0,11056,1.0,1.0,0.0016272510305923194,1.0,0.0032492147730965016
ensemble-centralities:leiden,3,5,0.8,33.0,16.0,76.1991507212321,1.0,773.3333333333334,36.0,12,11038,2308,3,11056,0.8,0.9997282854813876,0.005172413793103448,0.9994573082489147,0.010278372591006424
centrality-cm:betweenness:leiden,3,5,0.9,34.0,16.333333333333332,79.9316258430481,1.0,401.0,37.0,12,11038,1191,3,11056,0.8,0.9997282854813876,0.00997506234413965,0.9994573082489147,0.019704433497536943
rumor:leiden,3,5,0.9,35.0,16.666666666666668,134.86483899752298,1.0,113.0,38.0,12,11038,327,3,11056,0.8,0.9997282854813876,0.035398230088495575,0.9994573082489147,0.06779661016949151
