type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
ensemble-centralities:leiden,3,2,0.0,4.0,3.3333333333333335,0.010761658350626627,1.6666666666666667,3.3333333333333335,4.0,2,52,8,4,62,0.3333333333333333,0.9285714285714286,0.2,0.8709677419354839,0.25
ensemble-centralities:df_node_similarity,3,2,0.0,3.0,3.0,0.034644762674967446,2.0,3.0,3.0,1,51,8,5,62,0.16666666666666666,0.9107142857142857,0.1111111111111111,0.8387096774193549,0.13333333333333333
centrality-cm:betweenness:leiden,3,2,0.1,4.0,3.3333333333333335,0.0069425106048583984,1.6666666666666667,4.333333333333333,4.0,2,52,11,4,62,0.3333333333333333,0.9285714285714286,0.15384615384615385,0.8709677419354839,0.21052631578947367
centrality-cm:betweenness:df_node_similarity,3,2,0.1,3.0,3.0,0.015639225641886394,2.0,4.0,3.0,1,51,11,5,62,0.16666666666666666,0.9107142857142857,0.08333333333333333,0.8387096774193549,0.1111111111111111
rumor:leiden,3,2,0.1,4.0,3.3333333333333335,0.009741703669230143,1.6666666666666667,4.666666666666667,4.0,2,52,12,4,62,0.3333333333333333,0.9285714285714286,0.14285714285714285,0.8709677419354839,0.2
rumor:df_node_similarity,3,2,0.1,3.0,3.0,0.02236350377400716,2.0,5.0,3.0,1,51,14,5,62,0.16666666666666666,0.9107142857142857,0.06666666666666667,0.8387096774193549,0.09523809523809522
jordan:leiden,3,2,0.1,4.0,3.3333333333333335,0.007211844126383464,1.6666666666666667,5.0,4.0,1,51,14,5,62,0.16666666666666666,0.9107142857142857,0.06666666666666667,0.8387096774193549,0.09523809523809522
jordan:df_node_similarity,3,2,0.1,3.0,3.0,0.01669764518737793,1.6666666666666667,5.0,3.0,1,51,14,5,62,0.16666666666666666,0.9107142857142857,0.06666666666666667,0.8387096774193549,0.09523809523809522
netsleuth-cm:leiden,3,2,0.1,4.0,3.3333333333333335,0.011131525039672852,2.6666666666666665,3.3333333333333335,4.0,0,50,10,6,62,0.0,0.8928571428571429,0.0,0.8064516129032258,0
netsleuth-cm:df_node_similarity,3,2,0.1,3.0,3.0,0.02209623654683431,2.6666666666666665,3.0,3.0,1,51,8,5,62,0.16666666666666666,0.9107142857142857,0.1111111111111111,0.8387096774193549,0.13333333333333333
ensemble:leiden,3,2,0.1,4.0,3.3333333333333335,0.021860599517822266,2.0,4.0,4.0,1,51,11,5,62,0.16666666666666666,0.9107142857142857,0.08333333333333333,0.8387096774193549,0.1111111111111111
ensemble:df_node_similarity,3,2,0.1,3.0,3.0,0.047179222106933594,2.0,3.3333333333333335,3.0,1,51,9,5,62,0.16666666666666666,0.9107142857142857,0.1,0.8387096774193549,0.125
ensemble-centralities:leiden,3,2,0.1,4.0,3.3333333333333335,0.012363910675048828,1.6666666666666667,4.0,4.0,2,52,10,4,62,0.3333333333333333,0.9285714285714286,0.16666666666666666,0.8709677419354839,0.2222222222222222
ensemble-centralities:df_node_similarity,3,2,0.1,3.0,3.0,0.035231590270996094,2.0,3.6666666666666665,3.0,1,51,10,5,62,0.16666666666666666,0.9107142857142857,0.09090909090909091,0.8387096774193549,0.11764705882352942
centrality-cm:betweenness:leiden,3,2,0.2,4.0,3.3333333333333335,0.008170366287231445,1.3333333333333333,5.0,4.0,3,53,12,3,62,0.5,0.9464285714285714,0.2,0.9032258064516129,0.28571428571428575
