type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
rumor:df_node_similarity,3,3,0.0,2.0,2.3333333333333335,0.013203144073486328,0.6666666666666666,2.3333333333333335,1.0,5,38,2,4,51,0.5555555555555556,0.9047619047619048,0.7142857142857143,0.8431372549019608,0.6250000000000001
jordan:leiden,3,3,0.0,1.0,3.3333333333333335,0.005686601003011067,3.0,3.3333333333333335,4.0,0,33,10,9,51,0.0,0.7857142857142857,0.0,0.6470588235294118,0
jordan:df_node_similarity,3,3,0.0,2.0,2.3333333333333335,0.010338703791300455,1.0,2.3333333333333335,1.0,0,33,7,9,51,0.0,0.7857142857142857,0.0,0.6470588235294118,0
netsleuth-cm:leiden,3,3,0.0,1.0,3.3333333333333335,0.009492158889770508,2.6666666666666665,3.3333333333333335,4.0,2,35,8,7,51,0.2222222222222222,0.8333333333333334,0.2,0.7254901960784313,0.2105263157894737
netsleuth-cm:df_node_similarity,3,3,0.0,2.0,2.3333333333333335,0.011871973673502604,0.6666666666666666,2.3333333333333335,1.0,1,34,6,8,51,0.1111111111111111,0.8095238095238095,0.14285714285714285,0.6862745098039216,0.125
ensemble:leiden,3,3,0.0,1.0,3.3333333333333335,0.016557057698567707,3.0,3.3333333333333335,4.0,1,34,9,8,51,0.1111111111111111,0.8095238095238095,0.1,0.6862745098039216,0.10526315789473685
ensemble:df_node_similarity,3,3,0.0,2.0,2.3333333333333335,0.02777727444966634,0.6666666666666666,2.3333333333333335,1.0,1,34,6,8,51,0.1111111111111111,0.8095238095238095,0.14285714285714285,0.6862745098039216,0.125
ensemble-centralities:leiden,3,3,0.0,1.0,3.3333333333333335,0.011030912399291992,2.0,3.3333333333333335,4.0,6,39,4,3,51,0.6666666666666666,0.9285714285714286,0.6,0.8823529411764706,0.631578947368421
ensemble-centralities:df_node_similarity,3,3,0.0,2.0,2.3333333333333335,0.018041213353474934,1.0,2.3333333333333335,1.0,6,39,1,3,51,0.6666666666666666,0.9285714285714286,0.8571428571428571,0.8823529411764706,0.75
centrality-cm:betweenness:leiden,3,3,0.1,1.0,3.3333333333333335,0.0064729054768880205,1.3333333333333333,5.666666666666667,4.0,7,40,10,2,51,0.7777777777777778,0.9523809523809523,0.4117647058823529,0.9215686274509803,0.5384615384615384
centrality-cm:betweenness:df_node_similarity,3,3,0.1,2.0,2.3333333333333335,0.009833892186482748,0.3333333333333333,3.6666666666666665,1.0,6,39,5,3,51,0.6666666666666666,0.9285714285714286,0.5454545454545454,0.8823529411764706,0.6
rumor:leiden,3,3,0.1,1.0,3.3333333333333335,0.008105754852294922,1.3333333333333333,5.666666666666667,4.0,7,40,10,2,51,0.7777777777777778,0.9523809523809523,0.4117647058823529,0.9215686274509803,0.5384615384615384
rumor:df_node_similarity,3,3,0.1,2.0,2.3333333333333335,0.014050483703613281,0.3333333333333333,3.6666666666666665,1.0,6,39,5,3,51,0.6666666666666666,0.9285714285714286,0.5454545454545454,0.8823529411764706,0.6
jordan:leiden,3,3,0.1,1.0,3.3333333333333335,0.006605943044026692,3.0,10.333333333333334,4.0,0,33,31,9,51,0.0,0.7857142857142857,0.0,0.6470588235294118,0
jordan:df_node_similarity,3,3,0.1,2.0,2.3333333333333335,0.009390910466512045,3.3333333333333335,8.333333333333334,1.0,0,33,25,9,51,0.0,0.7857142857142857,0.0,0.6470588235294118,0
netsleuth-cm:leiden,3,3,0.1,1.0,3.3333333333333335,0.010426203409830729,3.0,3.3333333333333335,4.0,1,34,9,8,51,0.1111111111111111,0.8095238095238095,0.1,0.6862745098039216,0.10526315789473685
netsleuth-cm:df_node_similarity,3,3,0.1,2.0,2.3333333333333335,0.012508233388264975,0.6666666666666666,2.3333333333333335,1.0,1,34,6,8,51,0.1111111111111111,0.8095238095238095,0.14285714285714285,0.6862745098039216,0.125
ensemble:leiden,3,3,0.1,1.0,3.3333333333333335,0.01827867825826009,2.6666666666666665,5.0,4.0,1,34,14,8,51,0.1111111111111111,0.8095238095238095,0.06666666666666667,0.6862745098039216,0.08333333333333334
