type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
centrality-cm:betweenness:leiden,3,2,0.0,28.0,11.333333333333334,0.04510498046875,0.6666666666666666,11.333333333333334,28.0,4,474,30,2,482,0.6666666666666666,0.9957983193277311,0.11764705882352941,0.991701244813278,0.2
centrality-cm:betweenness:df_node_similarity,3,2,0.0,22.0,9.333333333333334,0.33386675516764325,1.3333333333333333,9.333333333333334,22.0,4,474,24,2,482,0.6666666666666666,0.9957983193277311,0.14285714285714285,0.991701244813278,0.23529411764705882
rumor:leiden,3,2,0.0,28.0,11.333333333333334,0.13576436042785645,1.3333333333333333,11.333333333333334,28.0,3,473,31,3,482,0.5,0.9936974789915967,0.08823529411764706,0.9875518672199171,0.15
rumor:df_node_similarity,3,2,0.0,22.0,9.333333333333334,0.3538352648417155,1.3333333333333333,9.333333333333334,22.0,4,474,24,2,482,0.6666666666666666,0.9957983193277311,0.14285714285714285,0.991701244813278,0.23529411764705882
jordan:leiden,3,2,0.0,28.0,11.333333333333334,0.12331056594848633,1.3333333333333333,11.333333333333334,28.0,2,472,32,4,482,0.3333333333333333,0.9915966386554622,0.058823529411764705,0.983402489626556,0.1
jordan:df_node_similarity,3,2,0.0,22.0,9.333333333333334,0.3709380626678467,1.0,9.333333333333334,22.0,3,473,25,3,482,0.5,0.9936974789915967,0.10714285714285714,0.9875518672199171,0.17647058823529413
netsleuth-cm:leiden,3,2,0.0,28.0,11.333333333333334,0.03618065516153971,3.0,11.333333333333334,28.0,0,470,34,6,482,0.0,0.9873949579831933,0.0,0.975103734439834,0
netsleuth-cm:df_node_similarity,3,2,0.0,22.0,9.333333333333334,0.2792972723642985,3.0,9.333333333333334,22.0,1,471,27,5,482,0.16666666666666666,0.9894957983193278,0.03571428571428571,0.979253112033195,0.058823529411764705
ensemble:leiden,3,2,0.0,28.0,11.333333333333334,0.2712954680124919,1.6666666666666667,11.333333333333334,28.0,2,472,32,4,482,0.3333333333333333,0.9915966386554622,0.058823529411764705,0.983402489626556,0.1
ensemble:df_node_similarity,3,2,0.0,22.0,9.333333333333334,1.108705997467041,0.6666666666666666,9.333333333333334,22.0,4,474,24,2,482,0.6666666666666666,0.9957983193277311,0.14285714285714285,0.991701244813278,0.23529411764705882
ensemble-centralities:leiden,3,2,0.0,28.0,11.333333333333334,0.07749342918395996,1.0,11.333333333333334,28.0,4,474,30,2,482,0.6666666666666666,0.9957983193277311,0.11764705882352941,0.991701244813278,0.2
ensemble-centralities:df_node_similarity,3,2,0.0,22.0,9.333333333333334,0.7724867661794027,1.3333333333333333,9.333333333333334,22.0,4,474,24,2,482,0.6666666666666666,0.9957983193277311,0.14285714285714285,0.991701244813278,0.23529411764705882
centrality-cm:betweenness:leiden,3,2,0.1,29.0,11.666666666666666,0.0439457098642985,1.0,14.333333333333334,29.0,3,473,40,3,482,0.5,0.9936974789915967,0.06976744186046512,0.9875518672199171,0.12244897959183673
centrality-cm:betweenness:df_node_similarity,3,2,0.1,22.0,9.333333333333334,0.3587578932444255,0.6666666666666666,12.0,22.0,5,475,31,1,482,0.8333333333333334,0.9978991596638656,0.1388888888888889,0.995850622406639,0.2380952380952381
rumor:leiden,3,2,0.1,29.0,11.666666666666666,0.11410363515218098,0.3333333333333333,14.666666666666666,29.0,5,475,39,1,482,0.8333333333333334,0.9978991596638656,0.11363636363636363,0.995850622406639,0.19999999999999998
rumor:df_node_similarity,3,2,0.1,22.0,9.333333333333334,0.36787573496500653,1.3333333333333333,12.0,22.0,4,474,32,2,482,0.6666666666666666,0.9957983193277311,0.1111111111111111,0.991701244813278,0.1904761904761905
jordan:leiden,3,2,0.1,29.0,11.666666666666666,0.1250316301981608,1.0,20.0,29.0,3,473,57,3,482,0.5,0.9936974789915967,0.05,0.9875518672199171,0.09090909090909091
jordan:df_node_similarity,3,2,0.1,22.0,9.333333333333334,0.3661516507466634,0.6666666666666666,13.333333333333334,22.0,4,474,36,2,482,0.6666666666666666,0.9957983193277311,0.1,0.991701244813278,0.1739130434782609
netsleuth-cm:leiden,3,2,0.1,29.0,11.666666666666666,0.03328665097554525,3.6666666666666665,14.333333333333334,29.0,0,470,43,6,482,0.0,0.9873949579831933,0.0,0.975103734439834,0
netsleuth-cm:df_node_similarity,3,2,0.1,22.0,9.333333333333334,0.3047460714975993,2.6666666666666665,11.666666666666666,22.0,1,471,34,5,482,0.16666666666666666,0.9894957983193278,0.02857142857142857,0.979253112033195,0.048780487804878044
ensemble:leiden,3,2,0.1,29.0,11.666666666666666,0.30059997240702313,1.3333333333333333,16.333333333333332,29.0,3,473,46,3,482,0.5,0.9936974789915967,0.061224489795918366,0.9875518672199171,0.1090909090909091
ensemble:df_node_similarity,3,2,0.1,22.0,9.333333333333334,1.1146145661671956,0.6666666666666666,14.0,22.0,4,474,38,2,482,0.6666666666666666,0.9957983193277311,0.09523809523809523,0.991701244813278,0.16666666666666666
ensemble-centralities:leiden,3,2,0.1,29.0,11.666666666666666,0.06826527913411458,0.6666666666666666,16.333333333333332,29.0,4,474,45,2,482,0.6666666666666666,0.9957983193277311,0.08163265306122448,0.991701244813278,0.14545454545454545
ensemble-centralities:df_node_similarity,3,2,0.1,22.0,9.333333333333334,0.771481990814209,0.6666666666666666,14.666666666666666,22.0,5,475,39,1,482,0.8333333333333334,0.9978991596638656,0.11363636363636363,0.995850622406639,0.19999999999999998
