type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
ensemble-centralities:df_node_similarity,3,2,0.0,12.0,6.0,0.16016721725463867,2.0,6.0,12.0,1,198,17,5,209,0.16666666666666666,0.9753694581280788,0.05555555555555555,0.9521531100478469,0.08333333333333333
centrality-cm:betweenness:leiden,3,6,0.0,8.0,8.666666666666666,0.016190608342488606,7.333333333333333,8.666666666666666,13.0,0,231,26,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
centrality-cm:betweenness:df_node_similarity,3,6,0.0,2.0,6.666666666666667,0.08558011054992676,8.0,6.666666666666667,6.0,0,231,20,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
rumor:leiden,3,6,0.0,8.0,8.666666666666666,0.02584727605183919,6.666666666666667,8.666666666666666,13.0,1,232,25,17,267,0.05555555555555555,0.9317269076305221,0.038461538461538464,0.8726591760299626,0.04545454545454546
rumor:df_node_similarity,3,6,0.0,2.0,6.666666666666667,0.09868764877319336,7.666666666666667,6.666666666666667,6.0,0,231,20,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
jordan:leiden,3,6,0.0,9.0,9.0,0.015459775924682617,6.666666666666667,9.0,13.0,0,231,27,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
jordan:df_node_similarity,3,6,0.0,2.0,6.666666666666667,0.07989986737569173,7.666666666666667,6.666666666666667,6.0,0,231,20,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
netsleuth-cm:leiden,3,6,0.0,9.0,9.0,0.014383872350056967,6.666666666666667,9.0,13.0,2,233,25,16,267,0.1111111111111111,0.9357429718875502,0.07407407407407407,0.8801498127340824,0.08888888888888888
netsleuth-cm:df_node_similarity,3,6,0.0,2.0,6.666666666666667,0.08024255434672038,7.666666666666667,6.666666666666667,6.0,1,232,19,17,267,0.05555555555555555,0.9317269076305221,0.05,0.8726591760299626,0.052631578947368425
ensemble:leiden,3,6,0.0,9.0,9.0,0.0578617254892985,6.0,9.0,13.0,1,232,26,17,267,0.05555555555555555,0.9317269076305221,0.037037037037037035,0.8726591760299626,0.04444444444444444
ensemble:df_node_similarity,3,6,0.0,2.0,6.666666666666667,0.3278687000274658,7.0,6.666666666666667,6.0,1,232,19,17,267,0.05555555555555555,0.9317269076305221,0.05,0.8726591760299626,0.052631578947368425
ensemble-centralities:leiden,3,6,0.0,9.0,9.0,0.028751452763875324,6.666666666666667,9.0,13.0,0,231,27,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
ensemble-centralities:df_node_similarity,3,6,0.0,2.0,6.666666666666667,0.23423218727111816,8.333333333333334,6.666666666666667,6.0,0,231,20,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
centrality-cm:betweenness:leiden,3,12,0.0,10.0,8.666666666666666,0.02034171422322591,0.0,8.666666666666666,4.0,3,239,23,33,308,0.08333333333333333,0.8786764705882353,0.11538461538461539,0.7857142857142857,0.0967741935483871
centrality-cm:betweenness:df_node_similarity,3,12,0.0,14.0,7.333333333333333,0.11591180165608723,0.0,7.333333333333333,2.0,3,239,19,33,308,0.08333333333333333,0.8786764705882353,0.13636363636363635,0.7857142857142857,0.10344827586206896
rumor:leiden,3,12,0.0,10.0,8.666666666666666,0.03172715504964193,0.0,8.666666666666666,4.0,1,237,25,35,308,0.027777777777777776,0.8713235294117647,0.038461538461538464,0.7727272727272727,0.03225806451612904
rumor:df_node_similarity,3,12,0.0,14.0,7.333333333333333,0.13150127728780112,0.0,7.333333333333333,2.0,3,239,19,33,308,0.08333333333333333,0.8786764705882353,0.13636363636363635,0.7857142857142857,0.10344827586206896
jordan:leiden,3,12,0.0,10.0,8.666666666666666,0.01746646563212077,0.0,8.666666666666666,4.0,1,237,25,35,308,0.027777777777777776,0.8713235294117647,0.038461538461538464,0.7727272727272727,0.03225806451612904
jordan:df_node_similarity,3,12,0.0,14.0,7.333333333333333,0.10893336931864421,0.0,7.333333333333333,2.0,0,236,22,36,308,0.0,0.8676470588235294,0.0,0.7662337662337663,0
netsleuth-cm:leiden,3,12,0.0,10.0,8.666666666666666,0.016537904739379883,0.0,8.666666666666666,4.0,2,238,24,34,308,0.05555555555555555,0.875,0.07692307692307693,0.7792207792207793,0.06451612903225808
netsleuth-cm:df_node_similarity,3,12,0.0,14.0,7.333333333333333,0.10903676350911458,0.0,7.333333333333333,2.0,2,238,20,34,308,0.05555555555555555,0.875,0.09090909090909091,0.7792207792207793,0.06896551724137931
ensemble:leiden,3,12,0.0,10.0,8.666666666666666,0.06851561864217122,0.0,8.666666666666666,4.0,3,239,23,33,308,0.08333333333333333,0.8786764705882353,0.11538461538461539,0.7857142857142857,0.0967741935483871
ensemble:df_node_similarity,3,12,0.0,14.0,7.333333333333333,0.44546031951904297,0.0,7.333333333333333,2.0,0,236,22,36,308,0.0,0.8676470588235294,0.0,0.7662337662337663,0
ensemble-centralities:leiden,3,12,0.0,10.0,8.666666666666666,0.03553318977355957,0.0,8.666666666666666,4.0,2,238,24,34,308,0.05555555555555555,0.875,0.07692307692307693,0.7792207792207793,0.06451612903225808
ensemble-centralities:df_node_similarity,3,12,0.0,14.0,7.333333333333333,0.31850767135620117,0.0,7.333333333333333,2.0,3,239,19,33,308,0.08333333333333333,0.8786764705882353,0.13636363636363635,0.7857142857142857,0.10344827586206896
centrality-cm:betweenness:leiden,3,2,0.1,16.0,7.333333333333333,0.011852502822875977,1.6666666666666667,28.333333333333332,16.0,1,198,84,5,209,0.16666666666666666,0.9753694581280788,0.011764705882352941,0.9521531100478469,0.02197802197802198
centrality-cm:betweenness:df_node_similarity,3,2,0.1,12.0,6.0,0.05900033315022787,2.0,11.666666666666666,12.0,1,198,34,5,209,0.16666666666666666,0.9753694581280788,0.02857142857142857,0.9521531100478469,0.048780487804878044
rumor:leiden,3,2,0.1,16.0,7.333333333333333,0.019071102142333984,1.3333333333333333,27.0,16.0,2,199,79,4,209,0.3333333333333333,0.9802955665024631,0.024691358024691357,0.9617224880382775,0.04597701149425287
rumor:df_node_similarity,3,2,0.1,12.0,6.0,0.06768687566121419,1.6666666666666667,12.0,12.0,1,198,35,5,209,0.16666666666666666,0.9753694581280788,0.027777777777777776,0.9521531100478469,0.04761904761904762
jordan:leiden,3,2,0.1,16.0,7.333333333333333,0.01205301284790039,1.3333333333333333,33.666666666666664,16.0,2,199,99,4,209,0.3333333333333333,0.9802955665024631,0.019801980198019802,0.9617224880382775,0.037383177570093455
jordan:df_node_similarity,3,2,0.1,12.0,6.0,0.057504892349243164,1.6666666666666667,19.666666666666668,12.0,1,198,58,5,209,0.16666666666666666,0.9753694581280788,0.01694915254237288,0.9521531100478469,0.030769230769230767
netsleuth-cm:leiden,3,2,0.1,16.0,7.333333333333333,0.010772069295247396,2.3333333333333335,8.666666666666666,16.0,1,198,25,5,209,0.16666666666666666,0.9753694581280788,0.038461538461538464,0.9521531100478469,0.0625
