type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
ensemble:df_node_similarity,3,2,0.5,12.0,6.0,0.2576836744944255,1.0,34.333333333333336,12.0,3,200,100,3,209,0.5,0.9852216748768473,0.02912621359223301,0.9712918660287081,0.05504587155963303
ensemble-centralities:leiden,3,2,0.5,16.0,7.333333333333333,0.03576517105102539,1.3333333333333333,46.666666666666664,16.0,2,199,138,4,209,0.3333333333333333,0.9802955665024631,0.014285714285714285,0.9617224880382775,0.0273972602739726
ensemble-centralities:df_node_similarity,3,2,0.5,12.0,6.0,0.19130404790242514,1.6666666666666667,34.666666666666664,12.0,1,198,103,5,209,0.16666666666666666,0.9753694581280788,0.009615384615384616,0.9521531100478469,0.018181818181818184
centrality-cm:betweenness:leiden,3,2,0.6,16.0,7.333333333333333,0.02262115478515625,1.3333333333333333,37.666666666666664,16.0,2,199,111,4,209,0.3333333333333333,0.9802955665024631,0.017699115044247787,0.9617224880382775,0.033613445378151266
centrality-cm:betweenness:df_node_similarity,3,2,0.6,12.0,6.0,0.08120036125183105,1.6666666666666667,26.333333333333332,12.0,1,198,78,5,209,0.16666666666666666,0.9753694581280788,0.012658227848101266,0.9521531100478469,0.02352941176470588
rumor:leiden,3,2,0.6,16.0,7.333333333333333,0.03464388847351074,1.3333333333333333,41.333333333333336,16.0,2,199,122,4,209,0.3333333333333333,0.9802955665024631,0.016129032258064516,0.9617224880382775,0.03076923076923077
rumor:df_node_similarity,3,2,0.6,12.0,6.0,0.09580548604329427,1.6666666666666667,29.333333333333332,12.0,1,198,87,5,209,0.16666666666666666,0.9753694581280788,0.011363636363636364,0.9521531100478469,0.021276595744680854
jordan:leiden,3,2,0.6,16.0,7.333333333333333,0.0253144105275472,0.3333333333333333,68.0,16.0,5,202,199,1,209,0.8333333333333334,0.9950738916256158,0.024509803921568627,0.9904306220095693,0.047619047619047616
jordan:df_node_similarity,3,2,0.6,12.0,6.0,0.08214306831359863,0.3333333333333333,64.0,12.0,5,202,187,1,209,0.8333333333333334,0.9950738916256158,0.026041666666666668,0.9904306220095693,0.05050505050505051
netsleuth-cm:leiden,3,2,0.6,16.0,7.333333333333333,0.02415331204732259,1.6666666666666667,15.666666666666666,16.0,2,199,45,4,209,0.3333333333333333,0.9802955665024631,0.0425531914893617,0.9617224880382775,0.07547169811320754
netsleuth-cm:df_node_similarity,3,2,0.6,12.0,6.0,0.08837636311848958,1.3333333333333333,16.0,12.0,3,200,45,3,209,0.5,0.9852216748768473,0.0625,0.9712918660287081,0.1111111111111111
ensemble:leiden,3,2,0.6,16.0,7.333333333333333,0.07123653093973796,1.0,45.333333333333336,16.0,3,200,133,3,209,0.5,0.9852216748768473,0.022058823529411766,0.9712918660287081,0.04225352112676056
ensemble:df_node_similarity,3,2,0.6,12.0,6.0,0.25908446311950684,1.0,40.666666666666664,12.0,3,200,119,3,209,0.5,0.9852216748768473,0.02459016393442623,0.9712918660287081,0.046875
ensemble-centralities:leiden,3,2,0.6,16.0,7.333333333333333,0.03435436884562174,1.0,56.666666666666664,16.0,3,200,167,3,209,0.5,0.9852216748768473,0.01764705882352941,0.9712918660287081,0.03409090909090909
ensemble-centralities:df_node_similarity,3,2,0.6,12.0,6.0,0.19394596417744955,1.6666666666666667,43.666666666666664,12.0,1,198,130,5,209,0.16666666666666666,0.9753694581280788,0.007633587786259542,0.9521531100478469,0.0145985401459854
centrality-cm:betweenness:leiden,3,2,0.7,16.0,7.333333333333333,0.02670733133951823,1.3333333333333333,46.666666666666664,16.0,2,199,138,4,209,0.3333333333333333,0.9802955665024631,0.014285714285714285,0.9617224880382775,0.0273972602739726
centrality-cm:betweenness:df_node_similarity,3,2,0.7,12.0,6.0,0.08423630396525066,1.6666666666666667,31.333333333333332,12.0,1,198,93,5,209,0.16666666666666666,0.9753694581280788,0.010638297872340425,0.9521531100478469,0.02
rumor:leiden,3,2,0.7,16.0,7.333333333333333,0.03586761156717936,1.3333333333333333,49.666666666666664,16.0,2,199,147,4,209,0.3333333333333333,0.9802955665024631,0.013422818791946308,0.9617224880382775,0.02580645161290323
rumor:df_node_similarity,3,2,0.7,12.0,6.0,0.0896748701731364,1.6666666666666667,35.666666666666664,12.0,1,198,106,5,209,0.16666666666666666,0.9753694581280788,0.009345794392523364,0.9521531100478469,0.017699115044247784
jordan:leiden,3,2,0.7,16.0,7.333333333333333,0.02427562077840169,0.0,69.33333333333333,16.0,6,203,202,0,209,1.0,1.0,0.028846153846153848,1.0,0.05607476635514019
jordan:df_node_similarity,3,2,0.7,12.0,6.0,0.07560610771179199,0.0,68.66666666666667,12.0,6,203,200,0,209,1.0,1.0,0.02912621359223301,1.0,0.05660377358490566
netsleuth-cm:leiden,3,2,0.7,16.0,7.333333333333333,0.02515864372253418,1.6666666666666667,17.666666666666668,16.0,2,199,51,4,209,0.3333333333333333,0.9802955665024631,0.03773584905660377,0.9617224880382775,0.06779661016949153
netsleuth-cm:df_node_similarity,3,2,0.7,12.0,6.0,0.08434716860453288,1.0,19.0,12.0,3,200,54,3,209,0.5,0.9852216748768473,0.05263157894736842,0.9712918660287081,0.09523809523809525
ensemble:leiden,3,2,0.7,16.0,7.333333333333333,0.07238380114237468,0.6666666666666666,51.333333333333336,16.0,4,201,150,2,209,0.6666666666666666,0.9901477832512315,0.025974025974025976,0.9808612440191388,0.05
ensemble:df_node_similarity,3,2,0.7,12.0,6.0,0.26100770632425946,1.0,51.333333333333336,12.0,3,200,151,3,209,0.5,0.9852216748768473,0.01948051948051948,0.9712918660287081,0.037500000000000006
ensemble-centralities:leiden,3,2,0.7,16.0,7.333333333333333,0.041821559270222984,1.0,62.666666666666664,16.0,3,200,185,3,209,0.5,0.9852216748768473,0.015957446808510637,0.9712918660287081,0.03092783505154639
ensemble-centralities:df_node_similarity,3,2,0.7,12.0,6.0,0.18484918276468912,1.0,56.666666666666664,12.0,3,200,167,3,209,0.5,0.9852216748768473,0.01764705882352941,0.9712918660287081,0.03409090909090909
centrality-cm:betweenness:leiden,3,2,0.8,16.0,7.333333333333333,0.024105389912923176,1.3333333333333333,49.0,16.0,2,199,145,4,209,0.3333333333333333,0.9802955665024631,0.013605442176870748,0.9617224880382775,0.0261437908496732
centrality-cm:betweenness:df_node_similarity,3,2,0.8,12.0,6.0,0.08913787206013997,1.6666666666666667,36.0,12.0,1,198,107,5,209,0.16666666666666666,0.9753694581280788,0.009259259259259259,0.9521531100478469,0.017543859649122806
rumor:leiden,3,2,0.8,16.0,7.333333333333333,0.032750209172566734,0.6666666666666666,56.333333333333336,16.0,4,201,165,2,209,0.6666666666666666,0.9901477832512315,0.023668639053254437,0.9808612440191388,0.04571428571428571
rumor:df_node_similarity,3,2,0.8,12.0,6.0,0.10649633407592773,1.3333333333333333,43.333333333333336,12.0,2,199,128,4,209,0.3333333333333333,0.9802955665024631,0.015384615384615385,0.9617224880382775,0.029411764705882356
jordan:leiden,3,2,0.8,16.0,7.333333333333333,0.020775238672892254,0.0,69.66666666666667,16.0,6,203,203,0,209,1.0,1.0,0.028708133971291867,1.0,0.0558139534883721
jordan:df_node_similarity,3,2,0.8,12.0,6.0,0.08389488855997722,0.0,69.66666666666667,12.0,6,203,203,0,209,1.0,1.0,0.028708133971291867,1.0,0.0558139534883721
netsleuth-cm:leiden,3,2,0.8,16.0,7.333333333333333,0.024516582489013672,1.6666666666666667,19.333333333333332,16.0,2,199,56,4,209,0.3333333333333333,0.9802955665024631,0.034482758620689655,0.9617224880382775,0.0625
netsleuth-cm:df_node_similarity,3,2,0.8,12.0,6.0,0.07936398188273112,1.0,22.0,12.0,3,200,63,3,209,0.5,0.9852216748768473,0.045454545454545456,0.9712918660287081,0.08333333333333334
ensemble:leiden,3,2,0.8,16.0,7.333333333333333,0.07994937896728516,0.3333333333333333,55.0,16.0,5,202,160,1,209,0.8333333333333334,0.9950738916256158,0.030303030303030304,0.9904306220095693,0.058479532163742694
ensemble:df_node_similarity,3,2,0.8,12.0,6.0,0.2616669336954753,0.6666666666666666,56.666666666666664,12.0,4,201,166,2,209,0.6666666666666666,0.9901477832512315,0.023529411764705882,0.9808612440191388,0.045454545454545456
ensemble-centralities:leiden,3,2,0.8,16.0,7.333333333333333,0.0323638121287028,0.3333333333333333,66.0,16.0,5,202,193,1,209,0.8333333333333334,0.9950738916256158,0.025252525252525252,0.9904306220095693,0.049019607843137254
ensemble-centralities:df_node_similarity,3,2,0.8,12.0,6.0,0.17930682500203451,0.6666666666666666,62.666666666666664,12.0,4,201,184,2,209,0.6666666666666666,0.9901477832512315,0.02127659574468085,0.9808612440191388,0.041237113402061855
centrality-cm:betweenness:leiden,3,2,0.9,16.0,7.333333333333333,0.026437918345133465,1.3333333333333333,54.0,16.0,2,199,160,4,209,0.3333333333333333,0.9802955665024631,0.012345679012345678,0.9617224880382775,0.023809523809523808
centrality-cm:betweenness:df_node_similarity,3,2,0.9,12.0,6.0,0.09172534942626953,1.6666666666666667,44.0,12.0,1,198,131,5,209,0.16666666666666666,0.9753694581280788,0.007575757575757576,0.9521531100478469,0.014492753623188406
rumor:leiden,3,2,0.9,16.0,7.333333333333333,0.03477803866068522,0.6666666666666666,62.333333333333336,16.0,4,201,183,2,209,0.6666666666666666,0.9901477832512315,0.0213903743315508,0.9808612440191388,0.04145077720207254
rumor:df_node_similarity,3,2,0.9,12.0,6.0,0.09890953699747722,0.6666666666666666,54.666666666666664,12.0,4,201,160,2,209,0.6666666666666666,0.9901477832512315,0.024390243902439025,0.9808612440191388,0.047058823529411764
jordan:leiden,3,2,0.9,16.0,7.333333333333333,0.018696705500284832,0.0,69.66666666666667,16.0,6,203,203,0,209,1.0,1.0,0.028708133971291867,1.0,0.0558139534883721
jordan:df_node_similarity,3,2,0.9,12.0,6.0,0.07650272051493327,0.0,69.66666666666667,12.0,6,203,203,0,209,1.0,1.0,0.028708133971291867,1.0,0.0558139534883721
netsleuth-cm:leiden,3,2,0.9,16.0,7.333333333333333,0.020293474197387695,1.3333333333333333,23.333333333333332,16.0,3,200,67,3,209,0.5,0.9852216748768473,0.04285714285714286,0.9712918660287081,0.07894736842105264
netsleuth-cm:df_node_similarity,3,2,0.9,12.0,6.0,0.0890501340230306,1.0,25.666666666666668,12.0,3,200,74,3,209,0.5,0.9852216748768473,0.03896103896103896,0.9712918660287081,0.07228915662650602
ensemble:leiden,3,2,0.9,16.0,7.333333333333333,0.07185300191243489,0.3333333333333333,60.0,16.0,5,202,175,1,209,0.8333333333333334,0.9950738916256158,0.027777777777777776,0.9904306220095693,0.05376344086021505
ensemble:df_node_similarity,3,2,0.9,12.0,6.0,0.25308934847513836,0.0,62.333333333333336,12.0,6,203,181,0,209,1.0,1.0,0.03208556149732621,1.0,0.06217616580310882
ensemble-centralities:leiden,3,2,0.9,16.0,7.333333333333333,0.03664207458496094,0.0,69.33333333333333,16.0,6,203,202,0,209,1.0,1.0,0.028846153846153848,1.0,0.05607476635514019
ensemble-centralities:df_node_similarity,3,2,0.9,12.0,6.0,0.19370881716410318,0.0,68.0,12.0,6,203,198,0,209,1.0,1.0,0.029411764705882353,1.0,0.05714285714285715
centrality-cm:betweenness:leiden,3,6,0.0,9.0,9.0,0.025499502817789715,7.0,9.0,13.0,0,231,27,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
centrality-cm:betweenness:df_node_similarity,3,6,0.0,2.0,6.666666666666667,0.11273701985677083,8.0,6.666666666666667,6.0,0,231,20,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
rumor:leiden,3,6,0.0,9.0,9.0,0.04687770207722982,6.333333333333333,9.0,13.0,0,231,27,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
rumor:df_node_similarity,3,6,0.0,2.0,6.666666666666667,0.13228615125020346,8.0,6.666666666666667,6.0,0,231,20,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
jordan:leiden,3,6,0.0,9.0,9.0,0.028422037760416668,6.666666666666667,9.0,13.0,0,231,27,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
