type,sources,avg_distance,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
jordan:surprise_communities,2,0.0,6,2072,311,0,2078,1.0,1.0,0.01892744479495268,1.0,0.03715170278637771
jordan:walktrap,2,0.6666666666666666,4,2070,178,2,2078,0.6666666666666666,0.999034749034749,0.02197802197802198,0.9980750721847931,0.0425531914893617
netsleuth:louvain,2,2.3333333333333335,0,2066,35,6,2078,0.0,0.997104247104247,0.0,0.9942252165543792,0
netsleuth:leiden,2,2.3333333333333335,0,2066,32,6,2078,0.0,0.997104247104247,0.0,0.9942252165543792,0
netsleuth:label_propagation,2,0.0,0,2066,3,6,2078,0.0,0.997104247104247,0.0,0.9942252165543792,0
netsleuth:greedy_modularity,2,3.0,0,2066,31,6,2078,0.0,0.997104247104247,0.0,0.9942252165543792,0
netsleuth:eigenvector,2,2.3333333333333335,0,2066,42,6,2078,0.0,0.997104247104247,0.0,0.9942252165543792,0
netsleuth:infomap,2,0.0,0,2066,3,6,2078,0.0,0.997104247104247,0.0,0.9942252165543792,0
netsleuth:paris,2,1.6666666666666667,1,2067,94,5,2078,0.16666666666666666,0.9975868725868726,0.010526315789473684,0.9951876804619827,0.0198019801980198
netsleuth:surprise_communities,2,1.6666666666666667,1,2067,377,5,2078,0.16666666666666666,0.9975868725868726,0.0026455026455026454,0.9951876804619827,0.005208333333333333
netsleuth:walktrap,2,2.0,0,2066,195,6,2078,0.0,0.997104247104247,0.0,0.9942252165543792,0
centrality:betweenness,10,2.0,27,2404,3,3,2437,0.9,0.9987536352305775,0.9,0.9975379565038982,0.9
unbiased:betweenness,10,2.0,27,2404,3,3,2437,0.9,0.9987536352305775,0.9,0.9975379565038982,0.9
centrality-cm:betweenness:louvain,10,4.333333333333333,20,2397,16,10,2437,0.6666666666666666,0.9958454507685917,0.5555555555555556,0.9917931883463275,0.606060606060606
centrality-cm:betweenness:leiden,10,5.0,20,2397,13,10,2437,0.6666666666666666,0.9958454507685917,0.6060606060606061,0.9917931883463275,0.6349206349206349
centrality-cm:betweenness:label_propagation,10,0.0,3,2380,0,27,2437,0.1,0.9887827170751974,1.0,0.9778416085350842,0.18181818181818182
centrality-cm:betweenness:greedy_modularity,10,5.0,12,2389,17,18,2437,0.4,0.9925218113834648,0.41379310344827586,0.9852277390233894,0.4067796610169491
centrality-cm:betweenness:eigenvector,10,9.0,7,1578,17,13,1611,0.35,0.9918290383406663,0.2916666666666667,0.983860955927995,0.31818181818181823
centrality-cm:betweenness:infomap,10,0.0,3,2380,0,27,2437,0.1,0.9887827170751974,1.0,0.9778416085350842,0.18181818181818182
centrality-cm:betweenness:paris,10,4.666666666666667,17,2394,74,13,2437,0.5666666666666667,0.9945990859991691,0.18681318681318682,0.9893311448502257,0.2809917355371901
centrality-cm:betweenness:surprise_communities,10,4.333333333333333,17,2394,375,13,2437,0.5666666666666667,0.9945990859991691,0.04336734693877551,0.9893311448502257,0.0805687203791469
centrality-cm:betweenness:walktrap,10,9.0,3,2380,225,27,2437,0.1,0.9887827170751974,0.013157894736842105,0.9778416085350842,0.023255813953488372
unbiased-cm:betweenness:louvain,10,7.333333333333333,17,2394,16,13,2437,0.5666666666666667,0.9945990859991691,0.5151515151515151,0.9893311448502257,0.5396825396825397
unbiased-cm:betweenness:leiden,10,4.0,17,2394,16,13,2437,0.5666666666666667,0.9945990859991691,0.5151515151515151,0.9893311448502257,0.5396825396825397
unbiased-cm:betweenness:label_propagation,10,0.0,3,2380,0,27,2437,0.1,0.9887827170751974,1.0,0.9778416085350842,0.18181818181818182
unbiased-cm:betweenness:greedy_modularity,10,5.0,11,2388,18,19,2437,0.36666666666666664,0.9921063564603241,0.3793103448275862,0.9844070578580222,0.3728813559322034
unbiased-cm:betweenness:eigenvector,10,10.0,6,1577,18,14,1611,0.3,0.9912005028284098,0.25,0.9826194909993793,0.2727272727272727
unbiased-cm:betweenness:infomap,10,0.0,3,2380,0,27,2437,0.1,0.9887827170751974,1.0,0.9778416085350842,0.18181818181818182
unbiased-cm:betweenness:paris,10,6.0,13,2390,78,17,2437,0.43333333333333335,0.9929372663066057,0.14285714285714285,0.9860484201887567,0.21487603305785127
unbiased-cm:betweenness:surprise_communities,10,3.6666666666666665,19,2396,388,11,2437,0.6333333333333333,0.9954299958454508,0.04668304668304668,0.9909725071809602,0.08695652173913043
unbiased-cm:betweenness:walktrap,10,9.333333333333334,3,2380,225,27,2437,0.1,0.9887827170751974,0.013157894736842105,0.9778416085350842,0.023255813953488372
rumor:louvain,10,9.333333333333334,5,2382,30,25,2437,0.16666666666666666,0.989613626921479,0.14285714285714285,0.9794829708658186,0.15384615384615383
rumor:leiden,10,6.0,9,2386,22,21,2437,0.3,0.9912754466140423,0.2903225806451613,0.9827656955272877,0.29508196721311475
rumor:label_propagation,10,0.0,2,2379,1,28,2437,0.06666666666666667,0.9883672621520565,0.6666666666666666,0.9770209273697169,0.1212121212121212
rumor:greedy_modularity,10,6.0,6,2383,23,24,2437,0.2,0.9900290818446199,0.20689655172413793,0.9803036520311859,0.20338983050847456
rumor:eigenvector,10,9.5,5,1576,19,15,1611,0.25,0.9905719673161534,0.20833333333333334,0.9813780260707635,0.22727272727272727
rumor:infomap,10,0.0,2,2379,1,28,2437,0.06666666666666667,0.9883672621520565,0.6666666666666666,0.9770209273697169,0.1212121212121212
rumor:paris,10,12.0,0,2377,91,30,2437,0.0,0.9875363523057749,0.0,0.9753795650389824,0
rumor:surprise_communities,10,4.333333333333333,17,2394,376,13,2437,0.5666666666666667,0.9945990859991691,0.043256997455470736,0.9893311448502257,0.08037825059101654
rumor:walktrap,10,9.666666666666666,3,2380,225,27,2437,0.1,0.9887827170751974,0.013157894736842105,0.9778416085350842,0.023255813953488372
rumor:spectral,10,0.0,1,785,1,9,804,0.1,0.9886649874055415,0.5,0.9776119402985075,0.16666666666666669
jordan:louvain,10,2.3333333333333335,10,2387,16,20,2437,0.3333333333333333,0.9916909015371832,0.38461538461538464,0.9835863766926549,0.3571428571428571
jordan:leiden,10,0.0,14,2391,10,16,2437,0.4666666666666667,0.9933527212297466,0.5833333333333334,0.9868691013541239,0.5185185185185186
jordan:label_propagation,10,0.0,3,2380,0,27,2437,0.1,0.9887827170751974,1.0,0.9778416085350842,0.18181818181818182
jordan:greedy_modularity,10,3.0,12,2389,12,18,2437,0.4,0.9925218113834648,0.5,0.9852277390233894,0.4444444444444445
jordan:eigenvector,10,6.5,9,1580,14,11,1611,0.45,0.9930861093651792,0.391304347826087,0.9863438857852266,0.4186046511627907
jordan:infomap,10,0.0,3,2380,0,27,2437,0.1,0.9887827170751974,1.0,0.9778416085350842,0.18181818181818182
jordan:markov_clustering,10,0.0,30,2407,227,0,2437,1.0,1.0,0.11673151750972763,1.0,0.20905923344947736
jordan:paris,10,0.6666666666666666,22,2399,32,8,2437,0.7333333333333333,0.9966763606148733,0.4074074074074074,0.993434550677062,0.5238095238095238
jordan:surprise_communities,10,2.0,24,2401,334,6,2437,0.8,0.997507270461155,0.0670391061452514,0.9950759130077965,0.12371134020618556
jordan:walktrap,10,4.333333333333333,17,2394,200,13,2437,0.5666666666666667,0.9945990859991691,0.07834101382488479,0.9893311448502257,0.13765182186234817
netsleuth:louvain,10,13.333333333333334,0,2377,34,30,2437,0.0,0.9875363523057749,0.0,0.9753795650389824,0
netsleuth:leiden,10,13.0,0,2377,33,30,2437,0.0,0.9875363523057749,0.0,0.9753795650389824,0
netsleuth:label_propagation,10,0.0,1,2378,2,29,2437,0.03333333333333333,0.9879518072289156,0.3333333333333333,0.9762002462043496,0.0606060606060606
netsleuth:greedy_modularity,10,9.0,1,2378,28,29,2437,0.03333333333333333,0.9879518072289156,0.034482758620689655,0.9762002462043496,0.03389830508474576
netsleuth:eigenvector,10,14.0,0,1571,24,20,1611,0.0,0.9874292897548711,0.0,0.9751707014276847,0
netsleuth:infomap,10,0.0,1,2378,2,29,2437,0.03333333333333333,0.9879518072289156,0.3333333333333333,0.9762002462043496,0.0606060606060606
netsleuth:paris,10,10.333333333333334,1,2378,90,29,2437,0.03333333333333333,0.9879518072289156,0.01098901098901099,0.9762002462043496,0.01652892561983471
netsleuth:surprise_communities,10,9.666666666666666,1,2378,391,29,2437,0.03333333333333333,0.9879518072289156,0.002551020408163265,0.9762002462043496,0.004739336492890995
netsleuth:walktrap,10,10.333333333333334,0,2377,228,30,2437,0.0,0.9875363523057749,0.0,0.9753795650389824,0
netsleuth:spectral,10,0.0,0,784,2,10,804,0.0,0.9874055415617129,0.0,0.9751243781094527,0
centrality:betweenness,100,11.0,282,2275,18,18,2593,0.94,0.9921500218054949,0.94,0.9861164674122638,0.94
unbiased:betweenness,100,19.0,266,2259,34,34,2593,0.8866666666666667,0.9851722634103794,0.8866666666666667,0.9737755495564983,0.8866666666666667
centrality-cm:betweenness:louvain,100,0.0,30,2023,2,270,2593,0.1,0.8822503270824248,0.9375,0.7917470111839569,0.18072289156626503
centrality-cm:betweenness:leiden,100,0.0,33,2026,1,267,2593,0.11,0.8835586567815089,0.9705882352941176,0.7940609332819129,0.19760479041916168
centrality-cm:betweenness:label_propagation,100,0.0,3,1996,0,297,2593,0.01,0.8704753597906673,1.0,0.7709217123023525,0.019801980198019802
centrality-cm:betweenness:greedy_modularity,100,0.0,21,2014,9,279,2593,0.07,0.8783253379851723,0.7,0.7848052448900887,0.1272727272727273
centrality-cm:betweenness:infomap,100,0.0,3,1996,0,297,2593,0.01,0.8704753597906673,1.0,0.7709217123023525,0.019801980198019802
centrality-cm:betweenness:paris,100,0.0,53,2046,68,247,2593,0.17666666666666667,0.8922808547754034,0.4380165289256198,0.8094870806016198,0.2517814726840855
centrality-cm:betweenness:surprise_communities,100,59.0,143,2136,269,157,2593,0.4766666666666667,0.9315307457479285,0.3470873786407767,0.8789047435403008,0.40168539325842695
centrality-cm:betweenness:walktrap,100,0.0,10,2003,131,290,2593,0.03333333333333333,0.8735281290885303,0.07092198581560284,0.7763208638642499,0.04535147392290249
unbiased-cm:betweenness:louvain,100,0.0,29,2022,5,271,2593,0.09666666666666666,0.88181421718273,0.8529411764705882,0.7909757038179714,0.17365269461077842
unbiased-cm:betweenness:leiden,100,0.0,32,2025,4,268,2593,0.10666666666666667,0.8831225468818142,0.8888888888888888,0.7932896259159274,0.19047619047619047
unbiased-cm:betweenness:label_propagation,100,0.0,3,1996,0,297,2593,0.01,0.8704753597906673,1.0,0.7709217123023525,0.019801980198019802
unbiased-cm:betweenness:greedy_modularity,100,0.0,17,2010,13,283,2593,0.056666666666666664,0.8765808983863934,0.5666666666666667,0.7817200154261473,0.10303030303030304
unbiased-cm:betweenness:infomap,100,0.0,3,1996,0,297,2593,0.01,0.8704753597906673,1.0,0.7709217123023525,0.019801980198019802
unbiased-cm:betweenness:paris,100,0.0,47,2040,74,253,2593,0.15666666666666668,0.8896641953772351,0.3884297520661157,0.8048592364057077,0.22327790973871736
unbiased-cm:betweenness:surprise_communities,100,65.33333333333333,117,2110,307,183,2593,0.39,0.9201918883558656,0.2759433962264151,0.8588507520246819,0.32320441988950277
unbiased-cm:betweenness:walktrap,100,0.0,4,1997,137,296,2593,0.013333333333333334,0.8709114696903619,0.028368794326241134,0.7716930196683378,0.018140589569160998
rumor:louvain,100,0.0,23,2016,9,277,2593,0.07666666666666666,0.8791975577845617,0.71875,0.7863478596220594,0.13855421686746988
rumor:leiden,100,0.0,23,2016,11,277,2593,0.07666666666666666,0.8791975577845617,0.6764705882352942,0.7863478596220594,0.1377245508982036
rumor:label_propagation,100,0.0,1,1994,2,299,2593,0.0033333333333333335,0.8696031399912778,0.3333333333333333,0.7693790975703818,0.006600660066006601
rumor:greedy_modularity,100,0.0,10,2003,20,290,2593,0.03333333333333333,0.8735281290885303,0.3333333333333333,0.7763208638642499,0.0606060606060606
rumor:infomap,100,0.0,1,1994,2,299,2593,0.0033333333333333335,0.8696031399912778,0.3333333333333333,0.7693790975703818,0.006600660066006601
rumor:paris,100,0.0,9,2002,112,291,2593,0.03,0.8730920191888356,0.0743801652892562,0.7755495564982645,0.04275534441805226
rumor:surprise_communities,100,60.0,130,2123,300,170,2593,0.43333333333333335,0.9258613170518971,0.3023255813953488,0.8688777477824913,0.35616438356164387
rumor:walktrap,100,0.0,6,1999,135,294,2593,0.02,0.8717836894897514,0.0425531914893617,0.7732356344003085,0.0272108843537415
jordan:louvain,100,0.0,18,2011,4,282,2593,0.06,0.8770170082860881,0.8181818181818182,0.7824913227921326,0.11180124223602485
jordan:leiden,100,0.0,21,2014,2,279,2593,0.07,0.8783253379851723,0.9130434782608695,0.7848052448900887,0.130030959752322
jordan:label_propagation,100,580.6666666666666,0,1993,3,300,2593,0.0,0.869167030091583,0.0,0.7686077902043964,0
jordan:greedy_modularity,100,0.0,16,2009,8,284,2593,0.05333333333333334,0.8761447884866986,0.6666666666666666,0.7809487080601619,0.09876543209876544
jordan:infomap,100,580.6666666666666,0,1993,3,300,2593,0.0,0.869167030091583,0.0,0.7686077902043964,0
jordan:markov_clustering,100,576.0,190,2183,66,110,2593,0.6333333333333333,0.9520279110335804,0.7421875,0.9151561897416121,0.6834532374100719
jordan:paris,100,855.6666666666666,49,2042,25,251,2593,0.16333333333333333,0.8905364151766245,0.6621621621621622,0.8064018511376784,0.2620320855614973
jordan:surprise_communities,100,80.66666666666667,70,2063,326,230,2593,0.23333333333333334,0.8996947230702137,0.17676767676767677,0.8225993058233706,0.20114942528735633
jordan:walktrap,100,567.3333333333334,24,2017,109,276,2593,0.08,0.8796336676842564,0.18045112781954886,0.7871191669880447,0.11085450346420324
netsleuth:louvain,100,0.0,5,1998,29,295,2593,0.016666666666666666,0.8713475795900567,0.14705882352941177,0.7724643270343232,0.029940119760479042
netsleuth:leiden,100,0.0,3,1996,31,297,2593,0.01,0.8704753597906673,0.08823529411764706,0.7709217123023525,0.017964071856287425
netsleuth:label_propagation,100,0.0,1,1994,2,299,2593,0.0033333333333333335,0.8696031399912778,0.3333333333333333,0.7693790975703818,0.006600660066006601
netsleuth:greedy_modularity,100,0.0,4,1997,26,296,2593,0.013333333333333334,0.8709114696903619,0.13333333333333333,0.7716930196683378,0.024242424242424242
netsleuth:infomap,100,0.0,1,1994,2,299,2593,0.0033333333333333335,0.8696031399912778,0.3333333333333333,0.7693790975703818,0.006600660066006601
netsleuth:paris,100,0.0,17,2010,104,283,2593,0.056666666666666664,0.8765808983863934,0.14049586776859505,0.7817200154261473,0.08076009501187648
netsleuth:surprise_communities,100,91.0,40,2033,376,260,2593,0.13333333333333333,0.886611426079372,0.09615384615384616,0.7994600848438103,0.111731843575419
netsleuth:walktrap,100,0.0,6,1999,135,294,2593,0.02,0.8717836894897514,0.0425531914893617,0.7732356344003085,0.0272108843537415
centrality-cm:betweenness:eigenvector,100,0.0,25,1341,13,175,1716,0.125,0.8845646437994723,0.6578947368421053,0.796037296037296,0.21008403361344538
unbiased-cm:betweenness:eigenvector,100,0.0,18,1334,20,182,1716,0.09,0.8799472295514512,0.47368421052631576,0.7878787878787878,0.15126050420168066
rumor:eigenvector,100,0.0,21,1337,17,179,1716,0.105,0.8819261213720316,0.5526315789473685,0.7913752913752914,0.17647058823529413
jordan:eigenvector,100,0.0,21,1337,2,179,1716,0.105,0.8819261213720316,0.9130434782608695,0.7913752913752914,0.18834080717488785
netsleuth:eigenvector,100,0.0,7,1323,31,193,1716,0.035,0.8726912928759895,0.18421052631578946,0.7750582750582751,0.05882352941176471
