type,sources,avg_distance,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
unbiased-cm:betweenness:louvain,2,2.3333333333333335,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
unbiased-cm:betweenness:leiden,2,2.3333333333333335,0,167,20,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
unbiased-cm:betweenness:label_propagation,2,2.3333333333333335,0,167,20,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
unbiased-cm:betweenness:greedy_modularity,2,2.3333333333333335,0,167,17,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
unbiased-cm:betweenness:eigenvector,2,2.6666666666666665,1,168,13,5,179,0.16666666666666666,0.9710982658959537,0.07142857142857142,0.9441340782122905,0.1
unbiased-cm:betweenness:infomap,2,2.3333333333333335,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
unbiased-cm:betweenness:markov_clustering,2,1.6666666666666667,1,168,29,5,179,0.16666666666666666,0.9710982658959537,0.03333333333333333,0.9441340782122905,0.05555555555555555
unbiased-cm:betweenness:surprise_communities,2,2.0,0,167,29,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
unbiased-cm:betweenness:walktrap,2,2.6666666666666665,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
unbiased-cm:betweenness:spectral,2,2.6666666666666665,1,168,5,5,179,0.16666666666666666,0.9710982658959537,0.16666666666666666,0.9441340782122905,0.16666666666666666
rumor:louvain,2,1.6666666666666667,1,168,19,5,179,0.16666666666666666,0.9710982658959537,0.05,0.9441340782122905,0.07692307692307691
rumor:leiden,2,2.0,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
rumor:label_propagation,2,2.0,0,167,20,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
rumor:greedy_modularity,2,2.0,0,167,17,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
rumor:eigenvector,2,3.0,0,167,14,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
rumor:infomap,2,2.0,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
rumor:markov_clustering,2,1.3333333333333333,2,169,28,4,179,0.3333333333333333,0.976878612716763,0.06666666666666667,0.9553072625698324,0.1111111111111111
rumor:surprise_communities,2,1.6666666666666667,1,168,28,5,179,0.16666666666666666,0.9710982658959537,0.034482758620689655,0.9441340782122905,0.05714285714285715
rumor:walktrap,2,2.3333333333333335,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
rumor:spectral,2,3.0,0,167,6,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
jordan:louvain,2,2.3333333333333335,0,167,20,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
jordan:leiden,2,2.3333333333333335,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
jordan:label_propagation,2,2.3333333333333335,0,167,20,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
jordan:greedy_modularity,2,2.3333333333333335,0,167,17,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
jordan:eigenvector,2,19.333333333333332,0,167,14,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
jordan:infomap,2,2.3333333333333335,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
jordan:markov_clustering,2,2.3333333333333335,0,167,29,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
jordan:paris,2,0.0,3,170,0,3,179,0.5,0.9826589595375722,1.0,0.9664804469273743,0.6666666666666666
jordan:surprise_communities,2,2.3333333333333335,0,167,29,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
jordan:walktrap,2,2.3333333333333335,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
jordan:spectral,2,119.33333333333333,0,167,6,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
netsleuth:louvain,2,2.3333333333333335,0,167,20,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
netsleuth:leiden,2,2.3333333333333335,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
netsleuth:label_propagation,2,2.0,0,167,20,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
netsleuth:greedy_modularity,2,2.6666666666666665,0,167,17,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
netsleuth:eigenvector,2,2.3333333333333335,1,168,13,5,179,0.16666666666666666,0.9710982658959537,0.07142857142857142,0.9441340782122905,0.1
netsleuth:infomap,2,2.3333333333333335,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
netsleuth:markov_clustering,2,2.0,1,168,29,5,179,0.16666666666666666,0.9710982658959537,0.03333333333333333,0.9441340782122905,0.05555555555555555
netsleuth:surprise_communities,2,2.6666666666666665,0,167,29,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
netsleuth:walktrap,2,3.0,0,167,21,6,179,0.0,0.9653179190751445,0.0,0.9329608938547486,0
netsleuth:spectral,2,3.0,1,168,5,5,179,0.16666666666666666,0.9710982658959537,0.16666666666666666,0.9441340782122905,0.16666666666666666
centrality:betweenness,12,3.6666666666666665,30,274,6,6,316,0.8333333333333334,0.9785714285714285,0.8333333333333334,0.9620253164556962,0.8333333333333334
unbiased:betweenness,12,5.0,29,273,7,7,316,0.8055555555555556,0.975,0.8055555555555556,0.9556962025316456,0.8055555555555556
centrality-cm:betweenness:louvain,12,0.0,0,244,26,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
centrality-cm:betweenness:leiden,12,0.0,1,245,26,35,316,0.027777777777777776,0.875,0.037037037037037035,0.7784810126582279,0.031746031746031744
centrality-cm:betweenness:label_propagation,12,0.0,3,247,21,33,316,0.08333333333333333,0.8821428571428571,0.125,0.7911392405063291,0.1
centrality-cm:betweenness:greedy_modularity,12,0.0,2,246,17,34,316,0.05555555555555555,0.8785714285714286,0.10526315789473684,0.7848101265822784,0.07272727272727272
centrality-cm:betweenness:eigenvector,12,0.0,3,247,21,33,316,0.08333333333333333,0.8821428571428571,0.125,0.7911392405063291,0.1
centrality-cm:betweenness:infomap,12,0.0,2,246,27,34,316,0.05555555555555555,0.8785714285714286,0.06896551724137931,0.7848101265822784,0.061538461538461535
