type,sources,avg_distance,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
netsleuth:surprise_communities,41,41.333333333333336,7,10956,889,116,11195,0.056910569105691054,0.9895231213872833,0.0078125,0.9792764627065654,0.013738959764474973
netsleuth:walktrap,41,55.0,1,10950,178,122,11195,0.008130081300813009,0.9889812138728323,0.00558659217877095,0.9782045556051809,0.006622516556291392
centrality-cm:betweenness:louvain,404,0.0,36,9000,13,1176,11388,0.0297029702970297,0.8844339622641509,0.7346938775510204,0.7934668071654373,0.0570975416336241
centrality-cm:betweenness:leiden,404,0.0,36,9000,13,1176,11388,0.0297029702970297,0.8844339622641509,0.7346938775510204,0.7934668071654373,0.0570975416336241
centrality-cm:betweenness:eigenvector,404,0.0,36,9000,16,1176,11388,0.0297029702970297,0.8844339622641509,0.6923076923076923,0.7934668071654373,0.05696202531645569
centrality-cm:betweenness:surprise_communities,404,0.0,97,9061,824,1115,11388,0.08003300330033003,0.8904284591194969,0.10532030401737243,0.8041798384264137,0.09095171120487577
centrality-cm:betweenness:walktrap,404,0.0,54,9018,140,1158,11388,0.04455445544554455,0.8862028301886793,0.27835051546391754,0.7966280295047419,0.07681365576102418
unbiased-cm:betweenness:louvain,404,0.0,32,8996,16,1180,11388,0.026402640264026403,0.8840408805031447,0.6666666666666666,0.7927643133122585,0.050793650793650794
unbiased-cm:betweenness:leiden,404,0.0,31,8995,19,1181,11388,0.02557755775577558,0.8839426100628931,0.62,0.7925886898489638,0.049128367670364506
unbiased-cm:betweenness:eigenvector,404,0.0,36,9000,16,1176,11388,0.0297029702970297,0.8844339622641509,0.6923076923076923,0.7934668071654373,0.05696202531645569
unbiased-cm:betweenness:surprise_communities,404,0.0,87,9051,831,1125,11388,0.07178217821782178,0.8894457547169812,0.09477124183006536,0.8024236037934668,0.08169014084507041
unbiased-cm:betweenness:walktrap,404,0.0,41,9005,153,1171,11388,0.03382838283828383,0.8849253144654088,0.211340206185567,0.7943449244819107,0.05832147937411095
rumor:surprise_communities,404,0.0,86,9050,837,1126,11388,0.07095709570957096,0.8893474842767296,0.09317443120260022,0.8022479803301721,0.08056206088992975
rumor:walktrap,404,0.0,41,9005,153,1171,11388,0.03382838283828383,0.8849253144654088,0.211340206185567,0.7943449244819107,0.05832147937411095
jordan:louvain,404,2531.0,19,8983,6,1193,11388,0.015676567656765675,0.8827633647798742,0.76,0.7904812082894275,0.030719482619240093
jordan:leiden,404,1270.0,21,8985,6,1191,11388,0.017326732673267328,0.8829599056603774,0.7777777777777778,0.7908324552160169,0.03389830508474576
jordan:label_propagation,404,3796.0,24,8988,9,1188,11388,0.019801980198019802,0.8832547169811321,0.7272727272727273,0.7913593256059009,0.03855421686746988
jordan:greedy_modularity,404,0.0,24,8988,5,1188,11388,0.019801980198019802,0.8832547169811321,0.8275862068965517,0.7913593256059009,0.038678485092667206
jordan:eigenvector,404,2531.0,26,8990,4,1186,11388,0.02145214521452145,0.8834512578616353,0.8666666666666667,0.7917105725324903,0.04186795491143317
jordan:infomap,404,3801.0,13,8977,4,1199,11388,0.010726072607260726,0.8821737421383647,0.7647058823529411,0.7894274675096593,0.021155410903173313
jordan:markov_clustering,404,0.0,21,8985,3,1191,11388,0.017326732673267328,0.8829599056603774,0.875,0.7908324552160169,0.03398058252427185
jordan:paris,404,0.0,3,8967,0,1209,11388,0.0024752475247524753,0.8811910377358491,1.0,0.7876712328767124,0.0049382716049382715
