neighbors_probability,node_on_path,degree,infected
0.8804347826086957,0.9725274725274725,0.0920920920920921,1
0.896551724137931,0.8719211822660099,0.029029029029029027,1
0.6842105263157895,0.8790896159317212,0.03803803803803804,1
0.8888888888888888,0.8235294117647058,0.018018018018018018,1
0.8333333333333334,0.6666666666666666,0.012012012012012012,1
0.9166666666666666,0.5757575757575758,0.012012012012012012,1
0.6666666666666666,0.4666666666666667,0.006006006006006006,1
0.8,0.2,0.005005005005005005,1
0.6666666666666666,0.7222222222222222,0.009009009009009009,1
0.8,0.4,0.005005005005005005,0
0.8,0.4,0.005005005005005005,1
0.6,0.2,0.005005005005005005,0
0.8888888888888888,0.8235294117647058,0.018018018018018018,1
1.0,0.1,0.005005005005005005,1
0.8333333333333334,0.8666666666666667,0.006006006006006006,0
0.875,0.9285714285714286,0.008008008008008008,0
0.8333333333333334,0.6666666666666666,0.006006006006006006,0
0.8,0.7,0.005005005005005005,0
0.85,0.7526315789473684,0.02002002002002002,1
0.95,0.6947368421052632,0.02002002002002002,1
1.0,0.7254901960784313,0.018018018018018018,1
1.0,0.7307692307692307,0.013013013013013013,1
1.0,0.7142857142857143,0.008008008008008008,1
1.0,0.7333333333333333,0.01001001001001001,0
0.6666666666666666,0.4666666666666667,0.006006006006006006,1
1.0,0.5333333333333333,0.006006006006006006,0
0.6,0.4,0.005005005005005005,1
1.0,0.7,0.005005005005005005,0
0.9230769230769231,0.6666666666666666,0.013013013013013013,1
1.0,0.34545454545454546,0.011011011011011011,1
1.0,0.6666666666666666,0.006006006006006006,0
1.0,0.6190476190476191,0.007007007007007007,1
0.75,0.6785714285714286,0.008008008008008008,1
0.8333333333333334,0.5333333333333333,0.006006006006006006,1
0.8,0.5,0.005005005005005005,0
0.8888888888888888,0.7407407407407407,0.02702702702702703,1
1.0,0.6428571428571429,0.008008008008008008,1
1.0,0.7142857142857143,0.008008008008008008,0
0.875,0.7142857142857143,0.008008008008008008,1
1.0,0.7,0.005005005005005005,1
0.8,0.3,0.005005005005005005,0
1.0,0.6,0.005005005005005005,0
0.8947368421052632,0.6257309941520468,0.01901901901901902,1
0.9166666666666666,0.5606060606060606,0.012012012012012012,1
0.8461538461538461,0.782051282051282,0.013013013013013013,1
0.8333333333333334,0.696969696969697,0.012012012012012012,0
0.8571428571428571,0.7362637362637363,0.014014014014014014,1
0.8333333333333334,0.6,0.006006006006006006,1
0.7142857142857143,0.5714285714285714,0.007007007007007007,0
1.0,0.4,0.005005005005005005,1
1.0,0.4,0.005005005005005005,1
1.0,0.6,0.005005005005005005,1
0.8,0.5,0.005005005005005005,0
0.9230769230769231,0.7564102564102564,0.013013013013013013,1
0.8571428571428571,0.7619047619047619,0.007007007007007007,1
0.5555555555555556,0.6944444444444444,0.009009009009009009,1
0.8333333333333334,0.5333333333333333,0.006006006006006006,0
0.6,0.8,0.005005005005005005,0
1.0,0.2,0.006006006006006006,1
0.8,0.7,0.005005005005005005,0
0.8,0.4,0.005005005005005005,0
0.9047619047619048,0.819047619047619,0.02102102102102102,1
0.75,0.7727272727272727,0.012012012012012012,1
0.8888888888888888,0.6944444444444444,0.009009009009009009,1
1.0,0.7333333333333333,0.006006006006006006,0
1.0,0.5,0.005005005005005005,1
1.0,0.75,0.008008008008008008,0
1.0,0.4666666666666667,0.006006006006006006,1
0.8,0.5,0.005005005005005005,1
0.8571428571428571,0.5238095238095238,0.007007007007007007,1
1.0,0.8,0.005005005005005005,1
0.8571428571428571,0.7142857142857143,0.007007007007007007,1
0.36363636363636365,0.6727272727272727,0.011011011011011011,0
1.0,0.7142857142857143,0.007007007007007007,1
1.0,0.5,0.005005005005005005,1
1.0,0.4,0.005005005005005005,0
0.9,0.8666666666666667,0.01001001001001001,1
1.0,0.7,0.005005005005005005,0
1.0,0.5,0.005005005005005005,0
0.9230769230769231,0.8333333333333334,0.013013013013013013,1
0.9,0.7111111111111111,0.01001001001001001,1
1.0,0.5,0.005005005005005005,0
1.0,0.8,0.005005005005005005,0
1.0,0.7,0.005005005005005005,1
0.8181818181818182,0.7090909090909091,0.011011011011011011,1
0.8181818181818182,0.7454545454545455,0.011011011011011011,1
0.875,0.7857142857142857,0.008008008008008008,1
1.0,0.7,0.005005005005005005,0
0.8571428571428571,0.6593406593406593,0.014014014014014014,1
0.8333333333333334,0.8181818181818182,0.012012012012012012,1
1.0,0.6,0.005005005005005005,0
0.8888888888888888,0.8055555555555556,0.009009009009009009,1
1.0,0.6666666666666666,0.006006006006006006,1
0.8,0.6,0.005005005005005005,1
0.6666666666666666,0.4666666666666667,0.006006006006006006,0
1.0,0.3,0.005005005005005005,0
0.8,0.8,0.005005005005005005,0
1.0,0.5,0.005005005005005005,0
0.6,0.3,0.005005005005005005,0
0.8333333333333334,0.6666666666666666,0.006006006006006006,1
0.8888888888888888,0.75,0.009009009009009009,1
1.0,0.5,0.005005005005005005,0
0.6666666666666666,0.8,0.006006006006006006,1
1.0,0.2,0.005005005005005005,0
0.75,0.7142857142857143,0.008008008008008008,1
1.0,0.8,0.005005005005005005,0
0.8,0.8,0.005005005005005005,0
0.8,0.8,0.005005005005005005,0
0.6,0.3,0.005005005005005005,0
0.6,0.1,0.005005005005005005,0
1.0,0.7,0.005005005005005005,0
1.0,0.6,0.005005005005005005,1
1.0,0.8,0.005005005005005005,1
0.5,0.4666666666666667,0.006006006006006006,0
1.0,0.9,0.005005005005005005,0
0.8333333333333334,0.7333333333333333,0.006006006006006006,1
0.8,0.6,0.005005005005005005,1
0.9,0.8,0.01001001001001001,1
0.75,0.6785714285714286,0.008008008008008008,1
0.6666666666666666,0.8,0.006006006006006006,0
