neighbors_probability,node_on_path,degree,infected
0.7397260273972602,0.9345509893455098,0.07307307307307308,1
0.8229166666666666,0.875438596491228,0.0960960960960961,1
0.8064516129032258,0.7913978494623656,0.031031031031031032,1
0.8356164383561644,0.8417047184170472,0.07307307307307308,1
0.8,0.6857142857142857,0.015015015015015015,1
1.0,0.8181818181818182,0.012012012012012012,1
0.9166666666666666,0.6666666666666666,0.012012012012012012,1
0.6,0.7555555555555555,0.01001001001001001,1
0.7142857142857143,0.42857142857142855,0.007007007007007007,0
0.6666666666666666,0.6666666666666666,0.009009009009009009,0
0.8333333333333334,0.8939393939393939,0.012012012012012012,1
1.0,0.6666666666666666,0.006006006006006006,0
0.6666666666666666,0.7777777777777778,0.009009009009009009,1
0.8333333333333334,0.4666666666666667,0.006006006006006006,1
0.8333333333333334,0.803030303030303,0.012012012012012012,0
0.8,0.6666666666666666,0.01001001001001001,1
0.75,0.6785714285714286,0.008008008008008008,0
0.5714285714285714,0.7619047619047619,0.007007007007007007,1
0.8,0.4,0.005005005005005005,0
0.6,0.2,0.005005005005005005,0
0.8,0.5,0.005005005005005005,0
0.6363636363636364,0.7818181818181819,0.011011011011011011,1
0.8,0.2,0.005005005005005005,0
0.8571428571428571,0.7142857142857143,0.007007007007007007,0
0.8,0.7,0.005005005005005005,1
0.8,0.4,0.005005005005005005,1
0.6666666666666666,0.8,0.006006006006006006,1
1.0,0.3,0.005005005005005005,0
1.0,0.2,0.005005005005005005,1
0.7142857142857143,0.8333333333333334,0.028028028028028028,1
0.6666666666666666,0.8666666666666667,0.006006006006006006,1
0.6,0.4,0.005005005005005005,1
0.6,0.9,0.005005005005005005,0
0.7766990291262136,0.8475157053112508,0.1031031031031031,1
0.75,0.8634920634920635,0.036036036036036036,1
0.7142857142857143,0.6593406593406593,0.014014014014014014,1
0.9090909090909091,0.5818181818181818,0.011011011011011011,1
0.625,0.4642857142857143,0.008008008008008008,0
0.7777777777777778,0.75,0.009009009009009009,0
0.6666666666666666,0.6666666666666666,0.006006006006006006,0
0.6,0.6,0.005005005005005005,1
1.0,0.6,0.005005005005005005,0
0.8,0.5,0.005005005005005005,0
0.8333333333333334,0.8,0.006006006006006006,1
0.6,0.7,0.005005005005005005,1
0.8,0.6,0.005005005005005005,0
0.8333333333333334,0.7333333333333333,0.006006006006006006,1
0.8604651162790697,0.8338870431893688,0.043043043043043044,1
0.75,0.5,0.008008008008008008,1
0.7142857142857143,0.8131868131868132,0.014014014014014014,1
0.9,0.7111111111111111,0.01001001001001001,0
0.6666666666666666,0.7575757575757576,0.012012012012012012,1
0.8333333333333334,0.6666666666666666,0.006006006006006006,0
0.5714285714285714,0.7619047619047619,0.007007007007007007,0
0.5714285714285714,0.38095238095238093,0.007007007007007007,0
0.3333333333333333,0.5333333333333333,0.006006006006006006,0
