neighbors_probability,node_on_path,degree,infected
1.0,0.7913978494623656,0.031031031031031032,1
1.0,0.42857142857142855,0.007007007007007007,0
0.8888888888888888,0.6666666666666666,0.009009009009009009,0
1.0,0.6666666666666666,0.006006006006006006,0
1.0,0.2,0.005005005005005005,1
0.9166666666666666,0.803030303030303,0.012012012012012012,0
0.875,0.6785714285714286,0.008008008008008008,0
1.0,0.4,0.005005005005005005,0
0.8,0.2,0.005005005005005005,0
0.8,0.5,0.005005005005005005,0
1.0,0.2,0.005005005005005005,0
0.8571428571428571,0.7142857142857143,0.007007007007007007,0
0.8,0.4,0.005005005005005005,1
1.0,0.6666666666666666,0.007007007007007007,1
1.0,0.3,0.005005005005005005,0
0.8333333333333334,0.8666666666666667,0.006006006006006006,1
1.0,0.9,0.005005005005005005,0
0.95,0.7526315789473684,0.02002002002002002,1
0.9090909090909091,0.6727272727272727,0.011011011011011011,1
0.8888888888888888,0.5277777777777778,0.009009009009009009,1
1.0,0.7878787878787878,0.012012012012012012,1
0.75,0.4642857142857143,0.008008008008008008,0
0.7777777777777778,0.75,0.009009009009009009,0
0.6666666666666666,0.6666666666666666,0.006006006006006006,0
1.0,0.6,0.005005005005005005,0
1.0,0.5,0.005005005005005005,0
0.8,0.6,0.005005005005005005,0
1.0,0.7333333333333333,0.006006006006006006,1
0.9,0.7111111111111111,0.01001001001001001,0
1.0,0.7142857142857143,0.008008008008008008,1
1.0,0.6666666666666666,0.006006006006006006,0
0.7142857142857143,0.7619047619047619,0.007007007007007007,0
0.7142857142857143,0.38095238095238093,0.007007007007007007,0
1.0,0.5333333333333333,0.006006006006006006,0
1.0,0.6,0.005005005005005005,1
1.0,0.47619047619047616,0.007007007007007007,1
1.0,0.5,0.005005005005005005,1
0.7692307692307693,0.8205128205128205,0.013013013013013013,0
0.8333333333333334,0.26666666666666666,0.006006006006006006,0
0.8,0.4,0.005005005005005005,1
1.0,0.5714285714285714,0.007007007007007007,0
0.8333333333333334,0.4666666666666667,0.006006006006006006,0
1.0,0.7,0.005005005005005005,0
0.8333333333333334,0.8,0.006006006006006006,0
0.9166666666666666,0.5606060606060606,0.012012012012012012,1
0.7142857142857143,0.2857142857142857,0.007007007007007007,0
0.75,0.7142857142857143,0.008008008008008008,0
0.8333333333333334,0.6,0.006006006006006006,0
1.0,0.5,0.005005005005005005,0
1.0,0.5714285714285714,0.007007007007007007,0
0.8,0.6,0.005005005005005005,0
0.6666666666666666,0.5333333333333333,0.006006006006006006,0
1.0,0.4,0.005005005005005005,0
0.75,0.5909090909090909,0.012012012012012012,0
1.0,0.7142857142857143,0.008008008008008008,1
0.75,0.75,0.008008008008008008,0
1.0,0.6666666666666666,0.006006006006006006,0
1.0,0.5333333333333333,0.006006006006006006,0
0.8,0.6,0.005005005005005005,0
0.8,0.6,0.005005005005005005,0
0.6923076923076923,0.44871794871794873,0.013013013013013013,1
0.8181818181818182,0.6363636363636364,0.011011011011011011,0
0.8333333333333334,0.6,0.006006006006006006,0
0.8333333333333334,0.4666666666666667,0.006006006006006006,0
1.0,0.8,0.005005005005005005,1
1.0,0.6,0.005005005005005005,1
0.8,0.6,0.005005005005005005,0
1.0,0.7,0.005005005005005005,1
0.8571428571428571,0.47619047619047616,0.007007007007007007,0
1.0,0.5714285714285714,0.007007007007007007,1
1.0,0.5,0.005005005005005005,0
0.875,0.6785714285714286,0.008008008008008008,1
0.8,0.5,0.005005005005005005,1
0.6666666666666666,0.4666666666666667,0.006006006006006006,0
0.8,0.8,0.005005005005005005,0
1.0,0.5142857142857142,0.015015015015015015,1
1.0,0.6071428571428571,0.008008008008008008,0
0.7333333333333333,0.780952380952381,0.015015015015015015,1
0.8333333333333334,0.3333333333333333,0.006006006006006006,0
0.8,0.6,0.005005005005005005,0
0.75,0.75,0.008008008008008008,1
1.0,0.5,0.005005005005005005,0
0.8,1.0,0.005005005005005005,1
1.0,0.7333333333333333,0.006006006006006006,0
0.8,0.7,0.005005005005005005,0
0.8461538461538461,0.6794871794871795,0.013013013013013013,1
0.875,0.5,0.008008008008008008,1
0.7692307692307693,0.8333333333333334,0.013013013013013013,1
1.0,0.6666666666666666,0.006006006006006006,0
1.0,0.5,0.005005005005005005,0
1.0,0.8,0.005005005005005005,0
1.0,0.3333333333333333,0.006006006006006006,0
1.0,0.8222222222222222,0.01001001001001001,1
0.9,0.8444444444444444,0.01001001001001001,0
0.6666666666666666,0.6666666666666666,0.006006006006006006,0
1.0,0.5,0.005005005005005005,1
0.8,0.6,0.005005005005005005,0
0.8,0.7,0.005005005005005005,1
0.5714285714285714,0.7619047619047619,0.007007007007007007,0
1.0,0.6593406593406593,0.014014014014014014,1
0.8333333333333334,0.6666666666666666,0.006006006006006006,1
1.0,0.6,0.005005005005005005,0
0.9,0.6,0.01001001001001001,0
1.0,0.3,0.005005005005005005,0
0.7777777777777778,0.8496732026143791,0.018018018018018018,0
0.8333333333333334,0.5333333333333333,0.006006006006006006,1
