neighbors_probability,node_on_path,degree,infected
0.6049382716049383,0.8759259259259259,0.08108108108108109,1
0.5357142857142857,0.8386243386243386,0.028028028028028028,1
0.7222222222222222,0.8235294117647058,0.018018018018018018,1
0.7,0.7555555555555555,0.01001001001001001,0
0.8,0.6444444444444445,0.01001001001001001,1
0.5714285714285714,0.6190476190476191,0.007007007007007007,0
0.625,0.5,0.008008008008008008,1
0.4166666666666667,0.8939393939393939,0.012012012012012012,0
0.6666666666666666,0.8,0.006006006006006006,1
1.0,0.5,0.005005005005005005,1
1.0,0.2,0.005005005005005005,1
0.6666666666666666,0.4666666666666667,0.006006006006006006,0
0.4,0.6666666666666666,0.01001001001001001,0
0.4444444444444444,0.7222222222222222,0.009009009009009009,1
0.7142857142857143,0.7619047619047619,0.007007007007007007,0
0.75,0.7857142857142857,0.008008008008008008,0
0.6666666666666666,0.6666666666666666,0.006006006006006006,0
0.8,0.4,0.005005005005005005,0
0.6,0.5,0.005005005005005005,0
0.4,0.5,0.005005005005005005,1
0.5,0.7857142857142857,0.008008008008008008,1
0.5,0.7777777777777778,0.01001001001001001,0
0.8,0.4,0.005005005005005005,0
0.5714285714285714,0.7142857142857143,0.007007007007007007,0
1.0,0.7,0.005005005005005005,0
0.8,0.5,0.005005005005005005,0
1.0,0.4,0.005005005005005005,1
0.5714285714285714,0.6666666666666666,0.007007007007007007,0
0.6,0.4,0.005005005005005005,1
0.6,0.1,0.005005005005005005,0
0.5714285714285714,0.8095238095238095,0.007007007007007007,0
0.6666666666666666,0.6666666666666666,0.006006006006006006,1
0.8571428571428571,0.3333333333333333,0.007007007007007007,0
0.6666666666666666,0.8666666666666667,0.006006006006006006,0
0.2727272727272727,0.9272727272727272,0.011011011011011011,1
0.8,0.4,0.005005005005005005,0
0.8333333333333334,0.6666666666666666,0.006006006006006006,1
0.6,0.7,0.005005005005005005,1
0.5409836065573771,0.805464480874317,0.06106106106106106,1
0.7941176470588235,0.8128342245989305,0.03403403403403403,1
0.7083333333333334,0.6884057971014492,0.024024024024024024,1
0.7,0.6222222222222222,0.01001001001001001,1
0.42857142857142855,0.7252747252747253,0.014014014014014014,0
0.8235294117647058,0.7941176470588235,0.017017017017017015,1
0.7272727272727273,0.6727272727272727,0.011011011011011011,1
0.9,0.8,0.01001001001001001,1
0.8571428571428571,0.6190476190476191,0.007007007007007007,1
0.5384615384615384,0.8076923076923077,0.013013013013013013,0
0.5,0.6785714285714286,0.008008008008008008,1
1.0,0.6,0.006006006006006006,0
0.5,0.4,0.006006006006006006,1
0.8333333333333334,0.6666666666666666,0.006006006006006006,1
0.5,0.6071428571428571,0.008008008008008008,0
0.6,0.6,0.005005005005005005,0
0.8333333333333334,0.5333333333333333,0.006006006006006006,1
0.4,0.6,0.005005005005005005,1
0.8,0.7,0.005005005005005005,0
0.8,0.5,0.005005005005005005,0
0.8333333333333334,0.8,0.006006006006006006,0
0.8,0.5,0.005005005005005005,0
0.2,0.4,0.005005005005005005,0
0.8,0.6,0.005005005005005005,0
0.8,0.8,0.005005005005005005,1
0.6,0.7,0.005005005005005005,0
0.6363636363636364,0.509090909090909,0.011011011011011011,0
0.5384615384615384,0.7948717948717948,0.013013013013013013,1
0.7,0.7111111111111111,0.01001001001001001,0
0.875,0.6785714285714286,0.008008008008008008,0
0.7272727272727273,0.8909090909090909,0.011011011011011011,1
1.0,0.1,0.005005005005005005,1
0.7142857142857143,0.7619047619047619,0.007007007007007007,0
0.6666666666666666,0.7333333333333333,0.006006006006006006,0
0.6666666666666666,0.5333333333333333,0.006006006006006006,0
1.0,0.4,0.005005005005005005,0
0.4,0.1,0.005005005005005005,0
0.8,0.6,0.005005005005005005,0
0.7142857142857143,0.47619047619047616,0.007007007007007007,0
0.6428571428571429,0.8571428571428571,0.014014014014014014,0
0.5714285714285714,0.5238095238095238,0.007007007007007007,0
0.9,0.8888888888888888,0.01001001001001001,0
0.8888888888888888,0.6666666666666666,0.009009009009009009,1
1.0,0.1,0.005005005005005005,0
0.4,0.5,0.005005005005005005,0
1.0,0.5,0.005005005005005005,0
0.6,0.9,0.005005005005005005,0
0.7407407407407407,0.7407407407407407,0.02702702702702703,1
0.6842105263157895,0.6374269005847953,0.01901901901901902,1
0.5,0.7582417582417582,0.014014014014014014,1
0.7777777777777778,0.7720797720797721,0.02702702702702703,1
0.7272727272727273,0.45454545454545453,0.011011011011011011,1
0.5714285714285714,0.7802197802197802,0.014014014014014014,0
0.7,0.8137931034482758,0.03003003003003003,1
0.7692307692307693,0.6538461538461539,0.013013013013013013,1
0.6153846153846154,0.8205128205128205,0.013013013013013013,0
0.875,0.5,0.008008008008008008,0
0.625,0.6428571428571429,0.008008008008008008,1
0.4444444444444444,0.8055555555555556,0.009009009009009009,0
0.75,0.7121212121212122,0.012012012012012012,0
0.8333333333333334,0.26666666666666666,0.006006006006006006,0
0.42857142857142855,0.5714285714285714,0.007007007007007007,0
0.7272727272727273,0.8727272727272727,0.011011011011011011,1
0.8333333333333334,0.7333333333333333,0.006006006006006006,0
0.42857142857142855,0.5238095238095238,0.007007007007007007,1
0.6,0.7,0.005005005005005005,0
0.8333333333333334,0.6666666666666666,0.006006006006006006,1
0.6,0.6,0.005005005005005005,0
0.875,0.5916666666666667,0.016016016016016016,1
0.7222222222222222,0.7908496732026143,0.018018018018018018,0
0.6666666666666666,0.7450980392156863,0.018018018018018018,1
0.48,0.7666666666666667,0.025025025025025023,1
0.6875,0.775,0.016016016016016016,1
0.6,0.4444444444444444,0.01001001001001001,1
0.9166666666666666,0.7424242424242424,0.012012012012012012,0
0.5652173913043478,0.8142292490118577,0.023023023023023025,1
0.875,0.6785714285714286,0.008008008008008008,0
0.5833333333333334,0.7575757575757576,0.012012012012012012,0
0.7142857142857143,0.7692307692307693,0.014014014014014014,0
0.6,0.5777777777777777,0.01001001001001001,0
1.0,0.5238095238095238,0.007007007007007007,1
0.7142857142857143,0.6666666666666666,0.007007007007007007,0
0.8571428571428571,0.47619047619047616,0.007007007007007007,0
0.8333333333333334,0.5333333333333333,0.006006006006006006,0
0.5,0.6785714285714286,0.008008008008008008,0
0.5,0.6,0.006006006006006006,0
0.6666666666666666,0.5333333333333333,0.006006006006006006,1
0.6666666666666666,0.5333333333333333,0.006006006006006006,1
0.6666666666666666,0.8,0.006006006006006006,1
0.6,0.6,0.005005005005005005,0
0.4444444444444444,0.8055555555555556,0.009009009009009009,0
0.8,0.3,0.005005005005005005,0
0.8,0.2,0.005005005005005005,0
0.6,0.4,0.005005005005005005,0
0.6666666666666666,0.4666666666666667,0.006006006006006006,0
0.6,0.6,0.005005005005005005,0
0.6,0.4,0.005005005005005005,0
1.0,0.6,0.005005005005005005,0
0.6,0.4,0.005005005005005005,0
0.7894736842105263,0.6608187134502924,0.01901901901901902,1
0.6153846153846154,0.8070175438596491,0.03903903903903904,1
0.75,0.7121212121212122,0.012012012012012012,0
0.4166666666666667,0.7878787878787878,0.012012012012012012,0
0.7,0.6444444444444445,0.01001001001001001,1
0.5,0.5,0.008008008008008008,1
0.8,0.1,0.005005005005005005,0
0.8,0.5,0.005005005005005005,0
0.3333333333333333,0.6,0.006006006006006006,0
0.5555555555555556,0.6388888888888888,0.009009009009009009,1
0.7142857142857143,0.7142857142857143,0.007007007007007007,0
0.5714285714285714,0.7619047619047619,0.007007007007007007,0
0.3333333333333333,0.5333333333333333,0.006006006006006006,1
0.75,0.75,0.008008008008008008,1
0.5555555555555556,0.6944444444444444,0.009009009009009009,0
0.6666666666666666,0.6,0.006006006006006006,0
0.6666666666666666,0.6666666666666666,0.006006006006006006,1
0.5,0.6,0.006006006006006006,0
0.2,0.6,0.005005005005005005,0
0.2,0.6,0.005005005005005005,1
0.8,0.7,0.005005005005005005,0
0.6923076923076923,0.6025641025641025,0.013013013013013013,1
0.6666666666666666,0.6388888888888888,0.009009009009009009,1
0.625,0.5714285714285714,0.008008008008008008,0
