neighbors_probability,node_on_path,degree,infected
0.18181818181818182,0.8545454545454545,0.022044088176352703,1
0.4666666666666667,0.8666666666666667,0.03006012024048096,1
0.4444444444444444,0.9444444444444444,0.018036072144288574,1
0.2727272727272727,0.6909090909090909,0.022044088176352703,0
0.2222222222222222,0.8888888888888888,0.018036072144288574,0
0.1111111111111111,0.9166666666666666,0.018036072144288574,0
0.16666666666666666,0.9090909090909091,0.024048096192384766,0
0.15384615384615385,0.8205128205128205,0.026052104208416832,0
0.4166666666666667,0.8181818181818182,0.024048096192384766,0
0.125,0.75,0.01603206412825651,0
0.07692307692307693,0.8205128205128205,0.026052104208416832,0
0.3333333333333333,0.6666666666666666,0.018036072144288574,0
0.45454545454545453,0.8363636363636363,0.022044088176352703,0
0.125,0.6071428571428571,0.01603206412825651,0
0.4,0.7333333333333333,0.02004008016032064,1
0.5555555555555556,0.8055555555555556,0.018036072144288574,1
0.5,0.7777777777777778,0.02004008016032064,1
0.25,0.7727272727272727,0.024048096192384766,1
0.25,0.9285714285714286,0.01603206412825651,0
0.25,0.8484848484848485,0.024048096192384766,0
0.3076923076923077,0.8717948717948718,0.026052104208416832,0
0.2727272727272727,0.9090909090909091,0.022044088176352703,1
0.18181818181818182,0.8545454545454545,0.022044088176352703,0
0.2,0.8666666666666667,0.02004008016032064,1
0.0,0.75,0.018036072144288574,0
0.2857142857142857,0.7619047619047619,0.014028056112224447,0
0.18181818181818182,0.8181818181818182,0.022044088176352703,0
0.1,0.7555555555555555,0.02004008016032064,0
0.5,0.8,0.02004008016032064,0
0.1,0.9333333333333333,0.02004008016032064,0
0.5454545454545454,0.7636363636363637,0.022044088176352703,1
0.5,0.8888888888888888,0.02004008016032064,0
0.125,0.8571428571428571,0.01603206412825651,0
0.45454545454545453,0.7636363636363637,0.022044088176352703,0
0.45454545454545453,0.8181818181818182,0.022044088176352703,0
0.25,0.75,0.01603206412825651,0
0.5714285714285714,0.7142857142857143,0.014028056112224447,0
