neighbors_probability,node_on_path,degree,infected
0.8369565217391305,0.9725274725274725,0.0920920920920921,1
0.7142857142857143,0.7142857142857143,0.014014014014014014,1
0.6666666666666666,0.8761904761904762,0.015015015015015015,1
0.5833333333333334,0.7727272727272727,0.012012012012012012,1
0.6666666666666666,0.8181818181818182,0.012012012012012012,1
0.8,0.7555555555555555,0.01001001001001001,1
0.4444444444444444,0.5833333333333334,0.009009009009009009,1
0.5714285714285714,0.5714285714285714,0.007007007007007007,1
0.625,0.6785714285714286,0.008008008008008008,1
0.7777777777777778,0.7222222222222222,0.009009009009009009,1
0.8,0.4,0.005005005005005005,1
0.8,0.5,0.005005005005005005,1
0.625,0.7857142857142857,0.008008008008008008,1
0.6,0.7777777777777778,0.01001001001001001,1
0.4,0.4,0.005005005005005005,0
0.8,0.2,0.005005005005005005,0
0.7777777777777778,0.8954248366013072,0.018018018018018018,1
0.6666666666666666,0.8666666666666667,0.006006006006006006,0
0.75,0.9285714285714286,0.008008008008008008,0
0.6666666666666666,0.6666666666666666,0.006006006006006006,0
0.6,0.7,0.005005005005005005,0
0.7058823529411765,0.8128342245989305,0.03403403403403403,1
0.8666666666666667,0.6285714285714286,0.015015015015015015,1
0.8,0.6222222222222222,0.01001001001001001,1
0.6428571428571429,0.7032967032967034,0.014014014014014014,1
0.9,0.5777777777777777,0.01001001001001001,1
0.7058823529411765,0.7426470588235294,0.017017017017017015,1
0.75,0.6785714285714286,0.008008008008008008,1
0.7,0.6888888888888889,0.01001001001001001,1
0.8,0.819047619047619,0.015015015015015015,1
0.6666666666666666,0.7878787878787878,0.012012012012012012,1
0.6666666666666666,0.6,0.006006006006006006,1
1.0,0.7333333333333333,0.006006006006006006,1
0.9,0.7333333333333333,0.01001001001001001,0
0.6,0.6,0.005005005005005005,1
0.8333333333333334,0.5333333333333333,0.006006006006006006,0
0.8,0.7,0.005005005005005005,1
0.6,0.7,0.005005005005005005,0
0.8,0.6,0.005005005005005005,1
0.6666666666666666,0.7333333333333333,0.006006006006006006,1
0.7692307692307693,0.7564102564102564,0.013013013013013013,1
0.8333333333333334,0.5303030303030303,0.012012012012012012,1
1.0,0.1,0.005005005005005005,1
0.9230769230769231,0.8717948717948718,0.013013013013013013,1
1.0,0.6666666666666666,0.006006006006006006,0
1.0,0.6,0.005005005005005005,1
0.8333333333333334,0.6666666666666666,0.006006006006006006,1
0.6,0.5,0.005005005005005005,0
0.7142857142857143,0.7582417582417582,0.014014014014014014,1
0.8148148148148148,0.7720797720797721,0.02702702702702703,1
0.7857142857142857,0.7802197802197802,0.014014014014014014,1
0.7,0.8137931034482758,0.03003003003003003,1
0.8571428571428571,0.7252747252747253,0.014014014014014014,1
1.0,0.6538461538461539,0.013013013013013013,1
0.7777777777777778,0.8055555555555556,0.009009009009009009,1
0.875,0.7142857142857143,0.008008008008008008,0
1.0,0.5333333333333333,0.006006006006006006,1
0.7142857142857143,0.5714285714285714,0.007007007007007007,1
1.0,0.7333333333333333,0.006006006006006006,1
0.8,0.7,0.005005005005005005,1
0.6,0.3,0.005005005005005005,0
0.8,0.6,0.005005005005005005,1
1.0,0.6,0.005005005005005005,0
0.75,0.5916666666666667,0.016016016016016016,1
0.5625,0.7333333333333333,0.016016016016016016,1
0.5714285714285714,0.7802197802197802,0.014014014014014014,1
0.9166666666666666,0.696969696969697,0.012012012012012012,0
0.7857142857142857,0.7692307692307693,0.014014014014014014,1
0.9090909090909091,0.6909090909090909,0.011011011011011011,1
0.625,0.7142857142857143,0.008008008008008008,1
0.5,0.8,0.006006006006006006,1
0.7142857142857143,0.5714285714285714,0.007007007007007007,0
1.0,0.5333333333333333,0.006006006006006006,1
