neighbors_probability,node_on_path,degree,infected
0.8478260869565217,0.9725274725274725,0.0920920920920921,1
0.8588235294117647,0.9624649859943978,0.08508508508508508,1
0.7837837837837838,0.8018018018018018,0.037037037037037035,1
0.7142857142857143,0.42857142857142855,0.007007007007007007,0
0.6666666666666666,0.6666666666666666,0.009009009009009009,0
0.6666666666666666,0.6666666666666666,0.006006006006006006,0
0.75,0.803030303030303,0.012012012012012012,0
0.5,0.6785714285714286,0.008008008008008008,0
0.6,0.4,0.005005005005005005,0
0.8,0.2,0.005005005005005005,0
0.6,0.5,0.005005005005005005,0
0.6,0.4,0.005005005005005005,1
0.8,0.2,0.005005005005005005,0
0.7142857142857143,0.7142857142857143,0.007007007007007007,0
0.6,0.3,0.005005005005005005,0
0.8571428571428571,0.8095238095238095,0.007007007007007007,1
1.0,0.4,0.005005005005005005,1
0.5,0.6666666666666666,0.006006006006006006,1
1.0,0.9,0.005005005005005005,0
0.6428571428571429,0.7252747252747253,0.014014014014014014,1
0.8666666666666667,0.819047619047619,0.015015015015015015,1
0.6666666666666666,0.6,0.006006006006006006,1
0.625,0.4642857142857143,0.008008008008008008,0
0.5555555555555556,0.75,0.009009009009009009,0
0.8333333333333334,0.6666666666666666,0.006006006006006006,1
0.5,0.6666666666666666,0.006006006006006006,0
0.6,0.6,0.005005005005005005,0
0.8,0.5,0.005005005005005005,0
0.6,0.6,0.005005005005005005,0
1.0,0.5,0.008008008008008008,1
0.8,0.7111111111111111,0.01001001001001001,0
0.7272727272727273,0.8909090909090909,0.011011011011011011,1
0.875,0.7142857142857143,0.008008008008008008,1
1.0,0.6666666666666666,0.006006006006006006,0
0.7142857142857143,0.7619047619047619,0.007007007007007007,0
0.5714285714285714,0.38095238095238093,0.007007007007007007,0
0.8333333333333334,0.5333333333333333,0.006006006006006006,0
0.875,0.6785714285714286,0.008008008008008008,1
0.8928571428571429,0.7962962962962963,0.028028028028028028,1
0.8,0.9,0.005005005005005005,1
0.8148148148148148,0.7407407407407407,0.02702702702702703,1
0.8181818181818182,0.8333333333333334,0.03303303303303303,1
0.85,0.8052631578947368,0.02002002002002002,1
0.9230769230769231,0.8205128205128205,0.013013013013013013,0
0.5,0.26666666666666666,0.006006006006006006,0
1.0,0.5714285714285714,0.007007007007007007,0
0.8333333333333334,0.4666666666666667,0.006006006006006006,0
1.0,0.7,0.005005005005005005,0
0.5,0.8,0.006006006006006006,0
0.8125,0.5916666666666667,0.016016016016016016,1
0.8333333333333334,0.7908496732026143,0.018018018018018018,1
0.7857142857142857,0.6043956043956044,0.014014014014014014,1
0.75,0.696969696969697,0.012012012012012012,1
