method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
leiden,1.0,0.9488681370349369,0.3191613767041629,0.36292929292929293,0.3396411003241791,68,10043,113,459,"[0, 1, 2, 1, 2, 1, 3, 3, 7, 11, 8, 10, 9, 10, 0, 684, 647, 613, 539, 792, 751, 709, 667, 781, 744, 695, 657, 618, 575, 571, 10, 11, 8, 9, 12, 10, 9, 10, 4, 3, 6, 2, 3, 3, 13, 2, 0, 0, 0, 7, 8, 6, 4, 86, 74, 77, 71, 63, 59, 2]"
eigenvector,1.0,0.9476236640180689,0.41127398719777414,0.3435129899913182,0.3743518669972097,79,10018,138,448,"[1, 1, 0, 2, 1, 5, 4, 2, 5, 10, 6, 9, 11, 10, 12, 687, 647, 611, 579, 534, 794, 746, 702, 664, 778, 743, 694, 653, 613, 573, 7, 11, 10, 5, 14, 10, 15, 16, 13, 7, 4, 7, 6, 8, 5, 1, 0, 2, 0, 0, 4, 5, 7, 2, 83, 79, 76, 70, 62, 57]"
louvain,1.0,0.9469938020637028,0.1770299213481386,0.3379203802733215,0.2323409391288962,64,10031,125,463,"[1, 0, 0, 4, 3, 3, 3, 10, 9, 8, 10, 6, 7, 0, 0, 684, 647, 608, 797, 749, 708, 669, 784, 739, 697, 656, 612, 574, 572, 535, 10, 11, 13, 7, 12, 10, 8, 1, 8, 4, 3, 9, 4, 12, 13, 1, 1, 2, 5, 6, 6, 4, 83, 76, 77, 71, 66, 62, 2, 1]"
greedy_modularity,1.0,0.9456019635561368,0.14695147537656864,0.2538180338180338,0.18613658819353218,43,10033,123,484,"[0, 0, 1, 3, 2, 3, 3, 5, 6, 5, 5, 5, 5, 0, 0, 684, 647, 611, 797, 749, 710, 669, 781, 741, 695, 652, 614, 570, 575, 538, 10, 11, 10, 7, 12, 8, 8, 4, 6, 6, 7, 7, 8, 9, 10, 2, 1, 1, 6, 7, 6, 4, 88, 79, 80, 76, 67, 64, 2, 1]"
label_propagation,1.0,0.9567789589793204,0.19735317234784414,0.75,0.31248088586446576,12,10788,3,522,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 694, 657, 621, 548, 804, 761, 718, 677, 635, 784, 746, 701, 659, 621, 578, 584, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 8, 8, 8, 6, 6, 93, 85, 84, 80, 72, 68, 1]"
infomap,1.0,0.8906794360357729,0.11990722322208541,0.17491145196902583,0.1422782766509181,41,9471,685,486,"[1, 0, 1, 1, 1, 1, 0, 0, 9, 7, 4, 7, 9, 0, 0, 694, 599, 568, 804, 701, 656, 612, 784, 690, 649, 599, 567, 523, 531, 494, 0, 59, 53, 0, 60, 62, 65, 1, 57, 52, 60, 54, 55, 53, 54, 1, 1, 1, 8, 8, 8, 7, 93, 76, 78, 77, 65, 60, 2, 1]"
surprise_communities,1.0,0.7733777425059726,0.045559054227893435,0.021591532992071026,0.029298025919769006,47,8191,1965,480,"[0, 0, 0, 0, 0, 1, 0, 8, 10, 5, 9, 7, 7, 0, 0, 571, 525, 517, 659, 621, 591, 541, 615, 601, 562, 532, 493, 456, 471, 436, 123, 133, 104, 145, 140, 127, 136, 170, 146, 139, 127, 128, 122, 113, 112, 2, 1, 2, 9, 9, 8, 7, 85, 75, 80, 72, 65, 62, 2, 1]"
walktrap,1.0,0.8473773646391385,0.17608553639106675,0.018964016922617337,0.03424041773198018,20,9013,1143,507,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 3, 1, 616, 545, 550, 474, 740, 699, 628, 600, 675, 686, 620, 586, 542, 535, 517, 78, 113, 71, 74, 64, 62, 90, 77, 110, 61, 81, 73, 79, 43, 67, 2, 1, 1, 0, 8, 8, 8, 6, 91, 84, 83, 78, 70, 66, 1]"
df_node_similarity,1.0,0.9516629831871203,0.3229820134727137,0.5619444444444444,0.41019894139827606,35,10101,55,492,"[1, 0, 1, 1, 2, 2, 1, 1, 3, 4, 3, 3, 6, 6, 1, 692, 652, 619, 543, 800, 757, 713, 672, 780, 746, 699, 656, 618, 572, 582, 2, 6, 2, 5, 4, 4, 5, 5, 5, 1, 2, 3, 3, 6, 2, 1, 1, 1, 0, 7, 7, 8, 6, 90, 81, 82, 78, 66, 63, 1]"
