method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
louvain,0.05,0.8216755648128199,0.7268518518518517,0.5592592592592592,0.6321360957790043,32,165,29,11,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 4, 3, 3, 3, 3, 2, 2, 1, 13, 12, 13, 11, 12, 10, 7, 5, 6, 4, 12, 11, 10, 10, 9, 9, 5, 6, 3, 3, 1, 3, 2, 2, 0, 1, 0, 0, 2, 3, 3, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 0, 0, 0, 0, 1, 0, 1, 1]"
greedy_modularity,0.05,0.8036368678525543,0.7083333333333333,0.5231481481481483,0.6018170426065164,31,164,30,12,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 4, 2, 3, 3, 3, 2, 2, 1, 14, 12, 13, 11, 12, 10, 7, 5, 3, 4, 12, 11, 12, 10, 8, 9, 5, 6, 2, 3, 1, 3, 2, 2, 0, 1, 3, 0, 2, 3, 1, 2, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 0, 1, 0, 0, 1, 0, 1, 1]"
label_propagation,0.05,0.7618040093530289,0.8287037037037037,0.4563492063492063,0.58858008806542,37,148,46,6,"[2, 2, 2, 1, 0, 1, 2, 2, 1, 1, 4, 3, 3, 3, 3, 2, 3, 2, 15, 12, 9, 13, 13, 9, 5, 4, 3, 4, 10, 10, 10, 10, 7, 7, 3, 4, 1, 3, 5, 1, 1, 3, 2, 2, 3, 0, 4, 4, 3, 2, 3, 4, 2, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0]"
infomap,0.05,0.8043288682994567,0.8472222222222222,0.530026455026455,0.6520974730012379,38,154,40,5,"[2, 2, 2, 1, 0, 1, 2, 3, 1, 1, 4, 3, 3, 3, 3, 2, 3, 2, 14, 12, 9, 11, 12, 10, 7, 4, 6, 4, 11, 11, 10, 10, 8, 8, 3, 4, 2, 3, 5, 3, 2, 2, 0, 2, 0, 0, 3, 3, 3, 2, 2, 3, 2, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0]"
surprise_communities,0.05,0.8159243398213989,0.4444444444444444,0.3814814814814814,0.41056302939711004,21,178,16,22,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 4, 3, 3, 3, 2, 1, 0, 0, 15, 14, 13, 14, 12, 10, 7, 6, 6, 4, 14, 12, 10, 10, 10, 9, 5, 7, 1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 2, 3, 2, 0, 2, 0, 0, 1, 1, 1, 1, 0, 0, 3, 3, 1, 3, 0, 0, 0, 0, 2, 1, 3, 2]"
walktrap,0.05,0.8400373183461419,0.736111111111111,0.5981481481481482,0.6599969157221065,33,168,26,10,"[2, 2, 2, 1, 0, 1, 1, 2, 1, 1, 4, 3, 3, 3, 3, 2, 2, 0, 14, 12, 12, 13, 12, 9, 7, 6, 6, 4, 12, 12, 10, 10, 9, 9, 5, 6, 2, 3, 2, 1, 2, 3, 0, 0, 0, 0, 2, 2, 3, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 0, 0, 0, 0, 1, 0, 1, 2]"
df_node_similarity,0.05,0.7835929457252988,0.7777777777777778,0.5792989417989418,0.6640241293976855,31,158,36,12,"[2, 2, 2, 1, 0, 1, 0, 1, 1, 1, 4, 3, 3, 3, 3, 2, 1, 1, 14, 12, 12, 11, 12, 9, 6, 5, 6, 4, 11, 10, 10, 10, 8, 8, 4, 6, 2, 3, 2, 3, 2, 3, 1, 1, 0, 0, 3, 4, 3, 2, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 2, 0, 0, 0, 0, 1, 0, 2, 1]"
leiden,0.1,0.8352058843480413,0.7083333333333333,0.587962962962963,0.6425595238095237,31,170,24,12,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 4, 3, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 6, 4, 12, 11, 12, 11, 9, 9, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 0, 0, 2, 3, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1]"
eigenvector,0.1,0.883203951096108,0.7453703703703703,0.7324074074074073,0.738832033788174,33,177,17,10,"[2, 2, 2, 1, 0, 1, 1, 2, 1, 2, 4, 2, 2, 3, 3, 2, 2, 1, 15, 14, 14, 10, 12, 11, 7, 6, 6, 4, 12, 11, 12, 11, 10, 10, 5, 7, 1, 1, 0, 4, 2, 1, 0, 0, 0, 0, 2, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1]"
louvain,0.1,0.8413787238542141,0.7083333333333333,0.6064814814814815,0.6534624413145539,31,172,22,12,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 4, 3, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 6, 4, 14, 11, 12, 11, 9, 9, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 0, 0, 0, 3, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1]"
