method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
leiden,1.0,0.9044051480118903,0.4024060456112919,0.33245514589395003,0.36410130824374953,407,80833,968,3582,"[8, 1, 1, 1, 1, 1, 2, 0, 1, 2, 6, 9, 4, 3, 4, 1, 1, 2, 2, 1, 1, 6, 7, 5, 6, 10, 13, 11, 12, 10, 13, 2, 0, 1, 1, 1, 2, 2, 4, 3, 4, 3, 1, 11, 10, 9, 9, 9, 8, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 5, 7, 4, 6, 3, 11, 4, 4, 11, 11, 10, 2, 11, 7, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 2, 2, 0, 1, 1, 3, 11, 8, 1, 1, 1, 0, 1, 1, 2, 2, 2, 3, 3, 1, 0, 2, 1, 2, 0, 1, 2612, 135, 128, 111, 552, 523, 493, 461, 405, 756, 718, 682, 644, 593, 560, 685, 647, 613, 574, 539, 500, 797, 757, 712, 670, 784, 747, 699, 659, 619, 578, 359, 340, 320, 301, 282, 263, 376, 356, 337, 316, 296, 275, 384, 366, 345, 321, 304, 285, 15, 14, 13, 12, 12, 10, 7, 5, 6, 4, 13, 13, 12, 12, 10, 10, 5, 6, 2992, 2806, 2919, 3557, 2732, 2894, 3103, 3469, 2392, 3048, 2706, 3283, 3226, 3368, 74, 72, 66, 64, 57, 52, 58, 54, 48, 50, 43, 40, 77, 72, 67, 61, 58, 54, 2550, 2536, 3185, 76, 67, 63, 56, 117, 375, 357, 330, 309, 296, 273, 72, 54, 140, 129, 122, 109, 97, 16, 12, 11, 10, 18, 17, 16, 19, 15, 21, 15, 14, 18, 19, 16, 9, 11, 8, 10, 9, 12, 7, 4, 6, 7, 1, 0, 2, 0, 2, 0, 9, 10, 9, 9, 8, 8, 7, 7, 6, 6, 6, 10, 0, 0, 2, 2, 3, 3, 1, 1, 1, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 16, 13, 12, 13, 18, 5, 12, 13, 6, 10, 10, 17, 11, 16, 8, 7, 7, 5, 7, 9, 10, 9, 12, 6, 8, 10, 5, 5, 5, 7, 5, 7, 16, 10, 10, 7, 7, 8, 9, 9, 13, 12, 14, 14, 12, 12, 7, 7, 8, 11, 10, 10, 13, 23, 0, 0, 0, 9, 8, 8, 8, 6, 93, 87, 75, 68, 73, 62, 1, 0, 0, 0, 0, 0, 3, 2, 4, 1, 83, 72, 74, 69, 62, 56, 0, 1, 1, 1, 1, 0, 3, 1, 1, 1, 1, 0, 38, 34, 31, 32, 26, 23, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 2, 1, 1, 1, 2, 0, 1, 1, 26, 23, 1, 33, 0, 327, 1, 1, 257, 359, 321, 1, 370, 28, 2, 1, 2, 1, 1, 0, 5, 6, 5, 4, 5, 2, 10, 10, 10, 11, 10, 7, 0, 299, 26, 1, 1, 0, 2, 2, 46, 41, 43, 41, 32, 32, 1, 2, 3, 4, 3, 2, 2]"
eigenvector,1.0,0.9160540877978661,0.42111015790492573,0.35424724698075066,0.3847957423852675,393,70859,873,2353,"[8, 1, 1, 1, 3, 4, 0, 1, 7, 8, 4, 5, 6, 7, 2, 1, 0, 2, 1, 1, 6, 5, 4, 6, 7, 12, 6, 11, 13, 14, 16, 2, 1, 1, 2, 2, 2, 5, 3, 4, 1, 1, 6, 9, 13, 13, 9, 1, 10, 2, 2, 2, 1, 0, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 6, 8, 4, 4, 3, 4, 4, 14, 2, 12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 1, 1, 3, 8, 1, 0, 1, 1, 0, 3, 2, 3, 3, 1, 2, 1, 0, 3, 3, 1, 0, 2, 2617, 127, 107, 554, 526, 496, 468, 410, 760, 725, 682, 652, 601, 568, 688, 647, 611, 579, 534, 500, 794, 748, 706, 667, 631, 783, 744, 698, 658, 619, 577, 360, 342, 323, 303, 281, 373, 356, 337, 317, 288, 273, 384, 364, 346, 323, 303, 263, 283, 16, 15, 14, 13, 12, 11, 7, 6, 6, 4, 12, 13, 12, 12, 10, 10, 5, 7, 2992, 2812, 2915, 3564, 2730, 3103, 3466, 3048, 3274, 3222, 3368, 75, 72, 66, 63, 57, 52, 60, 56, 55, 50, 42, 44, 74, 72, 65, 63, 59, 55, 2544, 3185, 78, 69, 58, 57, 116, 376, 360, 338, 314, 299, 274, 73, 60, 140, 133, 122, 108, 100, 11, 12, 14, 16, 14, 13, 12, 10, 17, 8, 14, 10, 11, 8, 6, 11, 10, 5, 14, 12, 10, 13, 12, 10, 4, 2, 3, 3, 1, 2, 1, 8, 8, 6, 7, 9, 10, 7, 6, 5, 14, 12, 0, 2, 1, 0, 4, 9, 5, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 16, 7, 16, 6, 20, 12, 16, 10, 26, 15, 16, 7, 7, 7, 6, 7, 9, 8, 7, 5, 6, 9, 6, 8, 5, 7, 5, 4, 6, 22, 10, 5, 5, 7, 5, 10, 12, 9, 6, 9, 9, 11, 6, 11, 8, 7, 10, 11, 10, 23, 0, 0, 9, 6, 6, 8, 6, 88, 85, 80, 67, 70, 59, 0, 0, 2, 0, 0, 0, 3, 4, 5, 1, 0, 81, 79, 74, 68, 58, 53, 0, 0, 1, 0, 0, 3, 0, 1, 1, 3, 0, 43, 35, 27, 28, 26, 0, 21, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 2, 1, 1, 1, 2, 0, 1, 1, 25, 22, 1, 35, 0, 1, 1, 356, 1, 369, 28, 2, 1, 2, 2, 2, 1, 5, 6, 4, 5, 5, 3, 11, 11, 10, 9, 10, 7, 0, 26, 1, 2, 1, 0, 3, 44, 41, 42, 40, 34, 33, 1, 1, 2, 2, 4, 2, 1]"
louvain,1.0,0.9053543553390894,0.40625227352359194,0.34075308659761394,0.37063111867898973,404,80700,954,3584,"[8, 1, 1, 1, 2, 2, 0, 0, 6, 3, 5, 4, 5, 3, 1, 1, 2, 2, 1, 1, 4, 6, 6, 5, 10, 14, 12, 10, 12, 10, 2, 1, 1, 2, 1, 2, 3, 3, 3, 4, 3, 1, 11, 10, 9, 9, 8, 9, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 5, 7, 4, 6, 3, 11, 4, 4, 11, 11, 10, 2, 11, 7, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 1, 3, 11, 8, 0, 1, 1, 1, 1, 3, 2, 2, 2, 1, 1, 1, 0, 2, 2, 2, 0, 1, 2614, 130, 111, 552, 523, 493, 462, 397, 760, 714, 679, 644, 598, 559, 684, 648, 610, 573, 536, 503, 797, 754, 712, 671, 784, 746, 701, 656, 618, 577, 359, 340, 320, 302, 280, 265, 375, 357, 337, 317, 295, 274, 382, 365, 344, 323, 306, 285, 15, 14, 13, 12, 12, 10, 7, 5, 6, 4, 14, 13, 12, 12, 10, 10, 5, 6, 2992, 2811, 2918, 3557, 2734, 2894, 3104, 3468, 2392, 3048, 2706, 3283, 3232, 3368, 74, 73, 66, 62, 58, 52, 58, 52, 48, 50, 43, 40, 77, 72, 67, 64, 59, 53, 2549, 2536, 3185, 75, 67, 62, 58, 115, 376, 356, 330, 311, 292, 272, 74, 54, 139, 131, 123, 110, 98, 14, 9, 10, 18, 17, 16, 18, 23, 17, 19, 17, 18, 14, 17, 10, 10, 11, 11, 12, 9, 7, 7, 6, 6, 1, 1, 0, 3, 3, 1, 9, 10, 9, 8, 10, 6, 8, 6, 6, 5, 7, 11, 2, 1, 3, 0, 1, 3, 1, 1, 1, 2, 2, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 16, 8, 13, 13, 16, 5, 11, 14, 6, 10, 10, 17, 5, 16, 8, 6, 7, 7, 6, 9, 10, 11, 12, 6, 8, 10, 5, 5, 5, 4, 4, 8, 17, 10, 10, 8, 7, 9, 7, 11, 12, 13, 14, 12, 16, 13, 5, 7, 9, 9, 9, 9, 12, 23, 0, 0, 9, 7, 8, 8, 7, 89, 90, 79, 68, 71, 63, 1, 0, 0, 0, 0, 0, 5, 3, 3, 2, 83, 71, 73, 71, 60, 59, 0, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 38, 34, 31, 32, 27, 22, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 2, 1, 1, 1, 2, 0, 1, 1, 26, 23, 1, 33, 0, 327, 1, 1, 257, 359, 321, 1, 370, 28, 2, 1, 2, 2, 1, 0, 5, 6, 5, 4, 5, 2, 10, 10, 10, 9, 8, 7, 0, 299, 26, 2, 1, 0, 1, 2, 44, 41, 43, 41, 34, 34, 1, 2, 3, 3, 3, 2, 2]"
greedy_modularity,1.0,0.9062300225982164,0.34289286217910453,0.3004842132931606,0.32029083989384377,303,80861,819,3685,"[8, 1, 1, 1, 1, 0, 0, 0, 3, 4, 6, 4, 4, 2, 0, 1, 1, 2, 1, 1, 3, 4, 4, 4, 6, 6, 8, 7, 5, 7, 2, 0, 2, 2, 2, 2, 2, 3, 2, 3, 4, 1, 5, 6, 7, 6, 5, 7, 2, 2, 2, 1, 0, 1, 1, 0, 0, 1, 2, 2, 2, 2, 3, 2, 2, 1, 5, 6, 4, 5, 3, 8, 4, 4, 7, 8, 6, 2, 8, 7, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 3, 8, 8, 1, 1, 0, 0, 0, 3, 2, 3, 1, 3, 0, 0, 0, 1, 1, 1, 0, 0, 2618, 134, 128, 557, 526, 493, 466, 400, 769, 725, 690, 653, 604, 562, 684, 649, 611, 575, 536, 499, 797, 753, 710, 669, 782, 742, 699, 655, 616, 573, 361, 340, 322, 302, 282, 263, 377, 358, 334, 315, 297, 276, 383, 363, 345, 318, 303, 286, 15, 14, 13, 12, 12, 10, 7, 5, 5, 4, 13, 13, 13, 12, 10, 10, 5, 6, 2999, 2810, 2922, 3561, 2736, 2895, 3105, 3474, 2389, 3046, 2706, 3288, 3223, 3376, 77, 73, 68, 62, 57, 55, 61, 58, 54, 51, 47, 42, 78, 73, 66, 63, 57, 57, 2554, 2539, 3191, 77, 68, 57, 116, 379, 364, 336, 314, 296, 275, 70, 64, 53, 138, 130, 124, 111, 97, 10, 13, 11, 13, 14, 16, 14, 20, 8, 8, 6, 9, 8, 14, 10, 9, 10, 9, 12, 13, 7, 8, 8, 8, 3, 5, 2, 4, 5, 5, 7, 10, 7, 8, 8, 8, 6, 5, 9, 7, 5, 9, 1, 3, 2, 5, 4, 2, 1, 1, 1, 2, 2, 2, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 9, 9, 9, 9, 14, 4, 10, 8, 9, 12, 10, 12, 14, 8, 5, 6, 5, 7, 7, 6, 7, 5, 6, 5, 4, 8, 4, 4, 6, 5, 6, 4, 12, 7, 4, 6, 6, 8, 10, 9, 5, 8, 9, 12, 10, 9, 7, 8, 10, 10, 8, 8, 13, 23, 0, 0, 9, 8, 10, 8, 7, 92, 89, 78, 68, 72, 64, 2, 0, 1, 0, 0, 0, 6, 5, 5, 3, 87, 79, 77, 74, 67, 62, 0, 1, 0, 0, 0, 0, 3, 2, 2, 2, 0, 0, 44, 38, 33, 35, 30, 24, 0, 0, 0, 0, 0, 0, 2, 3, 2, 2, 2, 1, 1, 1, 1, 0, 1, 1, 26, 24, 1, 34, 0, 330, 1, 1, 261, 362, 325, 1, 373, 28, 2, 1, 1, 2, 2, 0, 5, 6, 5, 5, 5, 3, 11, 11, 11, 11, 10, 7, 0, 302, 26, 1, 1, 2, 3, 47, 40, 43, 40, 34, 32, 2, 1, 2, 4, 4, 4, 2, 3]"
label_propagation,1.0,0.8929024506060692,0.31794200361244984,0.45225117499393847,0.3733859211109477,322,80594,1557,3671,"[8, 1, 3, 3, 2, 1, 3, 13, 12, 11, 14, 13, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 2, 2, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 2, 3, 1, 0, 0, 5, 9, 4, 7, 3, 10, 4, 4, 12, 11, 10, 2, 10, 9, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 3, 2, 0, 1, 3, 11, 8, 1, 1, 1, 0, 1, 2, 3, 5, 8, 4, 2, 1, 1, 3, 1, 3, 2, 1, 2591, 103, 534, 502, 466, 432, 367, 727, 679, 644, 605, 567, 530, 694, 658, 621, 548, 511, 804, 761, 718, 677, 635, 785, 747, 701, 659, 621, 578, 584, 368, 350, 329, 310, 290, 383, 363, 343, 322, 302, 285, 384, 366, 347, 323, 307, 288, 271, 16, 15, 14, 14, 13, 11, 6, 5, 5, 4, 14, 14, 13, 12, 10, 11, 4, 6, 2965, 2794, 2911, 3531, 2723, 2882, 3087, 3446, 2371, 3026, 2684, 3261, 3209, 3344, 75, 70, 67, 61, 57, 54, 61, 55, 51, 51, 40, 45, 74, 69, 68, 64, 57, 57, 2535, 2525, 3162, 73, 66, 60, 52, 103, 363, 339, 322, 300, 270, 254, 71, 53, 132, 119, 116, 104, 98, 37, 18, 36, 38, 43, 48, 53, 50, 54, 52, 57, 45, 46, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 43, 25, 20, 39, 27, 17, 28, 36, 27, 32, 32, 39, 28, 40, 7, 9, 6, 8, 7, 7, 7, 8, 9, 5, 11, 5, 8, 8, 4, 4, 6, 4, 31, 21, 33, 10, 8, 11, 13, 23, 25, 30, 22, 23, 38, 31, 8, 8, 16, 21, 16, 15, 12, 23, 0, 7, 6, 8, 7, 4, 82, 81, 73, 58, 63, 56, 1, 0, 1, 0, 0, 8, 8, 8, 6, 6, 92, 84, 84, 80, 71, 68, 1, 1, 0, 1, 1, 1, 4, 4, 3, 4, 3, 0, 48, 43, 39, 40, 33, 30, 1, 0, 0, 1, 0, 0, 0, 3, 3, 2, 2, 3, 2, 2, 1, 1, 1, 3, 2, 26, 21, 1, 32, 0, 328, 1, 1, 256, 359, 321, 1, 371, 26, 2, 1, 1, 2, 2, 0, 5, 5, 5, 4, 5, 2, 11, 11, 9, 9, 11, 7, 0, 299, 26, 1, 1, 0, 2, 2, 45, 40, 40, 35, 31, 33, 1, 1, 2, 4, 2, 0, 2]"
infomap,1.0,0.8835835226344396,0.3690077287278129,0.39415216201673,0.3811657185941817,410,79583,1959,3576,"[7, 1, 2, 3, 0, 0, 1, 9, 8, 4, 10, 7, 7, 1, 1, 1, 1, 1, 1, 7, 7, 7, 1, 25, 24, 19, 18, 27, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 10, 12, 12, 1, 9, 2, 2, 1, 1, 0, 1, 2, 3, 1, 1, 2, 2, 2, 2, 3, 2, 0, 0, 2, 5, 4, 4, 3, 2, 4, 4, 8, 2, 2, 2, 6, 7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 2, 1, 1, 3, 7, 6, 0, 1, 1, 0, 1, 6, 6, 5, 4, 3, 5, 1, 1, 2, 1, 1, 0, 2, 2624, 146, 524, 495, 454, 436, 374, 725, 683, 643, 609, 555, 519, 694, 600, 570, 496, 455, 804, 707, 660, 622, 785, 708, 656, 610, 580, 538, 532, 368, 350, 329, 283, 265, 383, 363, 343, 322, 278, 255, 384, 366, 328, 299, 287, 247, 266, 15, 14, 14, 12, 12, 10, 7, 6, 6, 4, 14, 13, 13, 12, 10, 11, 4, 6, 3008, 2817, 2930, 3568, 2745, 2899, 3114, 3481, 2396, 3058, 2716, 3295, 3237, 3379, 77, 71, 66, 57, 57, 52, 59, 56, 49, 50, 38, 42, 75, 68, 66, 61, 59, 54, 2562, 2544, 3195, 71, 64, 60, 49, 105, 363, 343, 317, 296, 278, 259, 67, 53, 131, 122, 112, 100, 89, 4, 1, 46, 45, 55, 44, 46, 52, 50, 53, 53, 57, 57, 0, 58, 51, 52, 57, 0, 54, 58, 55, 0, 39, 45, 49, 41, 40, 52, 0, 0, 0, 27, 25, 0, 0, 0, 0, 24, 30, 0, 0, 19, 24, 20, 25, 22, 1, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2, 1, 2, 5, 0, 1, 1, 2, 0, 0, 5, 0, 5, 5, 8, 7, 12, 7, 9, 9, 7, 11, 6, 13, 8, 7, 9, 6, 7, 4, 7, 4, 2, 0, 12, 10, 11, 16, 21, 25, 26, 27, 27, 30, 26, 12, 8, 17, 18, 20, 19, 21, 24, 0, 8, 6, 10, 8, 6, 86, 85, 80, 62, 69, 59, 1, 0, 1, 0, 0, 8, 2, 2, 0, 92, 60, 61, 62, 54, 42, 0, 1, 0, 1, 1, 1, 4, 4, 3, 4, 1, 0, 48, 43, 30, 29, 23, 0, 22, 0, 0, 1, 0, 0, 0, 1, 0, 1, 2, 2, 1, 1, 1, 1, 0, 3, 2, 29, 25, 1, 35, 0, 336, 1, 1, 260, 368, 329, 1, 375, 28, 1, 1, 1, 2, 2, 1, 5, 6, 5, 4, 5, 3, 11, 12, 10, 9, 10, 7, 0, 303, 28, 2, 1, 0, 2, 2, 41, 37, 40, 39, 32, 30, 1, 1, 3, 4, 4, 2, 1]"
surprise_communities,1.0,0.8185820902461021,0.3767477329748226,0.14192916583512813,0.20618420289809264,811,74941,7023,3181,"[11, 2, 1, 1, 1, 2, 1, 2, 1, 3, 20, 15, 11, 10, 15, 7, 1, 0, 0, 1, 6, 6, 3, 7, 44, 39, 34, 34, 34, 36, 0, 2, 2, 0, 1, 1, 2, 2, 1, 1, 3, 1, 3, 1, 19, 19, 14, 22, 23, 13, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 4, 2, 2, 2, 2, 1, 0, 0, 10, 10, 4, 11, 3, 28, 4, 4, 28, 30, 26, 2, 28, 12, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 3, 2, 0, 2, 3, 23, 12, 0, 0, 1, 0, 0, 7, 10, 7, 11, 10, 6, 1, 1, 3, 2, 2, 1, 0, 2519, 133, 114, 113, 97, 500, 469, 423, 402, 346, 714, 672, 623, 573, 526, 501, 566, 529, 491, 439, 637, 623, 582, 532, 629, 616, 574, 534, 516, 475, 457, 402, 281, 263, 247, 234, 223, 204, 304, 278, 262, 245, 235, 225, 322, 292, 288, 262, 251, 235, 15, 14, 13, 14, 12, 10, 7, 6, 6, 4, 14, 13, 13, 12, 10, 9, 5, 7, 2880, 2711, 2829, 3432, 2641, 2799, 2987, 3366, 2311, 2938, 2605, 3183, 3117, 3250, 74, 70, 65, 57, 55, 52, 55, 53, 49, 50, 43, 44, 77, 68, 65, 59, 56, 53, 2467, 2447, 3057, 64, 58, 58, 49, 93, 346, 323, 305, 276, 268, 241, 64, 48, 126, 116, 104, 93, 82, 109, 31, 33, 26, 24, 70, 71, 86, 78, 74, 63, 61, 73, 89, 86, 75, 128, 129, 130, 109, 167, 138, 136, 145, 156, 131, 127, 125, 105, 103, 127, 109, 87, 87, 82, 76, 67, 67, 79, 85, 81, 77, 67, 60, 62, 74, 59, 61, 56, 53, 1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 128, 108, 102, 138, 109, 100, 128, 116, 87, 120, 111, 117, 120, 134, 8, 9, 8, 12, 9, 9, 13, 10, 11, 6, 8, 6, 5, 9, 7, 9, 7, 8, 99, 99, 138, 19, 16, 13, 16, 33, 42, 46, 39, 47, 40, 44, 15, 13, 22, 24, 28, 26, 28, 20, 0, 0, 0, 0, 8, 8, 8, 7, 4, 75, 78, 73, 62, 61, 59, 1, 1, 2, 0, 3, 3, 6, 0, 49, 46, 51, 47, 38, 33, 2, 0, 0, 1, 1, 1, 0, 0, 4, 4, 1, 4, 1, 0, 30, 25, 26, 19, 12, 18, 1, 1, 1, 1, 0, 0, 3, 3, 1, 3, 0, 1, 1, 1, 2, 1, 3, 2, 21, 20, 1, 28, 0, 310, 1, 1, 240, 340, 305, 1, 353, 23, 2, 1, 2, 2, 2, 1, 4, 5, 5, 4, 4, 2, 11, 11, 9, 9, 11, 6, 0, 287, 22, 2, 2, 0, 2, 3, 40, 33, 38, 32, 25, 29, 1, 1, 2, 3, 3, 1, 3]"
walktrap,1.0,0.8731659231388134,0.3065389528678986,0.1802028171308023,0.2269753132847793,324,77844,3681,3662,"[10, 1, 1, 1, 0, 1, 2, 7, 4, 5, 1, 2, 3, 0, 1, 1, 1, 1, 1, 1, 1, 1, 6, 2, 3, 5, 4, 4, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 2, 3, 4, 0, 2, 2, 2, 2, 1, 0, 1, 1, 2, 1, 1, 3, 2, 2, 2, 2, 2, 2, 0, 7, 9, 4, 9, 3, 16, 4, 4, 14, 20, 16, 2, 15, 8, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 2, 3, 2, 1, 1, 3, 15, 10, 0, 1, 1, 1, 2, 3, 1, 1, 4, 4, 1, 0, 0, 1, 0, 2, 1, 1, 2566, 108, 534, 512, 474, 444, 386, 743, 705, 673, 612, 568, 529, 620, 557, 553, 481, 440, 745, 700, 633, 603, 692, 683, 619, 590, 546, 538, 521, 339, 313, 292, 283, 257, 352, 343, 314, 292, 262, 265, 357, 334, 306, 297, 275, 241, 260, 15, 15, 14, 13, 12, 11, 7, 6, 6, 4, 13, 13, 12, 12, 10, 10, 5, 6, 2917, 2754, 2886, 3493, 2697, 2840, 3056, 3416, 2335, 2990, 2639, 3233, 3169, 3309, 76, 70, 64, 62, 57, 52, 57, 52, 48, 49, 41, 39, 78, 73, 68, 63, 58, 54, 2517, 2487, 3127, 73, 68, 56, 110, 371, 353, 323, 308, 289, 254, 73, 61, 53, 133, 124, 123, 107, 98, 62, 22, 36, 28, 35, 36, 34, 34, 28, 23, 50, 44, 47, 74, 101, 68, 67, 72, 59, 61, 85, 74, 93, 64, 82, 69, 75, 40, 63, 29, 37, 37, 27, 33, 31, 20, 29, 30, 40, 20, 27, 32, 41, 26, 32, 31, 28, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 91, 65, 45, 77, 53, 59, 59, 66, 63, 68, 77, 67, 68, 75, 6, 9, 9, 7, 7, 9, 11, 11, 12, 7, 10, 11, 4, 4, 4, 5, 5, 7, 49, 59, 68, 10, 6, 9, 16, 17, 16, 21, 15, 19, 31, 6, 10, 8, 15, 16, 9, 12, 12, 21, 0, 9, 8, 10, 7, 5, 88, 89, 79, 71, 74, 63, 2, 0, 1, 0, 0, 8, 8, 8, 6, 87, 83, 82, 76, 68, 65, 1, 1, 1, 2, 1, 1, 4, 4, 3, 4, 3, 0, 46, 40, 38, 38, 31, 1, 29, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 1, 1, 1, 1, 2, 0, 1, 2, 24, 21, 1, 30, 0, 322, 1, 1, 254, 350, 315, 1, 366, 27, 2, 1, 2, 2, 1, 0, 5, 6, 5, 4, 5, 2, 11, 10, 9, 9, 10, 7, 0, 295, 24, 2, 1, 1, 2, 45, 40, 44, 42, 31, 31, 1, 1, 2, 4, 5, 3, 1, 2]"
df_node_similarity,1.0,0.908541553730501,0.37437197688583673,0.4252696195912356,0.39820096627607976,273,80936,719,3714,"[6, 1, 1, 0, 1, 0, 0, 2, 6, 8, 7, 8, 8, 4, 1, 1, 1, 1, 1, 2, 2, 1, 1, 4, 4, 3, 2, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 2, 2, 2, 1, 0, 1, 0, 1, 1, 1, 3, 2, 2, 2, 3, 2, 1, 1, 5, 6, 4, 5, 3, 6, 4, 3, 8, 7, 7, 2, 6, 5, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 3, 6, 7, 1, 1, 1, 1, 1, 4, 5, 3, 5, 4, 4, 0, 0, 2, 1, 2, 0, 2, 2622, 123, 102, 550, 523, 481, 458, 398, 761, 715, 680, 631, 593, 557, 693, 653, 619, 543, 497, 800, 757, 711, 672, 784, 746, 699, 656, 618, 573, 582, 367, 346, 327, 309, 287, 382, 361, 340, 321, 297, 277, 384, 366, 346, 322, 306, 268, 285, 16, 15, 14, 14, 13, 10, 6, 6, 6, 4, 14, 14, 13, 12, 10, 11, 4, 6, 3004, 2818, 2930, 3569, 2744, 2899, 3113, 3479, 2397, 3058, 2711, 3293, 3237, 3379, 76, 73, 67, 62, 58, 55, 62, 53, 50, 50, 46, 42, 75, 68, 63, 61, 55, 54, 2562, 2545, 3195, 76, 68, 63, 56, 115, 382, 358, 336, 315, 293, 276, 74, 53, 137, 131, 123, 105, 96, 6, 16, 19, 20, 17, 28, 22, 22, 16, 18, 16, 31, 19, 19, 1, 5, 2, 5, 15, 4, 4, 7, 5, 1, 1, 2, 3, 3, 5, 2, 1, 4, 2, 1, 3, 1, 2, 3, 1, 5, 8, 0, 0, 1, 1, 1, 4, 3, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 1, 1, 1, 6, 0, 2, 3, 1, 0, 5, 7, 0, 5, 6, 6, 6, 7, 6, 6, 6, 10, 10, 6, 5, 8, 7, 9, 9, 7, 8, 7, 4, 1, 0, 7, 6, 8, 9, 11, 6, 11, 8, 8, 15, 9, 5, 8, 11, 9, 9, 14, 14, 25, 0, 0, 10, 8, 10, 8, 5, 89, 85, 77, 64, 68, 62, 1, 0, 1, 0, 0, 7, 7, 8, 6, 89, 81, 82, 79, 66, 63, 1, 1, 0, 1, 1, 1, 4, 4, 3, 4, 3, 0, 48, 43, 37, 40, 31, 0, 30, 0, 0, 0, 0, 0, 0, 3, 2, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 26, 24, 1, 34, 0, 332, 1, 2, 260, 363, 324, 1, 375, 30, 2, 1, 2, 2, 2, 1, 4, 5, 5, 4, 5, 2, 11, 11, 12, 10, 10, 7, 0, 304, 27, 1, 1, 0, 1, 2, 43, 38, 42, 38, 31, 31, 2, 2, 3, 4, 3, 2, 1]"
