graph,community,nodes,sources,detected,difference,sources_ratio,nmi,sizes,avg_sizes,time
watts_strogatz_graph_1,df_node_similarity,90,2,6,-4,3,0.24707808464797792,20|13|18|8|8|23,15.0,0.2697579860687256
watts_strogatz_graph_1,df_node_similarity,177,2,8,-6,3,0.25983620465332574,34|15|23|17|19|28|13|28,22.125,0.37350988388061523
watts_strogatz_graph_1,df_node_similarity,174,2,9,-7,5,0.28646393127235033,30|13|12|12|14|18|23|23|29,19.333333333333332,0.47202253341674805
watts_strogatz_graph_1,df_node_similarity,162,5,9,-4,5,0.36384076073993193,14|14|14|17|22|19|25|23|14,18.0,0.1916365623474121
watts_strogatz_graph_1,df_node_similarity,189,5,8,-3,5,0.23551866187990254,24|15|14|28|39|25|19|25,23.625,0.3926725387573242
watts_strogatz_graph_1,df_node_similarity,194,5,9,-4,5,0.2390158831554297,26|20|20|32|15|29|17|12|23,21.555555555555557,0.5330674648284912
watts_strogatz_graph_1,df_node_similarity,458,50,9,41,9,0.3380267675492977,29|64|29|67|50|82|33|40|64,50.888888888888886,2.1225078105926514
watts_strogatz_graph_1,df_node_similarity,440,50,11,39,11,0.3896000391927369,43|52|25|42|29|59|39|46|27|28|50,40.0,1.9681878089904785
watts_strogatz_graph_1,df_node_similarity,444,50,11,39,11,0.3809841292733888,62|25|38|49|59|32|38|44|29|35|33,40.36363636363637,1.7417972087860107
