type,sources,avg_distance,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
centrality:betweenness,2,3.0,1,52,1,1,55,0.5,0.9811320754716981,0.5,0.9636363636363636,0.5
centrality:betweenness,10,13.0,5,358,5,5,373,0.5,0.9862258953168044,0.5,0.9731903485254692,0.5
centrality:betweenness,100,48.0,70,715,30,30,845,0.7,0.959731543624161,0.7,0.9289940828402367,0.7
